"Metodo","Accuracy","Std_Acc","Precision","Std_Pre","Recall","Std_Rec","F1","Std_F1"
"LDA_Simple",0.994117647058824,0.0186016332951081,0.993333333333333,0.0210818510677892,0.995238095238095,0.0150584650484209,0.993732193732194,0.0198205437389471
"QDA",0.988562091503268,0.0241255278761984,0.991071428571429,0.0188752952286116,0.98968253968254,0.0218314085034685,0.98961926961927,0.0218864628484832
"SVM_Radial",0.977743378052976,0.028770274042249,0.981296296296296,0.0253642869159466,0.975238095238095,0.0324369264112884,0.976215853862913,0.0307384043760028
"SVM_Poly2",0.927055383556932,0.0373913606902267,0.934206349206349,0.0337100780562703,0.929484126984127,0.0381695932575172,0.927524697524698,0.0366018641773054
"SVM_Poly3",0.943464052287582,0.0453883805371678,0.950753968253968,0.0371466867062104,0.948571428571429,0.0421637021355784,0.944279424279424,0.043341154063008
"RF",0.977124183006536,0.0295526360920491,0.978849206349206,0.0280098956406532,0.98015873015873,0.025717224993682,0.977757057757058,0.0288666340970845
