"Metodo","Accuracy","Std_Acc","Precision","Std_Pre","Recall","Std_Rec","F1","Std_F1"
"LDA_Simple",0.860336134453782,0.0560631625465866,0.963782051282051,0.0606636312467173,0.644871794871795,0.175088552363716,0.756908067269623,0.119005610997094
"QDA",NA,NA,NA,NA,NA,NA,NA,NA
"SVM_Radial",0.951643323996265,0.029808928674104,0.977380952380952,0.0497062421273706,0.88974358974359,0.0747435775265954,0.929029863855951,0.0446017042776719
"SVM_Poly2",0.922731092436975,0.0413922378361575,0.981666666666667,0.0388491860823269,0.8,0.11188096217336,0.877310222195806,0.073557357557374
"SVM_Poly3",0.837945845004669,0.0360896292300226,0.963214285714286,0.0600937004557643,0.573076923076923,0.0921135977756341,0.714374572795625,0.0728972345130235
"RF",0.934323062558357,0.0363852979175064,0.941538461538462,0.0550177784905286,0.872435897435897,0.0802605744257068,0.90385264011351,0.0559312683219607
