Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
24,0.782608695652174,0.7617863948960146,0.7633333333333333,0.7603823335530653,5,"glucose, pressure, mass, pedigree, age",11,"pressure, age, glucose*mass, glucose*age, pressure^2, pressure*mass, pressure*pedigree, pressure*age, mass*pedigree, mass*age, age^2",612.536194508,0.7234873670212766
25,0.7434782608695653,0.7212121212121212,0.7245833333333334,0.7186612576064908,4,"glucose, mass, pedigree, age",6,"glucose*mass, glucose*age, mass^2, mass*age, pedigree*age, age^2",104.357785487,0.863530585106383
26,0.7478260869565218,0.7187078272604588,0.71625,0.721719070403281,4,"glucose, mass, pedigree, age",6,"glucose, age, glucose*age, mass*pedigree, mass*age, age^2",79.12682488099999,0.8775764627659575
27,0.7391304347826086,0.7200811359026369,0.7270833333333333,0.7162698412698413,5,"pregnant, glucose, pressure, mass, age",8,"glucose, pregnant^2, glucose*pregnant, pregnant*mass, pressure^2, pressure*age, mass^2, age^2",459.894073938,0.6751163563829787
28,0.7782608695652173,0.7590138674884437,0.7629166666666667,0.7559837728194727,6,"glucose, pressure, insulin, mass, pedigree, age",10,"glucose^2, glucose*mass, glucose*pedigree, pressure*mass, pressure*age, insulin*pedigree, insulin*age, mass*pedigree, mass*age, age^2",560.6997194630001,0.5704787234042553
29,0.7782608695652173,0.754905033536012,0.7541666666666667,0.7556794366669461,5,"glucose, pressure, mass, pedigree, age",7,"age, glucose*mass, pressure*mass, pressure*pedigree, pressure*age, mass*age, age^2",481.064898713,0.7155086436170213
30,0.782608695652174,0.750952875952876,0.7429166666666667,0.7646151053013799,6,"glucose, pressure, insulin, mass, pedigree, age",12,"glucose^2, glucose*mass, glucose*pedigree, pressure*insulin, pressure*pedigree, pressure*age, insulin*pedigree, insulin*age, mass^2, mass*pedigree, mass*age, age^2",904.2308961389999,0.5606715425531915
31,0.782608695652174,0.7589906949450917,0.7575000000000001,0.7606275303643725,4,"glucose, mass, pedigree, age",7,"age, glucose*mass, mass^2, mass*pedigree, mass*age, pedigree*age, age^2",86.605138018,0.8904587765957447
32,0.7521739130434782,0.7306625577812018,0.7341666666666666,0.7279918864097363,4,"glucose, mass, pedigree, age",7,"age, glucose*mass, glucose*age, mass^2, mass*pedigree, mass*age, age^2",67.181083798,0.8626994680851063
33,0.7434782608695653,0.7226706995565184,0.7275,0.719435736677116,6,"glucose, pressure, triceps, mass, pedigree, age",12,"pressure, triceps, age, glucose*triceps, pressure*age, triceps^2, mass*triceps, pedigree*triceps, mass^2, mass*pedigree, pedigree*age, age^2",681.1256175699999,0.5630817819148937
