Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
11,0.8555555555555555,0.8539380069434714,0.8555555555555556,0.8632232462877624,7,"V2, V4, V5, V6, V8, V9, V10",18,"V10, V2^2, V2*V4, V9*V2, V2*V10, V4^2, V6*V4, V9*V4, V5^2, V5*V8, V9*V5, V6^2, V6*V8, V8^2, V10*V8, V9^2, V9*V10, V10^2",2146.976776116,0.5095578457446809
12,0.8333333333333334,0.8272058823529411,0.8333333333333334,0.8642930856553148,7,"V2, V3, V4, V5, V6, V8, V9",14,"V9, V2^2, V6*V2, V3^2, V3*V4, V3*V8, V4^2, V6*V4, V9*V4, V5^2, V6^2, V9*V6, V8^2, V9^2",3477.165032428,0.51953125
13,0.8777777777777778,0.8772470467385722,0.8777777777777778,0.8869731800766284,8,"V1, V2, V4, V5, V6, V7, V8, V9",19,"V5, V8, V9, V1^2, V8*V1, V9*V1, V2^2, V4^2, V5*V4, V7*V4, V5^2, V5*V7, V6^2, V7*V6, V6*V8, V7^2, V8^2, V9*V8, V9^2",976.2573353639999,0.49617686170212766
14,0.9444444444444444,0.9440495717149626,0.9444444444444443,0.944683908045977,8,"V1, V2, V4, V5, V6, V7, V8, V9",19,"V6, V8, V1^2, V8*V1, V2^2, V5*V2, V4^2, V5*V4, V6*V4, V7*V4, V5^2, V5*V8, V6^2, V7*V6, V7^2, V7*V8, V9*V7, V8^2, V9^2",2233.49510566,0.5022440159574468
15,0.9222222222222223,0.9215904557809876,0.9222222222222222,0.9233094491715182,9,"V1, V2, V4, V5, V6, V7, V8, V9, V10",25,"V1, V8, V9, V1^2, V5*V1, V10*V1, V2^2, V5*V2, V6*V2, V4^2, V5*V4, V10*V4, V5^2, V5*V6, V9*V5, V6^2, V7*V6, V9*V6, V6*V10, V7^2, V7*V8, V8^2, V9*V8, V9^2, V10^2",3710.3499981219998,0.49310172872340424
16,0.9111111111111111,0.9102011494252874,0.9111111111111111,0.9131652661064426,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",31,"V1, V5, V8, V9, V1^2, V2*V1, V4*V1, V6*V1, V9*V1, V2^2, V5*V2, V2*V8, V3^2, V5*V3, V3*V6, V3*V8, V4^2, V6*V4, V7*V4, V9*V4, V5^2, V5*V6, V5*V8, V9*V5, V6^2, V7*V6, V6*V8, V9*V6, V7^2, V8^2, V9^2",1081.485895618,0.4929355053191489
17,0.9666666666666667,0.966647823629169,0.9666666666666668,0.967741935483871,10,"V1, V2, V3, V4, V5, V6, V7, V8, V9, V10",26,"V5, V6, V7, V8, V9, V1^2, V8*V1, V2^2, V3*V2, V2*V10, V3^2, V3*V4, V3*V6, V9*V3, V3*V10, V4^2, V7*V4, V10*V4, V5^2, V6^2, V6*V10, V7^2, V9*V7, V8^2, V9^2, V10^2",2651.842287729,0.4872839095744681
18,0.8888888888888888,0.8880184935609464,0.8888888888888888,0.9010695187165775,7,"V2, V4, V5, V6, V8, V9, V10",11,"V4, V5, V2^2, V2*V4, V6*V2, V4^2, V5^2, V6^2, V8^2, V9^2, V10^2",3255.792264096,0.5134640957446809
19,0.9333333333333333,0.9331896551724138,0.9333333333333332,0.9369747899159663,9,"V1, V2, V4, V5, V6, V7, V8, V9, V10",25,"V1, V5, V6, V7, V8, V1^2, V5*V1, V10*V1, V2^2, V5*V2, V6*V2, V4^2, V7*V4, V10*V4, V5^2, V9*V5, V5*V10, V6^2, V7^2, V7*V10, V8^2, V9*V8, V10*V8, V9^2, V10^2",1057.902844488,0.49268617021276595
20,0.9444444444444444,0.9440559440559441,0.9444444444444445,0.9523809523809524,8,"V2, V3, V5, V6, V7, V8, V9, V10",19,"V7, V9, V10, V2^2, V9*V2, V3^2, V3*V6, V3*V8, V3*V10, V5^2, V9*V5, V5*V10, V6^2, V9*V6, V7^2, V8^2, V10*V8, V9^2, V10^2",2282.863490344,0.4976728723404255
21,0.8888888888888888,0.8881404993180996,0.888888888888889,0.8897102747909199,7,"V1, V2, V4, V5, V6, V7, V9",13,"V1, V7, V1^2, V9*V1, V2^2, V2*V4, V9*V2, V4^2, V5^2, V6^2, V7^2, V9*V7, V9^2",3524.082846065,0.5152925531914894
22,0.8888888888888888,0.8884161815196299,0.888888888888889,0.8968253968253969,9,"V1, V2, V3, V4, V5, V6, V7, V9, V10",20,"V5, V9, V1^2, V3*V1, V2^2, V7*V2, V3^2, V9*V3, V4^2, V10*V4, V5^2, V5*V7, V9*V5, V6^2, V9*V6, V6*V10, V7^2, V7*V10, V9^2, V10^2",1040.564523913,0.4926030585106383
23,0.9,0.899683308494784,0.9,0.9070208728652752,8,"V1, V2, V3, V5, V6, V7, V8, V9",18,"V1^2, V5*V1, V6*V1, V7*V1, V8*V1, V2^2, V6*V2, V2*V8, V3^2, V3*V8, V5^2, V9*V5, V6^2, V6*V8, V7^2, V7*V8, V8^2, V9^2",2330.7554143400002,0.4943484042553192
24,0.9111111111111111,0.9101063214889381,0.9111111111111111,0.9244324970131421,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",26,"V4, V6, V8, V9, V1^2, V2*V1, V7*V1, V8*V1, V9*V1, V2^2, V3*V2, V6*V2, V7*V2, V3^2, V7*V3, V4^2, V6*V4, V7*V4, V4*V8, V5^2, V5*V7, V5*V8, V6^2, V7^2, V8^2, V9^2",3593.440890481,0.48819813829787234
25,0.9111111111111111,0.9108132011357818,0.9111111111111111,0.9176136363636364,8,"V1, V2, V4, V5, V6, V7, V8, V9",23,"V5, V7, V8, V9, V1^2, V8*V1, V2^2, V4^2, V5*V4, V6*V4, V5^2, V5*V6, V5*V7, V9*V5, V6^2, V7*V6, V6*V8, V9*V6, V7^2, V7*V8, V9*V7, V8^2, V9^2",1005.75335372,0.4981715425531915
26,0.8222222222222222,0.8196814668794392,0.8222222222222223,0.8335552944248596,7,"V1, V2, V5, V6, V7, V8, V9",14,"V1, V9, V1^2, V8*V1, V2^2, V2*V8, V5^2, V6^2, V9*V6, V7^2, V7*V8, V9*V7, V8^2, V9^2",2052.282501159,0.5142121010638298
27,0.9,0.8994708994708994,0.9,0.9090909090909091,8,"V1, V2, V3, V4, V5, V6, V8, V9",25,"V4, V5, V1^2, V2*V1, V3*V1, V4*V1, V8*V1, V9*V1, V2^2, V6*V2, V2*V8, V3^2, V5*V3, V3*V8, V4^2, V4*V8, V5^2, V5*V6, V5*V8, V6^2, V6*V8, V9*V6, V8^2, V9*V8, V9^2",3596.839500466,0.49933510638297873
28,0.8666666666666667,0.8637571157495256,0.8666666666666667,0.8914473684210527,8,"V1, V2, V3, V4, V5, V6, V7, V9",16,"V1^2, V3*V1, V7*V1, V2^2, V3^2, V3*V4, V4^2, V5*V4, V5^2, V5*V6, V5*V7, V9*V5, V6^2, V9*V6, V7^2, V9^2",985.444140624,0.4978390957446808
29,0.8666666666666667,0.8648809523809523,0.8666666666666667,0.8684766214177979,7,"V1, V2, V5, V6, V7, V8, V9",16,"V8, V1^2, V2*V1, V6*V1, V2^2, V5*V2, V6*V2, V9*V2, V5^2, V5*V7, V6^2, V6*V8, V7^2, V9*V7, V8^2, V9^2",2139.1863684530003,0.5154587765957447
30,0.9222222222222223,0.921756179625867,0.9222222222222222,0.9238102349661489,8,"V1, V2, V3, V4, V5, V6, V7, V9",14,"V6, V1^2, V2*V1, V4*V1, V2^2, V6*V2, V3^2, V5*V3, V4^2, V9*V4, V5^2, V6^2, V7^2, V9^2",3745.1788559509996,0.5023271276595744
31,0.8222222222222222,0.8173044551677702,0.8222222222222223,0.822976822976823,8,"V1, V2, V3, V4, V5, V6, V7, V8",18,"V2, V3, V4, V1^2, V3*V1, V4*V1, V5*V1, V2^2, V5*V2, V7*V2, V3^2, V4^2, V7*V4, V5^2, V6^2, V7*V6, V7^2, V8^2",989.326757777,0.4978390957446808
32,0.8777777777777778,0.8761297182349814,0.8777777777777778,0.882716049382716,8,"V2, V4, V5, V6, V7, V8, V9, V10",18,"V7, V2^2, V6*V2, V4^2, V5^2, V5*V7, V5*V10, V6^2, V7*V6, V6*V8, V7^2, V7*V8, V9*V7, V8^2, V10*V8, V9^2, V9*V10, V10^2",2366.655181234,0.49867021276595747
33,0.9888888888888889,0.9888858016115588,0.9888888888888889,0.989247311827957,10,"V1, V2, V3, V4, V5, V6, V7, V8, V9, V10",24,"V4, V5, V1^2, V4*V1, V7*V1, V2^2, V3*V2, V6*V2, V3^2, V3*V4, V3*V10, V4^2, V5^2, V5*V7, V6^2, V6*V8, V6*V10, V7^2, V7*V10, V8^2, V10*V8, V9^2, V9*V10, V10^2",3648.358984859,0.48429188829787234
