Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
11,0.9322493224932249,0.9174000723154323,0.9182801539995861,0.9206736102466676,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",32,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_noelec, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_sdsalud^2, i_ptierra*i_sdsalud, i_noagua*i_sdsalud, i_noelec*i_sdsalud, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nodren*i_noagua, i_noagua*i_noelec, i_nolav*i_noagua, i_noref*i_noagua, i_nolav*i_noelec",710.719397521,0.47041223404255317
12,0.9186991869918699,0.9210739855232741,0.9222584126299894,0.9221889216697109,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",32,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_noelec, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_noelec, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_ptierra*i_noagua, i_nodren*i_ptierra, i_ptierra*i_noelec, i_nolav*i_ptierra, i_ptierra*i_noref, i_nodren*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nolav*i_noelec",776.521533566,0.465093085106383
13,0.926829268292683,0.8918966451897257,0.8847767811196432,0.9160584085194557,11,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",35,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref, i_asistesc*i_analf, i_nodren*i_analf, i_analf*i_noelec, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_nosan, i_nodren*i_asistesc, i_asistesc*i_noref, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_noref*i_edbasinc, i_sdsalud^2, i_nosan*i_sdsalud, i_noelec*i_sdsalud, i_ptierra*i_noelec, i_nolav*i_ptierra, i_ptierra*i_noref, i_nosan*i_noagua, i_nodren*i_nosan, i_nolav*i_nosan, i_noref*i_noagua",682.601707225,0.4658410904255319
14,0.9363143631436315,0.9297773352848818,0.9328968409753362,0.9283718810317276,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",28,"i_analf, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref, i_analf*i_edbasinc, i_analf*i_nosan, i_analf*i_noagua, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_asistesc*i_nolav, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nosan*i_sdsalud, i_noagua*i_sdsalud, i_nodren*i_sdsalud, i_nodren*i_ptierra, i_nolav*i_ptierra, i_nodren*i_nosan, i_nolav*i_nosan, i_nodren*i_noagua, i_nolav*i_noref",720.422369632,0.46783577127659576
15,0.9119241192411924,0.8869099373667154,0.8851287778754031,0.8977396502917255,11,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",36,"i_analf, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_noref, i_ptierra*i_analf, i_analf*i_nosan, i_nodren*i_analf, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_nosan, i_asistesc*i_noagua, i_asistesc*i_noref, i_edbasinc^2, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_nodren*i_sdsalud, i_noelec*i_sdsalud, i_nolav*i_sdsalud, i_ptierra*i_noagua, i_ptierra*i_noelec, i_nolav*i_ptierra, i_nodren*i_nosan, i_nolav*i_nosan, i_nodren*i_noagua, i_nodren*i_noelec, i_noelec^2, i_nolav*i_noelec, i_noref*i_noelec",751.405667801,0.46766954787234044
16,0.9512195121951219,0.946813269755294,0.950911479521508,0.9456245063523268,11,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",39,"i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_noref, i_asistesc*i_analf, i_analf*i_edbasinc, i_analf*i_sdsalud, i_ptierra*i_analf, i_analf*i_noelec, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_noagua*i_sdsalud, i_nodren*i_sdsalud, i_noelec*i_sdsalud, i_nolav*i_sdsalud, i_ptierra*i_nosan, i_nodren*i_ptierra, i_ptierra*i_noelec, i_nosan^2, i_nosan*i_noelec, i_noref*i_nosan, i_nolav*i_noagua, i_noref*i_noagua, i_nolav*i_noelec",674.741537523,0.4680019946808511
17,0.907859078590786,0.872561582249124,0.8666695551058355,0.892372911453668,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",34,"i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_nosan, i_analf*i_noagua, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_ptierra, i_asistesc*i_nosan, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_nodren*i_edbasinc, i_nolav*i_edbasinc, i_ptierra*i_sdsalud, i_nolav*i_sdsalud, i_noref*i_sdsalud, i_ptierra*i_noagua, i_ptierra*i_noref, i_nosan^2, i_nolav*i_nosan, i_nodren*i_noagua, i_nolav*i_noagua",708.705006144,0.4621841755319149
18,0.9186991869918699,0.8955989139017884,0.8960742313796984,0.9054731054805536,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",35,"i_analf, i_edbasinc, i_noagua, i_nodren, i_noelec, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_sdsalud, i_analf*i_noagua, i_nodren*i_analf, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_noref, i_edbasinc^2, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nolav*i_edbasinc, i_ptierra*i_sdsalud, i_noagua*i_sdsalud, i_nodren*i_sdsalud, i_noelec*i_sdsalud, i_nolav*i_sdsalud, i_noref*i_sdsalud, i_nodren*i_ptierra, i_ptierra*i_noref, i_noagua^2, i_nodren^2, i_nodren*i_noref, i_nolav*i_noelec, i_noref*i_noelec, i_nolav*i_noref",767.355526845,0.465093085106383
19,0.9281842818428184,0.9134793521830293,0.9171469558184884,0.9152709000872321,11,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",37,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf*i_edbasinc, i_analf*i_nosan, i_nodren*i_analf, i_analf*i_noelec, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_noagua, i_asistesc*i_noref, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_noref*i_edbasinc, i_noagua*i_sdsalud, i_nolav*i_sdsalud, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nolav*i_ptierra, i_nosan*i_noelec, i_noref*i_nosan, i_nolav*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_noelec^2, i_nolav*i_noelec, i_noref*i_noelec",680.241108482,0.46783577127659576
20,0.926829268292683,0.9119412337646295,0.9128284008102779,0.9178870704910876,10,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",33,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_noref, i_ptierra*i_analf, i_analf*i_nosan, i_analf*i_noelec, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_ptierra*i_nosan, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nosan*i_noelec, i_nodren*i_noagua, i_noref*i_noagua, i_nolav*i_noelec",711.576075576,0.46451130319148937
21,0.9010840108401084,0.88360087738293,0.8777704968095005,0.8984548947212216,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",33,"i_analf, i_edbasinc, i_sdsalud, i_noagua, i_nodren, i_noelec, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_analf*i_sdsalud, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_ptierra, i_asistesc*i_noelec, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_sdsalud, i_noagua*i_sdsalud, i_noelec*i_sdsalud, i_nolav*i_sdsalud, i_noref*i_sdsalud, i_nodren*i_ptierra, i_ptierra*i_noelec, i_nolav*i_ptierra, i_nodren*i_noagua, i_nodren^2, i_noelec^2, i_noref*i_noelec, i_noref^2",760.020442143,0.4683344414893617
22,0.9214092140921409,0.88994988971371,0.8898564361833129,0.8955082452156112,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",39,"i_analf, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_noagua, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noelec, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_sdsalud^2, i_ptierra*i_sdsalud, i_noagua*i_sdsalud, i_nodren*i_sdsalud, i_nolav*i_sdsalud, i_noref*i_sdsalud, i_ptierra^2, i_ptierra*i_noagua, i_nodren*i_ptierra, i_ptierra*i_noelec, i_nolav*i_ptierra, i_nolav*i_noagua, i_noref*i_noagua, i_nodren*i_noelec, i_nodren*i_nolav, i_noelec^2, i_nolav*i_noelec",665.345383221,0.4710771276595745
23,0.9281842818428184,0.9113113009151647,0.9123441671388075,0.9159781476895951,11,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",39,"i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_sdsalud, i_analf*i_nosan, i_analf*i_noagua, i_analf*i_noelec, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_ptierra*i_sdsalud, i_nodren*i_sdsalud, i_noelec*i_sdsalud, i_nolav*i_sdsalud, i_ptierra*i_nosan, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nolav*i_ptierra, i_nosan^2, i_nosan*i_noelec, i_noref*i_nosan, i_noagua*i_noelec, i_nodren*i_noelec, i_nodren*i_nolav, i_nolav*i_noelec, i_noref*i_noelec",704.2274307920001,0.46534242021276595
24,0.9227642276422764,0.8972737593790224,0.8914170974990361,0.9142161914576892,11,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",43,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref, i_analf^2, i_asistesc*i_analf, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_nosan, i_nodren*i_analf, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_nodren*i_asistesc, i_edbasinc^2, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_nolav*i_edbasinc, i_noagua*i_sdsalud, i_noelec*i_sdsalud, i_nolav*i_sdsalud, i_ptierra^2, i_ptierra*i_nosan, i_nodren*i_ptierra, i_ptierra*i_noelec, i_ptierra*i_noref, i_nosan^2, i_nodren*i_noagua, i_noagua*i_noelec, i_noelec^2",768.394513872,0.46417885638297873
25,0.9173441734417345,0.8983145769380325,0.8904702624964805,0.9131530189870507,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",35,"i_analf, i_edbasinc, i_noagua, i_nodren, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_noagua, i_analf*i_noelec, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_nodren*i_asistesc, i_asistesc*i_nolav, i_edbasinc^2, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_nodren*i_edbasinc, i_edbasinc*i_noelec, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_noref*i_sdsalud, i_ptierra^2, i_nodren*i_ptierra, i_nolav*i_ptierra, i_ptierra*i_noref, i_noagua^2, i_nodren*i_noagua, i_nolav*i_noagua, i_noref*i_noagua, i_nodren^2, i_nodren*i_nolav, i_noelec^2, i_nolav*i_noelec, i_nolav*i_noref",662.4863138009999,0.4714926861702128
26,0.9390243902439024,0.9108902101406914,0.9030100152921919,0.9288191796968782,11,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",42,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_noagua, i_analf*i_noelec, i_nolav*i_analf, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_nodren*i_asistesc, i_asistesc*i_noelec, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_sdsalud^2, i_nosan*i_sdsalud, i_nodren*i_sdsalud, i_noelec*i_sdsalud, i_nolav*i_sdsalud, i_ptierra*i_nosan, i_ptierra*i_noagua, i_ptierra*i_noelec, i_nolav*i_ptierra, i_nosan*i_noelec, i_nolav*i_noagua, i_noref*i_noagua, i_nolav*i_noelec",706.8043731590001,0.464594414893617
27,0.9186991869918699,0.9146152486986573,0.9224298336748591,0.9125861388854866,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref",32,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_noagua, i_nodren, i_noelec, i_nolav, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_noelec, i_analf*i_noref, i_asistesc*i_edbasinc, i_nodren*i_asistesc, i_asistesc*i_noelec, i_edbasinc^2, i_edbasinc*i_noagua, i_edbasinc*i_noelec, i_sdsalud^2, i_noagua*i_sdsalud, i_ptierra^2, i_nodren*i_ptierra, i_ptierra*i_noelec, i_ptierra*i_noref, i_noref*i_noagua, i_nodren^2, i_nodren*i_noelec, i_nolav*i_noelec, i_noref*i_noelec, i_nolav*i_noref",771.445805402,0.46043882978723405
