"Corrida","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,0.266666666666667,-0.0999999999999999,0.258606339372321,0.266666666666667,0.254968011489751,0.0100000000000477
2,0.377777777777778,0.0666666666666667,0.375198412698413,0.377777777777778,0.374861739567622,0.0300000000000296
3,0.355555555555556,0.0333333333333334,0.342173094243839,0.355555555555556,0.358461047254151,0.00999999999999091
4,0.377777777777778,0.0666666666666667,0.345543345543346,0.377777777777778,0.361111111111111,0
5,0.322222222222222,-0.0166666666666666,0.295056075916117,0.322222222222222,0.298102574363079,0.00999999999999091
6,0.322222222222222,-0.0166666666666666,0.303943952010028,0.322222222222222,0.300891614845103,0.0200000000000387
7,0.433333333333333,0.15,0.383871498273121,0.433333333333333,0.437012987012987,0.0199999999999818
8,0.411111111111111,0.116666666666667,0.408080808080808,0.411111111111111,0.408253968253968,0.00999999999999091
9,0.366666666666667,0.05,0.334188034188034,0.366666666666667,0.338653198653199,0.0200000000000387
10,0.3,-0.05,0.281371087928465,0.3,0.29237071172555,0
11,0.277777777777778,-0.0833333333333332,0.271732532307018,0.277777777777778,0.269003786395091,0.0199999999999818
12,0.4,0.1,0.400821215769813,0.4,0.401804474107033,0.00999999999999091
13,0.388888888888889,0.0833333333333334,0.387134371005339,0.388888888888889,0.393308080808081,0.0199999999999818
14,0.344444444444444,0.0166666666666666,0.297101449275362,0.344444444444444,0.313936781609195,0.0199999999999818
15,0.411111111111111,0.116666666666667,0.404884004884005,0.411111111111111,0.406060606060606,0.0199999999999818
16,0.322222222222222,-0.0166666666666666,0.311050061050061,0.322222222222222,0.312520812520813,0.0199999999999818
17,0.388888888888889,0.0833333333333334,0.382126348228043,0.388888888888889,0.380459770114943,0.0100000000000477
18,0.355555555555556,0.0333333333333334,0.332693872805488,0.355555555555556,0.328815397126593,0
19,0.311111111111111,-0.0333333333333333,0.293882588000235,0.311111111111111,0.299622363452151,0.0199999999999818
20,0.355555555555556,0.0333333333333334,0.345502645502646,0.355555555555556,0.344871794871795,0
21,0.433333333333333,0.15,0.43262599469496,0.433333333333333,0.443506493506494,0.0199999999999818
22,0.366666666666667,0.05,0.355112483125171,0.366666666666667,0.352557915057915,0.0200000000000387
23,0.366666666666667,0.05,0.346085693536674,0.366666666666667,0.347089947089947,0.0199999999999818
24,0.333333333333333,0,0.338992812961711,0.333333333333333,0.351608187134503,0.0100000000000477
25,0.377777777777778,0.0666666666666667,0.338437597261127,0.377777777777778,0.351675485008818,0
26,0.377777777777778,0.0666666666666667,0.368110242364655,0.377777777777778,0.363444616977226,0
27,0.411111111111111,0.116666666666667,0.387407407407407,0.411111111111111,0.396296296296296,0
28,0.422222222222222,0.133333333333333,0.411695575666164,0.422222222222222,0.410270774976657,0.0199999999999818
29,0.322222222222222,-0.0166666666666666,0.275,0.322222222222222,0.26,0.0100000000000477
30,0.388888888888889,0.0833333333333334,0.372854352965361,0.388888888888889,0.374560080442433,0
31,0.4,0.1,0.416206579250057,0.4,0.462833462833463,0.0200000000000387
32,0.3,-0.05,0.279474047079681,0.3,0.280487804878049,0
33,0.411111111111111,0.116666666666667,0.39523327061321,0.411111111111111,0.440278255551733,0.0199999999999818
