"Corrida","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,0.870218579234973,0.830730434443947,0.873376480717368,0.881402450318859,0.86641969651144,0
2,0.867486338797814,0.826277157956547,0.873457786420353,0.869159323648488,0.878070257611241,0.0199999999999996
3,0.855191256830601,0.810389572306203,0.861313024439914,0.856774628879892,0.866708747592009,0.0100000000000007
4,0.879781420765027,0.843008037746701,0.882036684637899,0.885825990315154,0.878648229541677,0
5,0.855191256830601,0.811505198717326,0.853162095655199,0.863964965203355,0.844256393758845,0.0300000000000002
6,0.867486338797814,0.826702853628296,0.8783694586831,0.875791590590352,0.881924273171904,0.0199999999999996
7,0.894808743169399,0.862613282373531,0.901197582518574,0.904656928898415,0.898338788404578,0.0199999999999996
8,0.863387978142076,0.821693907875186,0.875524740301028,0.880515466645498,0.871249415774538,0.0200000000000005
9,0.849726775956284,0.803478422165057,0.855650487192235,0.858172051546665,0.853259945400596,0.0299999999999994
10,0.877049180327869,0.839533898098667,0.876053783328924,0.880824270328914,0.872308328773788,0.00999999999999979
11,0.885245901639344,0.850444376340791,0.891298889856312,0.89992723135138,0.884888153122824,0.0199999999999996
12,0.872950819672131,0.834443109578447,0.87937759569097,0.888619777195629,0.871728529959919,0.0300000000000002
13,0.890710382513661,0.857330104419941,0.89022503642421,0.897680400095261,0.883667753721654,0.0199999999999996
14,0.849726775956284,0.804153349970083,0.855151440849426,0.865176364742928,0.846630304261883,0.0199999999999996
15,0.87431693989071,0.835934416644335,0.877761292982486,0.882027996083724,0.874227757677857,0.0300000000000002
16,0.849726775956284,0.80391201854702,0.857126192025104,0.861873461935381,0.853232354305655,0.0199999999999996
17,0.870218579234973,0.831220146790416,0.878820241058171,0.891506178719801,0.868932849248012,0.0299999999999994
18,0.881147540983607,0.844525280144528,0.88774151739314,0.886049588526369,0.889826949944597,0
19,0.877049180327869,0.839006080037536,0.880863126124622,0.879448016723559,0.8823212219063,0.0100000000000007
20,0.864754098360656,0.823067532594365,0.867532555869027,0.870291603821016,0.865322166437786,0.0200000000000005
21,0.872950819672131,0.83409531793767,0.880727157981434,0.882932973459289,0.879631507775524,0.0199999999999996
22,0.864754098360656,0.823272918820844,0.866548163257304,0.870373369320738,0.862942298466149,0.00999999999999979
23,0.867486338797814,0.827123942715511,0.876538500140866,0.882328067529306,0.871449630648581,0.0199999999999996
24,0.866120218579235,0.825460703354242,0.871958301175338,0.878818766372946,0.86631087216993,0.00999999999999979
25,0.877049180327869,0.839725967409974,0.883948066820025,0.893463523061046,0.876069981041161,0.0100000000000007
26,0.85792349726776,0.814402527683103,0.863773799151582,0.866940806012014,0.861093858544947,0.0200000000000005
27,0.882513661202186,0.84642632357031,0.884377962931229,0.88887724590511,0.880332323081144,0
28,0.862021857923497,0.819192072350562,0.877770368229621,0.874378555740785,0.882162379100519,0.0199999999999996
29,0.870218579234973,0.830184808939595,0.880028979482622,0.876837077611071,0.884941924606447,0.04
30,0.897540983606557,0.866026326192952,0.902463315848976,0.90055912783467,0.905438668333405,0
31,0.864754098360656,0.823407283218965,0.869646097487,0.876480378926199,0.86376990907235,0
32,0.881147540983607,0.845022437239003,0.889022138818281,0.894034293879495,0.885275405347485,0.0200000000000005
33,0.864754098360656,0.823465788396703,0.876249356845758,0.87845439390331,0.875154226303221,0
