"Corrida","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,0.877777777777778,0.816666666666667,0.878059210012953,0.877777777777778,0.892559523809524,0
2,0.822222222222222,0.733333333333333,0.822128851540616,0.822222222222222,0.835357624831309,0.0199999999999996
3,0.922222222222222,0.883333333333333,0.922699397886573,0.922222222222222,0.925739247311828,0.00999999999999979
4,0.888888888888889,0.833333333333333,0.888106460180301,0.888888888888889,0.898475398475398,0.00999999999999979
5,0.955555555555556,0.933333333333333,0.955530836732172,0.955555555555556,0.956944444444444,0.0199999999999996
6,0.855555555555556,0.783333333333333,0.855596255596256,0.855555555555556,0.873881673881674,0.00999999999999979
7,0.855555555555556,0.783333333333333,0.856590302353014,0.855555555555556,0.864367816091954,0.0199999999999996
8,0.911111111111111,0.866666666666666,0.911556669451406,0.911111111111111,0.915151515151515,0.00999999999999979
9,0.922222222222222,0.883333333333333,0.922066094197242,0.922222222222222,0.926686217008798,0
10,0.911111111111111,0.866666666666666,0.911278735632184,0.911111111111111,0.915266106442577,0.0200000000000005
11,0.833333333333333,0.75,0.833603589248501,0.833333333333333,0.849163679808841,0.00999999999999979
12,0.855555555555556,0.783333333333333,0.856590302353014,0.855555555555556,0.864367816091954,0
13,0.877777777777778,0.816666666666667,0.877037120163593,0.877777777777778,0.887554220887554,0.0199999999999996
14,0.855555555555556,0.783333333333333,0.854648653719861,0.855555555555556,0.867719298245614,0.0100000000000007
15,0.855555555555556,0.783333333333333,0.855596255596256,0.855555555555556,0.873881673881674,0
16,0.911111111111111,0.866666666666666,0.911556669451406,0.911111111111111,0.915151515151515,0.0199999999999996
17,0.911111111111111,0.866666666666666,0.910838103215599,0.911111111111111,0.916666666666667,0.0199999999999996
18,0.8,0.7,0.798412698412698,0.8,0.816666666666667,0
19,0.844444444444444,0.766666666666667,0.846021139063592,0.844444444444444,0.861259655377302,0.0100000000000007
20,0.888888888888889,0.833333333333333,0.888106460180301,0.888888888888889,0.898475398475398,0
21,0.911111111111111,0.866666666666666,0.910583669204359,0.911111111111111,0.918803418803419,0.0199999999999996
22,0.922222222222222,0.883333333333333,0.92250269807254,0.922222222222222,0.92511320097527,0.0200000000000005
23,0.9,0.85,0.899701992922332,0.9,0.9064039408867,0.0199999999999996
24,0.822222222222222,0.733333333333333,0.825986434090362,0.822222222222222,0.844384707287933,0.0200000000000005
25,0.888888888888889,0.833333333333333,0.888106460180301,0.888888888888889,0.898475398475398,0.00999999999999979
26,0.9,0.85,0.899683308494784,0.9,0.907020872865275,0.00999999999999979
27,0.844444444444444,0.766666666666666,0.846027479091995,0.844444444444444,0.857843137254902,0.0200000000000005
28,0.911111111111111,0.866666666666666,0.910838103215599,0.911111111111111,0.916666666666667,0.0199999999999996
29,0.944444444444444,0.916666666666667,0.944277183070671,0.944444444444444,0.948438634713144,0.0200000000000005
30,0.788888888888889,0.683333333333333,0.787878787878788,0.788888888888889,0.806666666666667,0
31,0.811111111111111,0.716666666666667,0.812330316742081,0.811111111111111,0.836414565826331,0.00999999999999979
32,0.9,0.85,0.900572545733836,0.9,0.908143939393939,0
33,0.822222222222222,0.733333333333333,0.825474406119567,0.822222222222222,0.835542929292929,0.00999999999999979
