"Corrida","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,0.844444444444444,0.766666666666666,0.844551282051282,0.844444444444444,0.862745098039216,0.0199999999999996
2,0.933333333333333,0.9,0.933249791144528,0.933333333333333,0.936363636363636,0.00999999999999979
3,0.877777777777778,0.816666666666667,0.879230302181122,0.877777777777778,0.891551459293395,0.0300000000000002
4,0.888888888888889,0.833333333333333,0.889739383998542,0.888888888888889,0.891522988505747,0
5,0.922222222222222,0.883333333333333,0.922931976634634,0.922222222222222,0.924731182795699,0.0199999999999996
6,0.911111111111111,0.866666666666666,0.911674347158218,0.911111111111111,0.916666666666667,0.0300000000000002
7,0.966666666666667,0.95,0.966657404834676,0.966666666666667,0.967000370782351,0.0100000000000007
8,0.911111111111111,0.866666666666666,0.911654471921213,0.911111111111111,0.912544802867383,0
9,0.9,0.85,0.900358682723759,0.9,0.90500338066261,0.00999999999999979
10,0.888888888888889,0.833333333333333,0.886769457513746,0.888888888888889,0.907925407925408,0.0199999999999996
11,0.922222222222222,0.883333333333333,0.922164609971256,0.922222222222222,0.926289034132171,0.0199999999999996
12,0.955555555555556,0.933333333333333,0.955488760865733,0.955555555555556,0.957792207792208,0.00999999999999979
13,0.922222222222222,0.883333333333333,0.922164609971256,0.922222222222222,0.926289034132171,0.0100000000000007
14,0.888888888888889,0.833333333333333,0.890824784418674,0.888888888888889,0.896889790398918,0.0199999999999996
15,0.933333333333333,0.9,0.933249791144528,0.933333333333333,0.936363636363636,0.0100000000000007
16,0.933333333333333,0.9,0.933667037449017,0.933333333333333,0.935416666666667,0.0199999999999996
17,0.933333333333333,0.9,0.934025460388086,0.933333333333333,0.936111111111111,0.00999999999999979
18,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,0.0200000000000005
19,0.955555555555556,0.933333333333333,0.955486283132474,0.955555555555556,0.957997311827957,0.00999999999999979
20,0.955555555555556,0.933333333333333,0.955734617640703,0.955555555555556,0.956272401433692,0.00999999999999979
21,0.911111111111111,0.866666666666666,0.911674347158218,0.911111111111111,0.916666666666667,0.0200000000000005
22,0.911111111111111,0.866666666666666,0.911336233954586,0.911111111111111,0.913780663780664,0.00999999999999979
23,0.911111111111111,0.866666666666666,0.911336233954586,0.911111111111111,0.913780663780664,0.0100000000000007
24,0.944444444444444,0.916666666666667,0.944277183070671,0.944444444444444,0.948438634713144,0.0199999999999996
25,0.944444444444444,0.916666666666667,0.945101568129038,0.944444444444444,0.948101706722396,0
26,0.911111111111111,0.866666666666666,0.911012235817575,0.911111111111111,0.912202380952381,0.0199999999999996
27,0.933333333333333,0.9,0.93341249741016,0.933333333333333,0.935786435786436,0.00999999999999979
28,0.955555555555556,0.933333333333333,0.955486283132474,0.955555555555556,0.957997311827957,0.00999999999999979
29,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,0.00999999999999979
30,0.888888888888889,0.833333333333333,0.88841618151963,0.888888888888889,0.896825396825397,0
31,0.866666666666667,0.8,0.866572125192815,0.866666666666667,0.874643874643875,0.0200000000000005
32,0.833333333333333,0.75,0.836716107207911,0.833333333333333,0.844574780058651,0.0100000000000007
33,0.911111111111111,0.866666666666666,0.911111111111111,0.911111111111111,0.911111111111111,0
