Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
21,0.934472934,0.922023714,0.909389479,0.94693675,9,"X3, X4, X5, X13, X16, X19, X21, X24, X27",30,"X3, X16, X19, X5*X3, X19*X3, X3*X21, X24*X3, X5*X4, X13*X4, X4*X16, X19*X4, X4*X21, X5^2, X5*X16, X5*X19, X27*X5, X13^2, X13*X16, X13*X21, X13*X24, X13*X27, X16^2, X19*X16, X24*X16, X27*X16, X19^2, X21^2, X24*X21, X24^2, X27^2",3083.64069,0.066738697
22,0.934472934,0.923955352,0.911432386,0.949392041,9,"X4, X5, X13, X16, X18, X21, X24, X28, X34",29,"X4, X5, X21, X24, X4^2, X13*X4, X34*X4, X5^2, X5*X16, X18*X5, X24*X5, X5*X34, X18*X13, X13*X24, X13*X28, X13*X34, X16^2, X18*X16, X16*X21, X24*X16, X18^2, X18*X21, X18*X24, X18*X34, X24^2, X24*X28, X24*X34, X28*X34, X34^2",1593.864043,0.064827128
23,0.951566952,0.944933843,0.941276728,0.951364254,7,"X5, X6, X10, X15, X24, X27, X34",22,"X5, X6, X10, X15, X24, X34, X5^2, X5*X6, X6^2, X15*X6, X27*X6, X34*X6, X15*X10, X24*X10, X15*X24, X15*X27, X15*X34, X24^2, X24*X34, X27^2, X27*X34, X34^2",2682.373915,0.088763298
24,0.928774929,0.916225796,0.911151369,0.939291936,7,"X5, X6, X8, X15, X21, X24, X34",17,"X5, X8, X21, X34, X5*X6, X5*X8, X15*X5, X5*X21, X6^2, X15*X8, X24*X8, X34*X8, X15^2, X15*X24, X24*X21, X24^2, X24*X34",2794.474958,0.091921543
25,0.937321937,0.930361203,0.925497001,0.94033148,6,"X3, X5, X13, X16, X24, X27",13,"X3, X5, X13, X3^2, X5*X3, X24*X3, X5^2, X13*X5, X27*X5, X13^2, X16^2, X24^2, X27^2",1329.560744,0.134474734
26,0.934472934,0.924210809,0.913042949,0.946596729,9,"X1, X5, X8, X9, X10, X15, X24, X28, X32",36,"X1, X5, X28, X1^2, X5*X1, X8*X1, X9*X1, X15*X1, X24*X1, X5*X10, X15*X5, X28*X5, X8^2, X8*X10, X15*X8, X24*X8, X28*X8, X8*X32, X9^2, X15*X9, X24*X9, X28*X9, X9*X32, X10^2, X15*X10, X24*X10, X28*X10, X15^2, X15*X24, X15*X28, X24^2, X24*X28, X24*X32, X28^2, X28*X32, X32^2",2739.158131,0.063912899
27,0.948717949,0.939976266,0.932349585,0.956648961,9,"X5, X6, X7, X8, X10, X16, X21, X27, X29",26,"X5, X7, X8, X10, X27, X5^2, X5*X7, X27*X5, X5*X29, X6^2, X7*X6, X8*X6, X29*X6, X7*X8, X8^2, X8*X10, X8*X16, X8*X21, X27*X8, X8*X29, X10^2, X16^2, X16*X21, X27*X16, X29*X21, X27^2",1583.552691,0.062167553
28,0.943019943,0.929238826,0.920263621,0.954303553,7,"X2, X5, X6, X8, X14, X21, X30",16,"X5, X6, X8, X21, X5*X14, X6^2, X8*X6, X14*X6, X6*X21, X8^2, X8*X14, X8*X30, X14^2, X14*X30, X21^2, X30^2",2495.665284,0.128241356
29,0.943019943,0.93679488,0.930557891,0.953610888,10,"X2, X5, X6, X8, X10, X16, X21, X24, X26, X29",28,"X5, X6, X8, X10, X21, X29, X5*X10, X24*X5, X5*X26, X6^2, X8*X6, X24*X6, X6*X26, X8*X10, X8*X16, X8*X26, X8*X29, X10^2, X10*X21, X16^2, X16*X21, X24*X16, X26*X21, X24^2, X24*X26, X24*X29, X29*X26, X29^2",1576.89816,0.062832447
30,0.931623932,0.919583421,0.912175895,0.936428117,8,"X1, X7, X8, X10, X17, X24, X29, X34",20,"X7, X10, X24, X7*X1, X8*X1, X29*X1, X7*X8, X24*X7, X34*X7, X8^2, X8*X17, X24*X8, X8*X29, X10^2, X24*X17, X17*X29, X24^2, X24*X34, X29^2, X34^2",2725.922245,0.072140957
