Metrica,Media,Std_Dev
Accuracy,0.9770000000000001,0.0025295192098401306
F1-Score,0.9760756350185676,0.0027635357589666553
Recall,0.9772561611409649,0.002794116977565468
Precision,0.977848904817042,0.0030131646175248997
Vars_E1,3.0,0.0
Vars_E2,5.0,0.0
Tiempo,1.2515009017666663,1.1993204843361338
