Metrica,Media,Std_Dev
Accuracy,0.9911306042884989,0.0005338426486405084
F1-Score,0.9886622645213095,0.0016383580019993429
Recall,0.9882273805629069,0.0020854469919360467
Precision,0.9904201351069618,0.0019685984550732553
Vars_E1,3.0,0.0
Vars_E2,3.0,0.0
Tiempo,1.4559723404,1.235275041139266
