"Metodo","Accuracy","Std_Acc","Precision","Std_Pre","Recall","Std_Rec","F1","Std_F1"
"LDA_Simple",0.436666666666667,0.102379106664795,0.43245855995856,0.113239086253511,0.436666666666667,0.102379106664795,0.41962328960431,0.104567746000725
"QDA",0.873333333333333,0.0516397779494322,0.889313279313279,0.0450571737947526,0.873333333333333,0.0516397779494322,0.872590160072998,0.0509498997454792
"SVM_Radial",0.973333333333333,0.0262936879248872,0.975151515151515,0.0249803514256964,0.973333333333333,0.0262936879248872,0.973088276246171,0.0266664510830561
"SVM_Poly2",0.896666666666667,0.0483045891539648,0.90228243978244,0.0486493060109415,0.896666666666667,0.0483045891539648,0.895122850009107,0.0496176599107224
"SVM_Poly3",0.506666666666667,0.0409757531435239,0.652227241357676,0.0739342416691648,0.506666666666667,0.0409757531435239,0.454485713000893,0.0567004338800938
"RF",0.846666666666667,0.0449965705140368,0.851544936544937,0.0465523519602346,0.846666666666667,0.0449965705140369,0.846134073720559,0.0456299243702415
