Metrica,Media,Std_Dev
Accuracy,0.9420702754036089,0.010563281345060807
F1-Score,0.9329218371779826,0.01301058586573696
Recall,0.9252005076595057,0.01510330249004696
Precision,0.9483174975516327,0.010775342553248378
Vars_E1,7.933333333333334,0.9071871393197363
Vars_E2,23.033333333333335,5.307660913040328
Tiempo,2471.863047966367,749.1993785837212
