Metrica,Media,Std_Dev
Accuracy,0.7739149305555556,0.002681226365191879
F1-Score,0.7558744509252333,0.002723429355771662
Recall,0.7673370015198199,0.0029075028536008287
Precision,0.7540395904272104,0.002717827395583992
Vars_E1,4.0,0.0
Vars_E2,7.066666666666666,0.3651483716701106
Tiempo,20.002679490200006,10.6608996440278
