Metrica,Media,Std_Dev
Accuracy,0.9221072513755438,0.01257556063497744
F1-Score,0.9044015001488985,0.018692501005209985
Recall,0.9035901833458226,0.02097487352329334
Precision,0.9122232741490102,0.014332334056336934
Vars_E1,10.333333333333334,0.5400617248673216
Vars_E2,34.878787878787875,4.248217094835018
Tiempo,716.7264685123638,39.184248535204055
