Metrica,Media,Std_Dev
Accuracy,0.9670033670033668,0.016546988948062055
F1-Score,0.966932967109367,0.016619230227521094
Recall,0.967003367003367,0.016546988948062048
Precision,0.9690984426453609,0.015042108774353644
Vars_E1,3.0,0.0
Vars_E2,4.393939393939394,1.0289373747765804
Tiempo,3.511412632787878,4.542681066503117
