Metrica,Media,Std_Dev
Accuracy,0.8971445221445222,0.024453726661271307
F1-Score,0.8822887953272324,0.028248712123128357
Recall,0.8675480093390541,0.029177054214480167
Precision,0.9092905897258164,0.028576398961109077
Vars_E1,7.242424242424242,1.0009465217452624
Vars_E2,18.484848484848484,4.956821134313377
Tiempo,3259.003066511394,1555.3501194228547
