Metrica,Media,Std_Dev
Accuracy,0.9677361853832439,0.010411225904263677
F1-Score,0.9650861243566018,0.011313522755026647
Recall,0.961117629341928,0.012302903728378311
Precision,0.9699205803956633,0.010952053600799346
Vars_E1,8.666666666666666,1.7078251276599334
Vars_E2,15.151515151515152,6.833379526820953
Tiempo,2523.2855601934853,939.5043436794156
