Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
1,0.9831460674157304,0.9832454392930272,0.986088817549492,0.983092562867844,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",146.346218772,0.6899102393617021
2,0.9719101123595507,0.9706732455401882,0.9738674870697344,0.9727840199750313,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",143.320305021,0.7040392287234043
3,0.9831460674157306,0.9827933071555016,0.9881878421204264,0.9804842161583736,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",146.330670343,0.6846742021276596
4,0.9831460674157304,0.9844153056314326,0.9842072409488141,0.9869917067950776,5,"V1, V7, V10, V12, V13",6,"V10, V13, V1^2, V7*V10, V12*V10, V12*V13",192.337328308,0.5752160904255319
5,0.9831460674157304,0.977784062827644,0.9814138576779026,0.9798377028714109,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",156.9527005,0.6382978723404256
6,0.9775280898876405,0.977720822664643,0.9775191724629927,0.9815397149666815,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",154.715119748,0.6538397606382979
7,0.9775280898876406,0.9792801162265803,0.979681647940075,0.9819422150882827,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",150.96566847100001,0.6850066489361702
8,0.9831460674157304,0.9841927439798523,0.9853531300160515,0.9853932584269665,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",156.126033916,0.6460272606382979
9,0.9775280898876406,0.9762015468558761,0.9792342904702457,0.9773943285179241,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",145.111401572,0.683344414893617
10,0.9775280898876405,0.9766076620009206,0.9820165269603474,0.975187265917603,5,"V1, V7, V10, V12, V13",5,"V13*V1, V7*V13, V10*V13, V12*V13, V13^2",153.550965164,0.6697140957446809
