Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
1,0.8966666666666667,0.8881837873431813,0.8891238391238389,0.8983039645539647,10,"V1, V4, V5, V7, V10, V11, V13, V14, V15, V20",31,"V4, V11, V13, V15, V20, V1^2, V4*V1, V7*V1, V13*V1, V4^2, V7*V4, V5^2, V5*V11, V5*V13, V5*V14, V5*V20, V7^2, V7*V11, V7*V13, V7*V20, V10^2, V11*V10, V10*V13, V11^2, V11*V13, V13^2, V13*V15, V14^2, V14*V15, V15^2, V20^2",746.257720881,0.22498337765957446
2,0.89,0.8880702111412166,0.8944167869167867,0.898985088985089,12,"V1, V2, V5, V6, V7, V9, V12, V13, V14, V15, V16, V20",49,"V5, V12, V13, V14, V16, V20, V1^2, V7*V1, V16*V1, V2^2, V2*V12, V2*V13, V2*V14, V2*V15, V2*V20, V5^2, V5*V6, V5*V14, V5*V15, V5*V16, V6^2, V7*V6, V6*V12, V6*V13, V6*V14, V6*V20, V7^2, V9*V7, V7*V16, V9^2, V9*V13, V9*V14, V9*V15, V9*V16, V9*V20, V12^2, V12*V14, V12*V16, V20*V12, V13^2, V13*V14, V13*V15, V16*V13, V14^2, V14*V15, V20*V14, V15^2, V16^2, V20^2",775.697676132,0.19830452127659576
3,0.8933333333333335,0.89240068584857,0.9029465904465905,0.8982893413775764,11,"V1, V4, V5, V7, V10, V12, V13, V14, V17, V18, V20",41,"V4, V7, V12, V18, V20, V1^2, V4*V1, V5*V1, V7*V1, V10*V1, V13*V1, V17*V1, V18*V1, V4^2, V7*V4, V12*V4, V4*V13, V20*V4, V5^2, V5*V12, V5*V18, V5*V20, V7^2, V7*V10, V7*V13, V7*V20, V10^2, V12*V10, V10*V14, V12^2, V20*V12, V13^2, V13*V14, V13*V18, V20*V13, V14^2, V14*V17, V17^2, V17*V18, V18^2, V20^2",770.495451402,0.19290226063829788
4,0.9200000000000002,0.914563678068047,0.9190923428423428,0.9217857142857142,10,"V4, V5, V8, V10, V11, V13, V14, V16, V17, V20",27,"V5, V13, V16, V17, V4^2, V4*V17, V5^2, V5*V11, V5*V14, V8^2, V14*V8, V20*V8, V10^2, V11*V10, V10*V17, V11^2, V11*V14, V13^2, V13*V17, V20*V13, V14^2, V16*V14, V14*V17, V16^2, V17^2, V20*V17, V20^2",776.280867601,0.23063497340425532
5,0.9100000000000001,0.9074571372820548,0.9106586006586006,0.9175333000333001,10,"V1, V3, V4, V5, V7, V10, V13, V14, V15, V20",29,"V3, V4, V1^2, V3*V1, V4*V1, V5*V1, V7*V1, V15*V1, V3^2, V3*V14, V4^2, V4*V15, V5^2, V5*V13, V5*V14, V5*V15, V7^2, V7*V13, V7*V20, V10^2, V10*V14, V13^2, V13*V14, V13*V15, V20*V13, V14^2, V20*V14, V15^2, V20^2",754.360889537,0.20553523936170212
6,0.8800000000000001,0.8778797744394946,0.8808213083213083,0.8918846431346429,10,"V1, V4, V5, V7, V10, V11, V13, V14, V15, V20",32,"V4, V5, V7, V13, V20, V1^2, V4*V1, V4^2, V7*V4, V10*V4, V4*V15, V5^2, V5*V14, V5*V15, V5*V20, V7^2, V7*V11, V7*V13, V7*V14, V7*V15, V10^2, V11*V10, V11^2, V11*V13, V11*V15, V11*V20, V13^2, V20*V13, V14^2, V20*V14, V15^2, V20^2",739.133478023,0.23977726063829788
7,0.8966666666666667,0.8958397662584154,0.9012434787434787,0.9039023939023936,11,"V1, V4, V5, V7, V10, V12, V13, V14, V17, V18, V20",39,"V1, V17, V18, V20, V1^2, V4*V1, V5*V1, V7*V1, V10*V1, V12*V1, V17*V1, V4^2, V4*V18, V5^2, V5*V12, V5*V13, V5*V17, V7^2, V7*V10, V7*V13, V7*V14, V7*V17, V7*V20, V10^2, V10*V14, V12^2, V12*V13, V12*V18, V20*V12, V13^2, V13*V14, V13*V17, V13*V18, V20*V13, V14^2, V17^2, V17*V18, V18^2, V20^2",757.1513717309999,0.2440159574468085
8,0.8833333333333335,0.8749372680758469,0.878775483775484,0.8883585858585856,11,"V1, V4, V5, V7, V10, V12, V13, V14, V17, V18, V20",40,"V4, V20, V1^2, V4*V1, V7*V1, V12*V1, V13*V1, V18*V1, V4^2, V5*V4, V4*V14, V5^2, V5*V10, V5*V12, V5*V13, V5*V17, V5*V18, V7^2, V7*V10, V7*V12, V7*V13, V7*V17, V7*V20, V10^2, V10*V13, V10*V14, V10*V17, V12^2, V12*V18, V13^2, V13*V14, V13*V17, V13*V18, V14^2, V14*V17, V14*V18, V17^2, V20*V17, V18^2, V20^2",749.75346971,0.21617353723404256
9,0.9100000000000001,0.9032437553273468,0.9078567728567728,0.9159628334628334,10,"V1, V3, V4, V5, V7, V10, V13, V14, V15, V20",36,"V1, V3, V7, V15, V1^2, V5*V1, V7*V1, V13*V1, V15*V1, V3^2, V7*V3, V3*V14, V4^2, V5*V4, V7*V4, V4*V13, V4*V15, V5^2, V5*V14, V5*V15, V7^2, V7*V10, V7*V13, V7*V14, V7*V15, V7*V20, V10^2, V10*V13, V13^2, V13*V14, V13*V15, V20*V13, V14^2, V20*V14, V15^2, V20^2",749.211084119,0.24476396276595744
10,0.9000000000000001,0.8918706188319193,0.8969546194546194,0.8979514004514002,12,"V1, V2, V5, V6, V7, V9, V12, V13, V14, V15, V16, V20",41,"V2, V6, V9, V12, V16, V1^2, V12*V1, V13*V1, V16*V1, V2^2, V9*V2, V2*V20, V5^2, V5*V6, V5*V12, V5*V15, V5*V20, V6^2, V9*V6, V6*V12, V6*V14, V6*V20, V7^2, V7*V12, V7*V16, V7*V20, V9^2, V9*V12, V9*V13, V12^2, V12*V13, V12*V15, V12*V16, V13^2, V16*V13, V14^2, V15^2, V16*V15, V20*V15, V16^2, V20^2",772.126070429,0.23512300531914893
