"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,0.1,0.0342273503812765,0.734782608695652,0.365445499773858,0.813455657492355,0.886666666666667,0.751412429378531,3389.34
2,1,0.0068454700762553,0.739130434782609,0.381720430107527,0.814814814814815,0.88,0.758620689655172,3622.55
3,1,0.0342273503812765,0.734782608695652,0.381120423467137,0.808777429467085,0.86,0.763313609467456,3268.25
4,1,0.0342273503812765,0.747826086956522,0.390867579908676,0.824242424242424,0.906666666666667,0.755555555555556,3317.73
5,1,34.2273503812765,0.756521739130435,0.447210300429184,0.819354838709677,0.846666666666667,0.79375,3510.17
6,0.1,0.068454700762553,0.756521739130435,0.422939068100358,0.82716049382716,0.893333333333333,0.770114942528736,3385.63
7,1,0.0068454700762553,0.756521739130435,0.430088495575221,0.825,0.88,0.776470588235294,3312.04
8,0.1,0.068454700762553,0.747826086956522,0.394736842105263,0.823170731707317,0.9,0.758426966292135,3326.94
9,100,0.342273503812765,0.71304347826087,0.356234096692112,0.784313725490196,0.8,0.769230769230769,3328.31
10,0.1,0.068454700762553,0.78695652173913,0.490275893260968,0.850152905198777,0.926666666666667,0.785310734463277,3501.05
11,1,0.0342273503812765,0.739130434782609,0.396853146853147,0.810126582278481,0.853333333333333,0.771084337349398,3495.98
12,0.1,0.068454700762553,0.721739130434783,0.323529411764706,0.807228915662651,0.893333333333333,0.736263736263736,3201.69
13,1,0.0068454700762553,0.756521739130435,0.443868739205527,0.82051282051282,0.853333333333333,0.790123456790123,3684.73
14,1,0.0068454700762553,0.778260869565217,0.462666055886395,0.845921450151057,0.933333333333333,0.773480662983425,3471.63
15,0.1,0.068454700762553,0.804347826086957,0.525881814017407,0.86404833836858,0.953333333333333,0.790055248618785,3431.28
16,1,0.0068454700762553,0.760869565217391,0.424214838416022,0.832826747720365,0.913333333333333,0.76536312849162,3408.38
17,1,68.454700762553,0.747826086956522,0.427467811158798,0.812903225806452,0.84,0.7875,3378.55
18,0.1,0.068454700762553,0.778260869565217,0.472808988764045,0.843076923076923,0.913333333333333,0.782857142857143,3554.7
19,1,0.0068454700762553,0.756521739130435,0.422939068100358,0.82716049382716,0.893333333333333,0.770114942528736,3502.31
20,0.1,68.454700762553,0.752173913043478,0.435643564356436,0.816720257234727,0.846666666666667,0.788819875776398,3467.33
21,1,0.0068454700762553,0.765217391304348,0.436479128856624,0.835365853658537,0.913333333333333,0.769662921348315,3493.28
22,0.1,0.068454700762553,0.778260869565217,0.469470827679783,0.844036697247706,0.92,0.779661016949153,3449.87
23,0.1,0.0342273503812765,0.756521739130435,0.400372439478585,0.833333333333333,0.933333333333333,0.752688172043011,3320.76
24,1,0.0068454700762553,0.756521739130435,0.42653606411398,0.826086956521739,0.886666666666667,0.773255813953488,3351.53
25,0.1,6.8454700762553,0.739130434782609,0.389380530973451,0.8125,0.866666666666667,0.764705882352941,3527.31
26,1,0.0068454700762553,0.734782608695652,0.357306459001374,0.81570996978852,0.9,0.74585635359116,3292.31
27,1,0.0068454700762553,0.769565217391304,0.472065829363361,0.830670926517572,0.866666666666667,0.797546012269939,3526.52
28,10,0.0068454700762553,0.8,0.531858407079646,0.85625,0.913333333333333,0.805882352941176,3471
29,10,0.0342273503812765,0.730434782608696,0.361111111111111,0.808641975308642,0.873333333333333,0.752873563218391,3367.29
30,1,0.0068454700762553,0.778260869565217,0.459197786998617,0.846846846846847,0.94,0.770491803278688,3401.99
31,0.1,0.68454700762553,0.760869565217391,0.438526409232135,0.828660436137072,0.886666666666667,0.777777777777778,3425.01
32,10,0.0068454700762553,0.747826086956522,0.409734513274336,0.81875,0.873333333333333,0.770588235294118,3544.45
33,0.1,0.068454700762553,0.765217391304348,0.457167832167832,0.829113924050633,0.873333333333333,0.789156626506024,3383.47
