"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,1,0.164925359603357,0.923076923076923,0.825868564252826,0.882352941176471,0.810810810810811,0.967741935483871,2.83000000000001
2,0.1,0.164925359603357,0.932692307692308,0.850451930977814,0.901408450704225,0.864864864864865,0.941176470588235,3.16
3,0.1,0.164925359603357,0.942307692307692,0.872601061657819,0.916666666666667,0.891891891891892,0.942857142857143,4.59
4,0.1,0.164925359603357,0.903846153846154,0.779567613395507,0.848484848484849,0.756756756756757,0.96551724137931,3.04
5,0.1,0.824626798016784,0.865384615384615,0.679153812252093,0.766666666666667,0.621621621621622,1,3.10999999999999
6,0.1,0.824626798016784,0.913461538461538,0.800341296928328,0.861538461538462,0.756756756756757,1,4.63000000000001
7,0.1,0.824626798016784,0.903846153846154,0.779567613395507,0.848484848484849,0.756756756756757,0.96551724137931,2.91
8,0.1,0.164925359603357,0.894230769230769,0.755972696245734,0.830769230769231,0.72972972972973,0.964285714285714,3.08
9,0.1,0.164925359603357,0.961538461538462,0.914014055394791,0.942857142857143,0.891891891891892,1,4.34
10,0.1,0.164925359603357,0.913461538461538,0.805324459234609,0.869565217391304,0.810810810810811,0.9375,2.93
11,0.1,0.164925359603357,0.932692307692308,0.846672283066554,0.895522388059701,0.810810810810811,1,2.78
12,0.1,0.164925359603357,0.884615384615385,0.738802846379238,0.823529411764706,0.756756756756757,0.903225806451613,3.61
13,0.1,0.164925359603357,0.913461538461538,0.800341296928328,0.861538461538462,0.756756756756757,1,3.06
14,0.1,0.164925359603357,0.894230769230769,0.755972696245734,0.830769230769231,0.72972972972973,0.964285714285714,3.05
15,0.1,0.164925359603357,0.951923076923077,0.891846921797005,0.927536231884058,0.864864864864865,1,4.14
16,0.1,0.164925359603357,0.903846153846154,0.779567613395507,0.848484848484849,0.756756756756757,0.96551724137931,2.98
17,0.1,0.164925359603357,0.894230769230769,0.759056444818871,0.835820895522388,0.756756756756757,0.933333333333333,3.25
18,1,0.164925359603357,0.923076923076923,0.828028110789583,0.885714285714286,0.837837837837838,0.939393939393939,4.03
19,0.1,0.164925359603357,0.932692307692308,0.846672283066554,0.895522388059701,0.810810810810811,1,2.77999999999999
20,0.1,0.164925359603357,0.913461538461538,0.800341296928328,0.861538461538462,0.756756756756757,1,3.25
21,0.1,0.164925359603357,0.846153846153846,0.651737128505651,0.764705882352941,0.702702702702703,0.838709677419355,4.44
22,0.1,0.164925359603357,0.913461538461538,0.800341296928328,0.861538461538462,0.756756756756757,1,3.14
23,0.1,0.824626798016784,0.875,0.71160409556314,0.8,0.702702702702703,0.928571428571429,3.12
24,0.1,0.164925359603357,0.913461538461538,0.805324459234609,0.869565217391304,0.810810810810811,0.9375,4.42
25,0.1,0.164925359603357,0.932692307692308,0.850451930977814,0.901408450704225,0.864864864864865,0.941176470588235,2.88
26,0.1,0.164925359603357,0.923076923076923,0.825868564252826,0.882352941176471,0.810810810810811,0.967741935483871,3.08000000000001
27,1,0.164925359603357,0.894230769230769,0.759056444818871,0.835820895522388,0.756756756756757,0.933333333333333,4.47999999999999
28,0.1,0.164925359603357,0.932692307692308,0.846672283066554,0.895522388059701,0.810810810810811,1,2.88
29,0.1,0.164925359603357,0.932692307692308,0.846672283066554,0.895522388059701,0.810810810810811,1,2.91
30,1,0.164925359603357,0.894230769230769,0.755972696245734,0.830769230769231,0.72972972972973,0.964285714285714,4.03
31,0.1,0.164925359603357,0.923076923076923,0.828028110789583,0.885714285714286,0.837837837837838,0.939393939393939,2.94
32,0.1,0.164925359603357,0.894230769230769,0.762063227953411,0.840579710144927,0.783783783783784,0.90625,2.83
33,0.1,0.164925359603357,0.903846153846154,0.782335705316032,0.852941176470588,0.783783783783784,0.935483870967742,4.59
