"Bloque_Friedman","Corrida_Original","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_R_Segundos","Vars_E1","Nombres_E1","Vars_E2","Nombres_E2","Tiempo_Julia_AG","Ahorro_Espacio"
1,1,0.966666666666667,0.95,0.966583124477861,0.966666666666667,0.96969696969697,0,3,"V1, V2, V3",3,"V1^2, V2^2, V3^2",9.828001264,0.977061170212766
2,2,0.955555555555556,0.933333333333333,0.955357142857143,0.955555555555556,0.96078431372549,0.00999999999999801,3,"V1, V2, V3",3,"V1^2, V2^2, V3^2",0.439549072,0.978058510638298
3,3,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,0.019999999999996,3,"V1, V2, V3",5,"V2, V3, V1^2, V2^2, V3^2",0.296279088,0.976894946808511
4,4,0.933333333333333,0.9,0.932994971130564,0.933333333333333,0.93956043956044,0.0200000000000031,3,"V1, V2, V3",5,"V2, V1^2, V2*V1, V2^2, V3^2",9.808221976,0.979471409574468
5,5,0.955555555555556,0.933333333333333,0.955357142857143,0.955555555555556,0.96078431372549,0.0200000000000031,3,"V1, V2, V3",5,"V1, V3, V1^2, V2^2, V3^2",0.347687333,0.976978058510638
6,6,0.966666666666667,0.95,0.96664844177146,0.966666666666667,0.967672413793103,0.00999999999999801,3,"V1, V2, V3",5,"V1, V3, V1^2, V2^2, V3^2",0.335730213,0.976728723404255
7,7,0.944444444444444,0.916666666666667,0.94438104780725,0.944444444444444,0.946908602150538,0.0200000000000031,3,"V1, V2, V3",4,"V2, V1^2, V2^2, V3^2",9.796979044,0.979803856382979
8,8,0.944444444444444,0.916666666666667,0.944055944055944,0.944444444444444,0.952380952380952,0.00999999999999801,3,"V1, V2, V3",5,"V1, V1^2, V3*V1, V2^2, V3^2",0.391062148,0.977476728723404
9,9,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,0.019999999999996,3,"V1, V2, V3",7,"V2, V3, V1^2, V2*V1, V2^2, V3*V2, V3^2",0.341661405,0.974817154255319
10,10,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,0.0200000000000031,3,"V1, V2, V3",4,"V3, V1^2, V2^2, V3^2",9.736513198,0.978972739361702
11,11,0.966666666666667,0.95,0.96664844177146,0.966666666666667,0.967672413793103,0.00999999999999801,3,"V1, V2, V3",4,"V2, V1^2, V2^2, V3^2",0.315394471,0.97905585106383
12,12,0.944444444444444,0.916666666666667,0.944277183070671,0.944444444444444,0.948438634713144,0,3,"V1, V2, V3",4,"V1^2, V2^2, V3*V2, V3^2",0.33333042,0.978390957446808
13,13,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,0.0200000000000031,3,"V1, V2, V3",4,"V2, V1^2, V2^2, V3^2",9.85638073,0.976063829787234
14,14,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,0,3,"V1, V2, V3",5,"V2, V1^2, V2^2, V3*V2, V3^2",0.339463484,0.978058510638298
15,15,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,0.00999999999999801,3,"V1, V2, V3",3,"V1^2, V2^2, V3^2",0.319812669,0.977726063829787
16,16,0.966666666666667,0.95,0.96664844177146,0.966666666666667,0.967672413793103,0.0200000000000031,3,"V1, V2, V3",6,"V1, V2, V1^2, V2*V1, V2^2, V3^2",10.070254983,0.976728723404255
17,17,0.955555555555556,0.933333333333333,0.955357142857143,0.955555555555556,0.96078431372549,0.0200000000000031,3,"V1, V2, V3",4,"V1^2, V2^2, V3*V2, V3^2",0.346386821,0.976063829787234
18,18,0.944444444444444,0.916666666666667,0.94438104780725,0.944444444444444,0.946908602150538,0.00999999999999801,3,"V1, V2, V3",4,"V2, V1^2, V2^2, V3^2",0.329277545,0.978640292553192
19,19,0.944444444444444,0.916666666666667,0.944384143682799,0.944444444444444,0.946708463949843,0.00999999999999801,3,"V1, V2, V3",3,"V1^2, V2^2, V3^2",9.810922537,0.97905585106383
20,20,0.944444444444444,0.916666666666667,0.944277183070671,0.944444444444444,0.948438634713144,0,3,"V1, V2, V3",3,"V1^2, V2^2, V3^2",0.377593932,0.979471409574468
21,21,0.966666666666667,0.95,0.96664844177146,0.966666666666667,0.967672413793103,0.0200000000000031,3,"V1, V2, V3",5,"V2, V3, V1^2, V2^2, V3^2",0.311783706,0.979305186170213
22,22,0.966666666666667,0.95,0.966583124477861,0.966666666666667,0.96969696969697,0.0300000000000011,3,"V1, V2, V3",4,"V2, V1^2, V2^2, V3^2",9.812010025,0.978889627659574
23,23,0.944444444444444,0.916666666666667,0.94438104780725,0.944444444444444,0.946908602150538,0,3,"V1, V2, V3",5,"V2, V3, V1^2, V2^2, V3^2",0.339055287,0.980219414893617
24,24,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,0.019999999999996,3,"V1, V2, V3",4,"V2, V1^2, V2^2, V3^2",0.317910325,0.979222074468085
25,25,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,0.0200000000000031,3,"V1, V2, V3",3,"V1^2, V2^2, V3^2",9.82988266,0.977809175531915
26,26,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,0,3,"V1, V2, V3",4,"V3, V1^2, V2^2, V3^2",0.350985227,0.980136303191489
27,27,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,0.00999999999999801,3,"V1, V2, V3",6,"V2, V1^2, V2*V1, V2^2, V3*V2, V3^2",0.356808406,0.976313164893617
28,28,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,0.019999999999996,3,"V1, V2, V3",3,"V1^2, V2^2, V3^2",9.832952131,0.976978058510638
29,29,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,0,3,"V1, V2, V3",5,"V2, V3, V1^2, V2^2, V3^2",0.428327869,0.97797539893617
30,30,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,0.00999999999999801,3,"V1, V2, V3",5,"V1, V3, V1^2, V2^2, V3^2",0.302962443,0.976894946808511
31,31,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,0.019999999999996,3,"V1, V2, V3",4,"V2, V1^2, V2^2, V3^2",9.82666352,0.976230053191489
32,32,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,0.00999999999999801,3,"V1, V2, V3",6,"V2, V3, V1^2, V3*V1, V2^2, V3^2",0.41647227,0.977892287234043
33,33,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,0,3,"V1, V2, V3",5,"V2, V1^2, V3*V1, V2^2, V3^2",0.33030068,0.978058510638298
