"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,100,0.00907090560564287,0.974254742547426,0.965140734774243,0.971000643493936,0.96975296982416,0.972448729387661,109.09
2,100,0.00907090560564287,0.97289972899729,0.963311782734167,0.963463709455411,0.966081176340881,0.961076562835084,109.21
3,100,0.00907090560564287,0.9579945799458,0.943131566976637,0.943466634406536,0.944918746153482,0.942549820642496,108.95
4,100,0.00907090560564287,0.971544715447154,0.961496800095401,0.969048184966168,0.972466010642343,0.966295818719483,109.16
5,100,0.00907090560564287,0.967479674796748,0.956004540633453,0.953354099322773,0.954735967457896,0.952062250660683,109.23
6,100,0.00907090560564287,0.97289972899729,0.963315794836872,0.968844670020068,0.968531590144818,0.969250766408169,108.97
7,100,0.00907090560564287,0.978319783197832,0.970625842691039,0.973385671757874,0.974411627955188,0.972471629498904,109.11
8,10,0.00907090560564287,0.962059620596206,0.948756735845735,0.952196351320571,0.953039247298493,0.953425646714272,109.39
9,100,0.00907090560564287,0.971544715447154,0.961487231991094,0.954424050150455,0.957322440105514,0.951719306961156,109
10,100,0.00907090560564287,0.968834688346883,0.957777169722146,0.954932951688495,0.950698423328455,0.960097468654984,108.95
11,100,0.00907090560564287,0.982384823848238,0.976156451849403,0.978438286450505,0.980826515749386,0.976122646448984,108.97
12,10,0.00907090560564287,0.981029810298103,0.974332666724633,0.978527772158306,0.979797822698464,0.977373762480214,109.06
13,100,0.00907090560564287,0.974254742547426,0.965130939266362,0.969856203999287,0.968941372178849,0.970898109352437,109.14
14,10,0.00907090560564287,0.985094850948509,0.979796421194096,0.983619646689576,0.981469574068854,0.985847976790897,109.53
15,100,0.00907090560564287,0.9579945799458,0.943097337428959,0.940514990540185,0.938766366651023,0.942401381264806,108.59
16,100,0.00907090560564287,0.968834688346883,0.957853074237586,0.959608133633098,0.966394107689989,0.953823902246499,109.15
17,100,0.00907090560564287,0.968834688346883,0.957737431280376,0.964577135691401,0.963620593129498,0.965746026936756,109.04
18,10,0.00907090560564287,0.953929539295393,0.937685172537966,0.944107392378096,0.946713362488974,0.941882705107879,109.32
19,100,0.00907090560564287,0.981029810298103,0.974333176828314,0.970112093559934,0.973674793924812,0.966823776650248,109.16
20,100,0.00907090560564287,0.967479674796748,0.955968229108401,0.953265355611883,0.952369471934916,0.959164388549218,109.47
21,100,0.00907090560564287,0.976964769647697,0.968777452871275,0.962077957191843,0.960894134428008,0.963289626921036,108.99
22,10,0.00907090560564287,0.964769647696477,0.952374215358497,0.939319303920232,0.938515969276815,0.942299679001877,109.22
23,100,0.00907090560564287,0.971544715447154,0.961466740262259,0.958714195937554,0.957661721741895,0.95985519604592,109.54
24,10,0.00907090560564287,0.97289972899729,0.963273441174056,0.971222760685921,0.970138604555613,0.972333213798448,108.91
25,100,0.00907090560564287,0.975609756097561,0.966910198703211,0.964257097026838,0.961664582404477,0.967434750457058,108.92
26,100,0.00907090560564287,0.963414634146341,0.950327807553284,0.938824107749225,0.928413667131334,0.955377379117153,109.47
27,100,0.00907090560564287,0.97289972899729,0.963275451530314,0.964774222133347,0.962128931990657,0.967690763184901,108.86
28,100,0.00907090560564287,0.956639566395664,0.941210882558681,0.93837209192426,0.935539038668633,0.941428581341728,109.05
29,100,0.00907090560564287,0.970189701897019,0.959692355052855,0.960101669103902,0.959775735628478,0.961314621957037,109.23
30,10,0.00907090560564287,0.96070460704607,0.94693214644367,0.946106064746223,0.948019363213202,0.946719704393976,109.25
31,100,0.00907090560564287,0.97289972899729,0.963286047952003,0.961005222654298,0.964627901874362,0.95893864013267,109.02
32,100,0.00907090560564287,0.976964769647697,0.968766959595708,0.966028512659327,0.966035644732246,0.966308711969131,109.37
33,100,0.00907090560564287,0.981029810298103,0.974312054339503,0.971626205446521,0.971705732073319,0.971577944678513,108.8
