"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.41
2,1,0.0739415707743863,1,1,1,1,1,3.62
3,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.64
4,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.34
5,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.71
6,10,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.49
7,10,0.0739415707743863,0.966666666666667,0.95,0.966583124477861,0.966666666666667,0.96969696969697,3.45
8,1,0.0739415707743863,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,3.81
9,1,0.0739415707743863,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,3.39
10,1,0.0739415707743863,1,1,1,1,1,3.4
11,1,0.0739415707743863,1,1,1,1,1,3.45
12,10,0.0739415707743863,1,1,1,1,1,3.32
13,1,0.0739415707743863,1,1,1,1,1,3.55
14,1,0.0739415707743863,1,1,1,1,1,3.76
15,1,0.0739415707743863,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,3.33
16,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.51
17,10,0.0739415707743863,1,1,1,1,1,3.43
18,10,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.39
19,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.39
20,1,0.0739415707743863,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,3.59
21,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.57
22,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.41
23,1,0.0739415707743863,1,1,1,1,1,3.64
24,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.27999999999999
25,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.4
26,10,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.64
27,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.4
28,1,0.0739415707743863,0.977777777777778,0.966666666666666,0.977576785377803,0.977777777777778,0.978494623655914,3.36
29,10,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.69
30,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.31
31,1,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.39
32,1,0.0739415707743863,1,1,1,1,1,3.75
33,10,0.0739415707743863,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.41
