"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,10,0.0641272717337751,0.966666666666667,0.95,0.966647823629169,0.966666666666667,0.967741935483871,3.24
2,100,0.12825454346755,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.66
3,10,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3
4,100,0.12825454346755,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.3
5,100,0.0641272717337751,0.966666666666667,0.95,0.966647823629169,0.966666666666667,0.967741935483871,3.2
6,10,0.12825454346755,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.63
7,100,0.12825454346755,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.08
8,10,0.320636358668875,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,2.7
9,100,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.94
10,100,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.15
11,100,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.84
12,100,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.77
13,100,0.320636358668875,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.71
14,100,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.92
15,100,0.0641272717337751,1,1,1,1,1,2.95
16,1,0.641272717337751,1,1,1,1,1,2.8
17,100,0.0641272717337751,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,2.97
18,100,0.0641272717337751,0.966666666666667,0.95,0.96664844177146,0.966666666666667,0.967672413793103,2.92
19,100,0.0641272717337751,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,3.14
20,100,0.0641272717337751,1,1,1,1,1,2.83
21,100,0.0641272717337751,1,1,1,1,1,2.85
22,10,0.0641272717337751,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,2.89
23,1,0.641272717337751,0.955555555555556,0.933333333333333,0.955506117908787,0.955555555555556,0.956845238095238,2.81
24,100,0.0641272717337751,1,1,1,1,1,2.7
25,100,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.01
26,10,0.0641272717337751,0.944444444444444,0.916666666666667,0.944049571714963,0.944444444444444,0.944683908045977,3.3
27,1,0.320636358668875,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,2.62
28,100,0.0641272717337751,1,1,1,1,1,2.76
29,100,0.320636358668875,1,1,1,1,1,2.89
30,10,0.12825454346755,0.966666666666667,0.95,0.966657404834676,0.966666666666667,0.967000370782351,2.86
31,100,0.0641272717337751,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.14
32,10,0.0641272717337751,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,2.93
33,10,0.12825454346755,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.84
