"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,1,0.202174363082161,0.932692307692308,0.857478465152702,0.911392405063291,0.972972972972973,0.857142857142857,5.47
2,10,0.202174363082161,0.951923076923077,0.896988906497623,0.935064935064935,0.972972972972973,0.9,5.14
3,10,0.202174363082161,0.923076923076923,0.836155966916109,0.897435897435897,0.945945945945946,0.853658536585366,5.36
4,10,0.202174363082161,0.942307692307692,0.877116975187082,0.923076923076923,0.972972972972973,0.878048780487805,5.11
5,10,0.202174363082161,0.971153846153846,0.938193343898574,0.961038961038961,1,0.925,5.50999999999999
6,10,0.202174363082161,0.932692307692308,0.855784469096672,0.909090909090909,0.945945945945946,0.875,5.55000000000001
7,10,0.202174363082161,0.951923076923077,0.898198903680501,0.936708860759494,1,0.880952380952381,5.08999999999999
8,10,0.202174363082161,0.961538461538462,0.916095199677289,0.945945945945946,0.945945945945946,0.945945945945946,5.22
9,10,0.202174363082161,0.951923076923077,0.896988906497623,0.935064935064935,0.972972972972973,0.9,5.73999999999999
10,1,0.202174363082161,0.942307692307692,0.878551965745426,0.925,1,0.86046511627907,5.32000000000001
11,10,0.202174363082161,0.923076923076923,0.836155966916109,0.897435897435897,0.945945945945946,0.853658536585366,5.47
12,10,0.202174363082161,0.923076923076923,0.83419689119171,0.894736842105263,0.918918918918919,0.871794871794872,5.62
13,1,0.202174363082161,0.923076923076923,0.838069287660568,0.9,0.972972972972973,0.837209302325581,5.34999999999999
14,10,0.202174363082161,0.913461538461538,0.812349639133921,0.88,0.891891891891892,0.868421052631579,5.31
15,10,0.202174363082161,0.951923076923077,0.895749799518845,0.933333333333333,0.945945945945946,0.921052631578947,5.75
16,1,0.202174363082161,0.903846153846154,0.79758660957571,0.875,0.945945945945946,0.813953488372093,5.33
17,1,0.202174363082161,0.884615384615385,0.759907656791073,0.853658536585366,0.945945945945946,0.777777777777778,5.22
18,10,0.202174363082161,0.932692307692308,0.857478465152702,0.911392405063291,0.972972972972973,0.857142857142857,5.54000000000001
19,1,0.202174363082161,0.942307692307692,0.877116975187082,0.923076923076923,0.972972972972973,0.878048780487805,5.15000000000001
20,10,0.202174363082161,0.961538461538462,0.916095199677289,0.945945945945946,0.945945945945946,0.945945945945946,5.39
21,10,0.202174363082161,0.903846153846154,0.79758660957571,0.875,0.945945945945946,0.813953488372093,5.58999999999999
22,10,0.202174363082161,0.942307692307692,0.877116975187082,0.923076923076923,0.972972972972973,0.878048780487805,5.33
23,1,0.202174363082161,0.894230769230769,0.781178270849273,0.867469879518072,0.972972972972973,0.782608695652174,5.39999999999999
24,1,0.202174363082161,0.903846153846154,0.799923047325895,0.878048780487805,0.972972972972973,0.8,5.46000000000001
25,1,0.202174363082161,0.913461538461538,0.820964039785769,0.891566265060241,1,0.804347826086957,5.12
26,10,0.202174363082161,0.932692307692308,0.857478465152702,0.911392405063291,0.972972972972973,0.857142857142857,5.25
27,1,0.202174363082161,0.932692307692308,0.859133126934985,0.91358024691358,1,0.840909090909091,5.67
28,1,0.202174363082161,0.951923076923077,0.894480519480519,0.931506849315068,0.918918918918919,0.944444444444444,5.48
29,10,0.202174363082161,0.913461538461538,0.816758026624902,0.886075949367089,0.945945945945946,0.833333333333333,5.61
30,10,0.202174363082161,0.932692307692308,0.857478465152702,0.911392405063291,0.972972972972973,0.857142857142857,5.41
31,10,0.202174363082161,0.884615384615385,0.765325310267018,0.86046511627907,1,0.755102040816326,5.28
32,10,0.202174363082161,0.913461538461538,0.814580031695721,0.883116883116883,0.918918918918919,0.85,5.18000000000001
33,1,0.202174363082161,0.913461538461538,0.820964039785769,0.891566265060241,1,0.804347826086957,5.59
