Metrica,Media,Std_Dev
Accuracy,0.9797752808988764,0.003928123026854492
F1-Score,0.9792914252175666,0.004396166213785146
Recall,0.981757001321608,0.0043476181526372415
Precision,0.9804646991585194,0.004394462684833306
Vars_E1,5.0,0.0
Vars_E2,5.1,0.3162277660168379
Tiempo,154.5756411815,14.142362769157323
