Metrica,Media,Std_Dev
Accuracy,0.9743333333333334,0.0027442420078285716
F1-Score,0.9733432645212478,0.0027550682477268536
Recall,0.9750452926702925,0.003404357239805103
Precision,0.9749265225515226,0.002733235333614785
Vars_E1,3.0,0.0
Vars_E2,5.0,0.0
Tiempo,2.7887122113999996,0.024137882256246787
