Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
1,0.9316239316239316,0.9250156518564401,0.9169184032966087,0.9423886392726974,8,"Attribute3, Attribute4, Attribute5, Attribute15, Attribute19, Attribute23, Attribute24, Attribute28",25,"Attribute3, Attribute23, Attribute24, Attribute4*Attribute3, Attribute5*Attribute3, Attribute15*Attribute3, Attribute19*Attribute3, Attribute24*Attribute3, Attribute4^2, Attribute5*Attribute4, Attribute15*Attribute4, Attribute19*Attribute4, Attribute24*Attribute4, Attribute5^2, Attribute15*Attribute5, Attribute23*Attribute5, Attribute24*Attribute5, Attribute15*Attribute19, Attribute15*Attribute24, Attribute24*Attribute19, Attribute28*Attribute19, Attribute23^2, Attribute24^2, Attribute24*Attribute28, Attribute28^2",1339.504405105,0.08128324468085106
2,0.9515669515669515,0.9447192712243977,0.9378475788486279,0.9560669703832095,10,"Attribute5, Attribute8, Attribute10, Attribute11, Attribute16, Attribute19, Attribute20, Attribute21, Attribute27, Attribute29",35,"Attribute5, Attribute8, Attribute10, Attribute11, Attribute16, Attribute21, Attribute5^2, Attribute5*Attribute21, Attribute27*Attribute5, Attribute5*Attribute29, Attribute8^2, Attribute8*Attribute10, Attribute8*Attribute11, Attribute8*Attribute16, Attribute19*Attribute8, Attribute8*Attribute29, Attribute10^2, Attribute10*Attribute16, Attribute27*Attribute10, Attribute19*Attribute11, Attribute20*Attribute11, Attribute11*Attribute21, Attribute16^2, Attribute19*Attribute16, Attribute20*Attribute16, Attribute16*Attribute21, Attribute19^2, Attribute19*Attribute21, Attribute19*Attribute29, Attribute20^2, Attribute20*Attribute21, Attribute21^2, Attribute27*Attribute21, Attribute29*Attribute21, Attribute27^2",1360.427175604,0.06399601063829788
3,0.9544159544159546,0.9495797658662573,0.9438195467668711,0.9595470541680129,7,"Attribute5, Attribute6, Attribute8, Attribute15, Attribute24, Attribute27, Attribute34",16,"Attribute5, Attribute8, Attribute15, Attribute24, Attribute5^2, Attribute5*Attribute6, Attribute6^2, Attribute8*Attribute6, Attribute24*Attribute6, Attribute15*Attribute8, Attribute34*Attribute8, Attribute15*Attribute24, Attribute15*Attribute27, Attribute24^2, Attribute24*Attribute34, Attribute27^2",1323.865184346,0.08294547872340426
4,0.9401709401709402,0.9323019331807991,0.9220706960023201,0.9515600699175577,7,"Attribute5, Attribute6, Attribute8, Attribute10, Attribute11, Attribute14, Attribute15",17,"Attribute5, Attribute8, Attribute5*Attribute6, Attribute5*Attribute10, Attribute5*Attribute14, Attribute15*Attribute5, Attribute6^2, Attribute8*Attribute6, Attribute14*Attribute6, Attribute15*Attribute6, Attribute8^2, Attribute8*Attribute10, Attribute8*Attribute11, Attribute15*Attribute8, Attribute10^2, Attribute11*Attribute14, Attribute14^2",1310.492634451,0.08552194148936171
5,0.9344729344729344,0.926686583104457,0.926364553086524,0.9308873696564828,8,"Attribute5, Attribute7, Attribute9, Attribute10, Attribute13, Attribute16, Attribute17, Attribute27",24,"Attribute5, Attribute7, Attribute13, Attribute16, Attribute5*Attribute7, Attribute5*Attribute9, Attribute5*Attribute16, Attribute27*Attribute5, Attribute7*Attribute10, Attribute13*Attribute7, Attribute7*Attribute16, Attribute7*Attribute17, Attribute13*Attribute9, Attribute9*Attribute16, Attribute17*Attribute9, Attribute10^2, Attribute13*Attribute10, Attribute13^2, Attribute13*Attribute16, Attribute13*Attribute17, Attribute16^2, Attribute17*Attribute16, Attribute17^2, Attribute27^2",1350.769910783,0.07363696808510638
6,0.9344729344729347,0.9247259589310737,0.9155200552579286,0.9422741216298934,9,"Attribute5, Attribute9, Attribute10, Attribute13, Attribute19, Attribute23, Attribute24, Attribute27, Attribute34",32,"Attribute5, Attribute9, Attribute10, Attribute19, Attribute27, Attribute5^2, Attribute5*Attribute9, Attribute13*Attribute5, Attribute5*Attribute19, Attribute27*Attribute5, Attribute5*Attribute34, Attribute13*Attribute9, Attribute19*Attribute9, Attribute24*Attribute9, Attribute27*Attribute9, Attribute34*Attribute9, Attribute10^2, Attribute13*Attribute10, Attribute23*Attribute10, Attribute13*Attribute19, Attribute13*Attribute34, Attribute19^2, Attribute23*Attribute19, Attribute24*Attribute19, Attribute27*Attribute19, Attribute23^2, Attribute23*Attribute24, Attribute24^2, Attribute24*Attribute34, Attribute27^2, Attribute27*Attribute34, Attribute34^2",1356.569113496,0.06956449468085106
7,0.9401709401709404,0.9315741391132771,0.9285496259609533,0.9442572475609012,8,"Attribute5, Attribute6, Attribute9, Attribute11, Attribute15, Attribute16, Attribute27, Attribute30",32,"Attribute5, Attribute6, Attribute11, Attribute15, Attribute16, Attribute30, Attribute5^2, Attribute5*Attribute9, Attribute5*Attribute11, Attribute15*Attribute5, Attribute27*Attribute5, Attribute6^2, Attribute11*Attribute6, Attribute15*Attribute6, Attribute6*Attribute16, Attribute27*Attribute6, Attribute30*Attribute6, Attribute11*Attribute9, Attribute15*Attribute9, Attribute27*Attribute9, Attribute30*Attribute9, Attribute15*Attribute11, Attribute11*Attribute16, Attribute11*Attribute30, Attribute15^2, Attribute15*Attribute16, Attribute15*Attribute30, Attribute16^2, Attribute30*Attribute16, Attribute27^2, Attribute27*Attribute30, Attribute30^2",1346.332061357,0.0756316489361702
8,0.9544159544159545,0.9387282641254115,0.9286024427168929,0.9632546666966958,8,"Attribute5, Attribute6, Attribute7, Attribute8, Attribute14, Attribute27, Attribute28, Attribute29",17,"Attribute5, Attribute7, Attribute8, Attribute14, Attribute29, Attribute5*Attribute7, Attribute5*Attribute14, Attribute27*Attribute5, Attribute8*Attribute6, Attribute14*Attribute6, Attribute29*Attribute6, Attribute7^2, Attribute7*Attribute8, Attribute8^2, Attribute8*Attribute14, Attribute14^2, Attribute28^2",1350.776415763,0.07413563829787234
9,0.9458689458689458,0.939606410340061,0.9314335398969362,0.9525664417634564,7,"Attribute5, Attribute6, Attribute9, Attribute11, Attribute27, Attribute29, Attribute34",20,"Attribute5, Attribute6, Attribute11, Attribute27, Attribute29, Attribute5^2, Attribute5*Attribute6, Attribute27*Attribute5, Attribute5*Attribute29, Attribute5*Attribute34, Attribute6^2, Attribute11*Attribute6, Attribute27*Attribute6, Attribute29*Attribute6, Attribute11*Attribute9, Attribute27*Attribute11, Attribute11*Attribute29, Attribute34*Attribute11, Attribute27^2, Attribute34^2",1320.2376907829998,0.09557845744680851
10,0.9601139601139602,0.9481754413635469,0.9388203202305766,0.9643284422130576,7,"Attribute5, Attribute9, Attribute12, Attribute15, Attribute16, Attribute24, Attribute27",14,"Attribute5, Attribute12, Attribute5^2, Attribute5*Attribute16, Attribute27*Attribute5, Attribute15*Attribute9, Attribute24*Attribute9, Attribute27*Attribute9, Attribute15*Attribute12, Attribute15*Attribute24, Attribute16^2, Attribute24^2, Attribute24*Attribute27, Attribute27^2",1295.4986284679999,0.09217087765957446
