Metrica,Media,Std_Dev
Accuracy,0.8980000000000002,0.012491972731160183
F1-Score,0.8934446682616093,0.012423273117562172
Recall,0.8981889823139824,0.012885490448393136
Precision,0.90329572660455,0.01133268519082016
Vars_E1,10.7,0.8232726023485646
Vars_E2,36.5,6.7700320038633
Tiempo,759.0468079565,13.52020024814935
