"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,0.1,16.0152298558968,0.929411764705882,0.848687138406765,0.94392523364486,0.94392523364486,0.94392523364486,2.97
2,1,0.064060919423587,0.964705882352941,0.925318494655147,0.971428571428571,0.953271028037383,0.990291262135922,3.03
3,0.1,0.064060919423587,0.958823529411765,0.910269944201478,0.968036529680365,0.990654205607477,0.946428571428571,3.02
4,0.1,0.064060919423587,0.982352941176471,0.962047923798184,0.986046511627907,0.990654205607477,0.981481481481482,3.06
5,1,0.064060919423587,0.970588235294118,0.935907103001056,0.97716894977169,1,0.955357142857143,3.22
6,0.1,0.064060919423587,0.952941176470588,0.897790470464452,0.963302752293578,0.981308411214953,0.945945945945946,3.18
7,1,0.064060919423587,0.964705882352941,0.923846498432134,0.972222222222222,0.981308411214953,0.963302752293578,3.01
8,0.1,0.064060919423587,0.947058823529412,0.885393258426966,0.95852534562212,0.97196261682243,0.945454545454545,3.28
9,0.1,0.064060919423587,0.964705882352941,0.923342852848339,0.972477064220184,0.990654205607477,0.954954954954955,3.08
10,0.1,0.064060919423587,0.982352941176471,0.962294839568239,0.985915492957746,0.981308411214953,0.990566037735849,3.02999999999999
11,1,0.064060919423587,0.958823529411765,0.911445155529097,0.967441860465116,0.97196261682243,0.962962962962963,3.29
12,0.1,0.064060919423587,0.976470588235294,0.949230998954756,0.981481481481482,0.990654205607477,0.972477064220184,3.08
13,0.1,0.064060919423587,0.976470588235294,0.949230998954756,0.981481481481482,0.990654205607477,0.972477064220184,3.17
14,0.1,0.064060919423587,0.964705882352941,0.922832501134816,0.972727272727273,1,0.946902654867257,3.04
15,1,0.064060919423587,1,1,1,1,1,3.21
16,1,0.064060919423587,0.988235294117647,0.974615499477378,0.990740740740741,1,0.981651376146789,3.16999999999999
17,0.1,0.064060919423587,0.982352941176471,0.961797752808989,0.986175115207373,1,0.972727272727273,3.11
18,1,0.064060919423587,0.976470588235294,0.949562379468921,0.981308411214953,0.981308411214953,0.981308411214953,3.18
19,1,0.064060919423587,0.958823529411765,0.912021292325891,0.967136150234742,0.962616822429907,0.971698113207547,3.24
20,0.1,0.064060919423587,0.970588235294118,0.935907103001056,0.97716894977169,1,0.955357142857143,3.19
21,1,0.064060919423587,0.941176470588235,0.873905948672304,0.953271028037383,0.953271028037383,0.953271028037383,3.03
22,0.1,0.064060919423587,0.970588235294118,0.936329588014981,0.976958525345622,0.990654205607477,0.963636363636364,3.15
23,1,0.064060919423587,0.952941176470588,0.898461997909512,0.962962962962963,0.97196261682243,0.954128440366973,2.89
24,0.1,0.064060919423587,0.976470588235294,0.948895235232226,0.981651376146789,1,0.963963963963964,3.22
25,0.1,0.064060919423587,0.970588235294118,0.93674653966364,0.976744186046512,0.981308411214953,0.972222222222222,2.97
26,0.1,0.064060919423587,0.988235294117647,0.974781189734461,0.990654205607477,0.990654205607477,0.990654205607477,3.39
27,1,0.064060919423587,0.976470588235294,0.949230998954756,0.981481481481482,0.990654205607477,0.972477064220184,3.05
28,1,0.064060919423587,0.970588235294118,0.937158065947065,0.976525821596244,0.97196261682243,0.981132075471698,2.91999999999999
29,1,0.064060919423587,0.964705882352941,0.923846498432134,0.972222222222222,0.981308411214953,0.963302752293578,3.11
30,0.1,0.064060919423587,0.982352941176471,0.961797752808989,0.986175115207373,1,0.972727272727273,3.28
31,1,0.064060919423587,0.958823529411765,0.911445155529097,0.967441860465116,0.97196261682243,0.962962962962963,3
32,0.1,0.064060919423587,0.970588235294118,0.93674653966364,0.976744186046512,0.981308411214953,0.972222222222222,3.14
33,0.1,0.064060919423587,0.964705882352941,0.923342852848339,0.972477064220184,0.990654205607477,0.954954954954955,3.02999999999999
