"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,0.1,0.0294862710566513,1,1,1,1,1,4.03
2,10,0.0294862710566513,0.962264150943396,0.9431330472103,0.960233918128655,0.966666666666667,0.958333333333333,1.41
3,1,0.0294862710566513,0.981132075471698,0.971366828741221,0.982860909690178,0.984126984126984,0.982456140350877,1.46
4,0.1,0.0294862710566513,1,1,1,1,1,4.06
5,10,0.0294862710566513,0.981132075471698,0.971148611867175,0.981098339719029,0.985507246376812,0.977777777777778,1.28
6,0.1,0.0294862710566513,1,1,1,1,1,1.61
7,1,0.0294862710566513,0.943396226415094,0.910724312184166,0.944236954040876,0.950549450549451,0.939047619047619,4.01
8,1,0.0294862710566513,1,1,1,1,1,1.29
9,0.1,1.47431355283256,0.943396226415094,0.913821138211382,0.943410852713178,0.945887445887446,0.941798941798942,1.65
10,0.1,0.294862710566513,0.981132075471698,0.971258134490239,0.978645311978645,0.976190476190476,0.982456140350877,4.03
11,0.1,0.0294862710566513,0.981132075471698,0.971117166212534,0.982491582491583,0.980392156862745,0.985507246376812,1.25
12,1,0.0294862710566513,1,1,1,1,1,1.71
13,0.1,0.0294862710566513,0.924528301886792,0.885405405405405,0.923280423280423,0.926279602750191,0.923558897243108,4.03
14,0.1,0.0294862710566513,0.981132075471698,0.971474703982777,0.979958738579428,0.983333333333333,0.977777777777778,1.32
15,1,0.294862710566513,0.943396226415094,0.913821138211382,0.943410852713178,0.945887445887446,0.941798941798942,1.43
16,1,0.0294862710566513,0.981132075471698,0.971211298207496,0.979902383003158,0.976190476190476,0.984848484848485,4
17,0.1,0.0294862710566513,0.981132075471698,0.970604547975596,0.981703026038001,0.986666666666667,0.977777777777778,1.29
18,0.1,0.0294862710566513,0.981132075471698,0.971320346320346,0.980753809141941,0.984848484848485,0.977777777777778,1.64
19,1,0.0294862710566513,0.924528301886792,0.885032537960954,0.92511320097527,0.932712215320911,0.920074696545285,4
20,1,0.0294862710566513,0.981132075471698,0.971273712737127,0.982724252491694,0.981481481481482,0.984848484848485,1.3
21,0.1,0.0294862710566513,0.962264150943396,0.941565600882029,0.963122605363985,0.973333333333333,0.955555555555556,1.5
22,0.1,0.0294862710566513,0.981132075471698,0.970604547975596,0.981703026038001,0.977777777777778,0.986666666666667,3.99
23,0.1,0.0294862710566513,0.981132075471698,0.971273712737127,0.982724252491694,0.984848484848485,0.981481481481482,1.32
24,0.1,0.0294862710566513,0.981132075471698,0.971320346320346,0.980753809141941,0.984848484848485,0.977777777777778,1.61
25,1,0.0294862710566513,1,1,1,1,1,4.01
26,10,0.0294862710566513,0.943396226415094,0.913961038961039,0.945346628679962,0.942857142857143,0.950710108604845,1.3
27,0.1,0.294862710566513,0.943396226415094,0.913680781758958,0.945879988515647,0.945887445887446,0.949039264828738,1.62
28,1,0.0294862710566513,0.962264150943396,0.942640692640693,0.961145966004686,0.96524064171123,0.958169934640523,3.94
29,0.1,0.0294862710566513,1,1,1,1,1,1.27
30,10,0.0294862710566513,0.962264150943396,0.942422596414992,0.96138386448464,0.957671957671958,0.966329966329966,1.56
31,0.1,0.0294862710566513,1,1,1,1,1,3.93
32,0.1,0.0294862710566513,0.981132075471698,0.971117166212534,0.982491582491583,0.985507246376812,0.980392156862745,1.28
33,1,0.0294862710566513,0.981132075471698,0.971289274106175,0.979524239686841,0.976190476190476,0.984126984126984,1.68
