"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,10,0.0560728791211436,0.955555555555556,0.933333333333333,0.955530836732172,0.955555555555556,0.956944444444444,3.35
2,100,0.0560728791211436,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.18
3,100,0.0560728791211436,1,1,1,1,1,2.11
4,1,0.841093186817154,0.944444444444444,0.916666666666667,0.94438104780725,0.944444444444444,0.946908602150538,2.7
5,100,0.0560728791211436,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,3.5
6,10,0.112145758242287,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.11
7,10,0.280364395605718,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,3.06
8,10,0.112145758242287,0.944444444444444,0.916666666666667,0.943776106934002,0.944444444444444,0.946240179573513,2.66
9,100,0.0560728791211436,1,1,1,1,1,2.43
10,1,0.560728791211436,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,3.29
11,100,0.0560728791211436,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.59
12,100,0.0560728791211436,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,3.16
13,100,0.0560728791211436,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,3.59
14,100,0.112145758242287,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,4.01
15,100,0.0560728791211436,1,1,1,1,1,1.94
16,100,0.280364395605718,0.955555555555556,0.933333333333333,0.955357142857143,0.955555555555556,0.96078431372549,3.09
17,100,0.0560728791211436,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,1.89
18,1,0.560728791211436,0.955555555555556,0.933333333333333,0.955530836732172,0.955555555555556,0.956944444444444,3.71
19,100,0.0560728791211436,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,3.75
20,100,0.112145758242287,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,5.26
21,100,0.0560728791211436,1,1,1,1,1,1.19
22,100,0.112145758242287,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,2.76
23,100,0.0560728791211436,0.966666666666667,0.95,0.966583124477861,0.966666666666667,0.96969696969697,4.5
24,100,0.112145758242287,1,1,1,1,1,2.17
25,100,0.0560728791211436,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.24
26,100,0.0560728791211436,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.05
27,100,0.0560728791211436,1,1,1,1,1,2.79
28,100,0.0560728791211436,1,1,1,1,1,2.25
29,100,0.0560728791211436,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.41
30,100,0.0560728791211436,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.78
31,100,0.0560728791211436,1,1,1,1,1,3.13
32,10,0.112145758242287,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,2.52
33,100,0.0560728791211436,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,2.51
