"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,1,0.00846130667118932,0.756521739130435,0.430088495575221,0.825,0.88,0.776470588235294,1943.84
2,0.1,0.0846130667118932,0.734782608695652,0.36140191169777,0.814589665653495,0.893333333333333,0.748603351955307,1475.88
3,1,0.00846130667118932,0.747826086956522,0.398557258791704,0.822085889570552,0.893333333333333,0.761363636363636,1107.92
4,0.1,0.0846130667118932,0.739130434782609,0.361702127659574,0.820359281437126,0.913333333333333,0.744565217391304,1273.63
5,0.1,0.0846130667118932,0.773913043478261,0.46415770609319,0.839506172839506,0.906666666666667,0.781609195402299,1793.31
6,1,0.00846130667118932,0.743478260869565,0.401411557123953,0.815047021943574,0.866666666666667,0.769230769230769,1349.49
7,1,0.0846130667118932,0.769565217391304,0.472065829363361,0.830670926517572,0.866666666666667,0.797546012269939,1197.1
8,0.1,0.0846130667118932,0.752173913043478,0.410786516853933,0.824615384615385,0.893333333333333,0.765714285714286,1864.76
9,100,0.00846130667118932,0.730434782608696,0.402347024308466,0.794701986754967,0.8,0.789473684210526,963.96
10,0.1,0.0846130667118932,0.782608695652174,0.471507352941177,0.849397590361446,0.94,0.774725274725275,1553.39
11,10,0.00846130667118932,0.743478260869565,0.412299696838458,0.81150159744409,0.846666666666667,0.779141104294479,1258.05
12,1,0.00846130667118932,0.717391304347826,0.332291201429209,0.798761609907121,0.86,0.745664739884393,978.86
13,1,0.00846130667118932,0.747826086956522,0.420503909643788,0.815286624203822,0.853333333333333,0.780487804878049,1357.72
14,1,0.00846130667118932,0.778260869565217,0.466090122894857,0.844984802431611,0.926666666666667,0.776536312849162,2092.98
15,1,0.0846130667118932,0.8,0.54863481228669,0.850649350649351,0.873333333333333,0.829113924050633,1470.97
16,1,0.00846130667118932,0.760869565217391,0.420522217132387,0.833836858006042,0.92,0.762430939226519,1338.96
17,1,0.0846130667118932,0.747826086956522,0.420503909643788,0.815286624203822,0.853333333333333,0.780487804878049,1028.38
18,1,0.00846130667118932,0.765217391304348,0.453825857519789,0.830188679245283,0.88,0.785714285714286,1800.62
19,1,0.00846130667118932,0.752173913043478,0.414470745868691,0.823529411764706,0.886666666666667,0.76878612716763,1452.2
20,1,0.0846130667118932,0.747826086956522,0.420503909643788,0.815286624203822,0.853333333333333,0.780487804878049,1583.36
21,1,0.00846130667118932,0.769565217391304,0.445152480655439,0.838905775075988,0.92,0.770949720670391,1702.75
22,1,0.00846130667118932,0.782608695652174,0.481514878268711,0.846625766871166,0.92,0.784090909090909,1483.19
23,1,0.00846130667118932,0.778260869565217,0.469470827679783,0.844036697247706,0.92,0.779661016949153,1625.92
24,0.1,0.423065333559466,0.726086956521739,0.372455608488523,0.798722044728434,0.833333333333333,0.766871165644172,974.56
25,1,0.0846130667118932,0.756521739130435,0.433597185576077,0.823899371069182,0.873333333333333,0.779761904761905,1470.04
26,1,0.00846130667118932,0.743478260869565,0.386250565355043,0.819571865443425,0.893333333333333,0.757062146892655,1610.99
27,1,0.00846130667118932,0.773913043478261,0.480451781059948,0.834394904458599,0.873333333333333,0.798780487804878,1569.81
28,1,0.00846130667118932,0.78695652173913,0.493483146067416,0.849230769230769,0.92,0.788571428571429,1916.43
29,10,0.00846130667118932,0.743478260869565,0.390112359550562,0.818461538461538,0.886666666666667,0.76,1124.65
30,0.1,0.0846130667118932,0.769565217391304,0.441594136509391,0.83987915407855,0.926666666666667,0.767955801104972,1764.8
31,0.1,0.0846130667118932,0.78695652173913,0.487027765134274,0.851063829787234,0.933333333333333,0.782122905027933,1279.75
32,1,0.00846130667118932,0.747826086956522,0.406055209260908,0.819875776397516,0.88,0.767441860465116,1871.35
33,0.1,0.0846130667118932,0.743478260869565,0.397691966267199,0.81619937694704,0.873333333333333,0.766081871345029,1564.59
