Metrica,Media,Std_Dev
Accuracy,0.979400749063671,0.0034071822183321795
F1-Score,0.9787480388991803,0.00403221677522892
Recall,0.9814406690202571,0.004147873310328623
Precision,0.9797132575082015,0.0037473482421607057
Vars_E1,5.0,0.0
Vars_E2,5.133333333333334,0.5074162634049248
Tiempo,144.30549987670003,45.39428415526879
