Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
1,0.9133333333333334,0.9148020930529984,0.9220564620564622,0.9181925481925483,11,"V2, V5, V7, V10, V12, V13, V14, V15, V17, V18, V20",36,"V17, V2^2, V5*V2, V2*V12, V2*V15, V2*V17, V2*V18, V5^2, V5*V12, V5*V13, V5*V15, V5*V18, V5*V20, V7^2, V7*V12, V7*V14, V7*V17, V7*V18, V10^2, V10*V15, V10*V18, V12^2, V12*V13, V12*V14, V12*V17, V13^2, V13*V15, V14^2, V14*V18, V20*V14, V15^2, V20*V15, V17^2, V20*V17, V18^2, V20^2",826.354462326,0.20620013297872342
2,0.9100000000000001,0.9074211506998557,0.9136507936507938,0.9115235690235691,11,"V1, V2, V5, V7, V8, V10, V13, V14, V15, V18, V20",39,"V2, V8, V10, V15, V1^2, V5*V1, V7*V1, V10*V1, V15*V1, V2^2, V7*V2, V2*V8, V2*V20, V5^2, V5*V8, V5*V15, V5*V18, V7^2, V7*V10, V7*V13, V7*V14, V7*V15, V8^2, V13*V8, V8*V18, V10^2, V10*V13, V10*V14, V13^2, V13*V14, V13*V18, V20*V13, V14^2, V20*V14, V15^2, V18*V15, V20*V15, V18^2, V20^2",833.8145738789999,0.1869182180851064
3,0.9033333333333335,0.89787041149093,0.9026868501868499,0.9025955852426437,10,"V1, V4, V5, V7, V10, V11, V13, V14, V15, V20",33,"V4, V11, V20, V1^2, V5*V1, V7*V1, V10*V1, V13*V1, V4^2, V4*V15, V5^2, V5*V13, V5*V20, V7^2, V7*V11, V7*V13, V7*V14, V7*V20, V10^2, V10*V13, V10*V14, V11^2, V11*V14, V11*V15, V13^2, V13*V15, V20*V13, V14^2, V14*V15, V20*V14, V15^2, V20*V15, V20^2",591.004649143,0.21966422872340424
4,0.9033333333333335,0.8939926878085448,0.895621091871092,0.9095651570651568,12,"V2, V4, V5, V6, V8, V9, V13, V14, V16, V17, V18, V20",40,"V4, V5, V14, V20, V2^2, V2*V4, V6*V2, V9*V2, V2*V13, V2*V17, V2*V18, V4^2, V5*V4, V4*V14, V16*V4, V5^2, V5*V14, V5*V18, V5*V20, V6^2, V6*V8, V6*V13, V6*V17, V6*V18, V6*V20, V8^2, V17*V8, V9^2, V9*V13, V9*V17, V9*V20, V13^2, V14^2, V14*V17, V14*V18, V16^2, V17^2, V20*V17, V18^2, V20^2",900.9918633679999,0.1901595744680851
5,0.8933333333333333,0.8825631228662113,0.8847206497206498,0.8905676730676729,11,"V2, V5, V7, V10, V12, V13, V14, V15, V17, V18, V20",35,"V7, V15, V17, V18, V2^2, V2*V12, V2*V15, V2*V18, V5^2, V5*V13, V5*V20, V7^2, V7*V12, V7*V17, V7*V20, V10^2, V12*V10, V10*V13, V10*V17, V12^2, V12*V15, V12*V17, V20*V12, V13^2, V13*V15, V14^2, V14*V17, V14*V18, V20*V14, V15^2, V18*V15, V17^2, V17*V18, V18^2, V20^2",730.0842589590001,0.23537234042553193
6,0.8833333333333334,0.8792408925519251,0.8824374699374697,0.8905705868205868,10,"V1, V4, V5, V7, V10, V11, V13, V14, V15, V20",36,"V5, V11, V13, V14, V20, V1^2, V4*V1, V7*V1, V10*V1, V13*V1, V4^2, V4*V14, V4*V15, V5^2, V5*V13, V5*V15, V7^2, V7*V11, V7*V13, V7*V14, V7*V15, V7*V20, V10^2, V11*V10, V10*V14, V10*V15, V20*V10, V11^2, V11*V14, V11*V15, V13^2, V20*V13, V14^2, V15^2, V20*V15, V20^2",588.4774275259999,0.21958111702127658
7,0.8799999999999999,0.8776976584779537,0.8825962000961999,0.8896410996410997,10,"V1, V4, V7, V8, V10, V13, V14, V15, V18, V20",36,"V7, V8, V10, V13, V18, V1^2, V7*V1, V8*V1, V10*V1, V13*V1, V18*V1, V4^2, V7*V4, V4*V18, V7^2, V7*V10, V7*V13, V7*V14, V7*V15, V7*V18, V7*V20, V8^2, V10*V8, V10^2, V10*V13, V10*V14, V10*V15, V13^2, V13*V18, V20*V13, V14^2, V15^2, V18*V15, V18^2, V20*V18, V20^2",886.387324558,0.17154255319148937
8,0.9200000000000002,0.9171214172409037,0.922406806156806,0.925948125948126,10,"V1, V4, V5, V7, V10, V11, V13, V14, V15, V20",27,"V7, V1^2, V4*V1, V5*V1, V7*V1, V11*V1, V4^2, V5^2, V5*V11, V5*V13, V5*V14, V5*V15, V7^2, V7*V11, V7*V13, V7*V14, V10^2, V11*V10, V11^2, V11*V14, V11*V15, V13^2, V20*V13, V14^2, V20*V14, V15^2, V20^2",784.2675359760001,0.21368018617021275
9,0.9066666666666668,0.897954717192109,0.9035995485995485,0.900663568457686,10,"V4, V5, V8, V10, V11, V13, V14, V16, V17, V20",29,"V8, V16, V20, V4^2, V4*V8, V5^2, V5*V11, V5*V13, V5*V16, V5*V20, V8^2, V11*V8, V14*V8, V16*V8, V10^2, V10*V17, V11^2, V11*V13, V11*V17, V13^2, V13*V14, V16*V13, V20*V13, V14^2, V20*V14, V16^2, V16*V17, V17^2, V20^2",612.110138705,0.18999335106382978
10,0.9100000000000001,0.902555103449369,0.9080962555962557,0.9107151182151185,10,"V1, V4, V5, V7, V10, V11, V13, V14, V15, V20",31,"V7, V11, V14, V15, V1^2, V4*V1, V5*V1, V7*V1, V10*V1, V13*V1, V15*V1, V4^2, V10*V4, V5^2, V5*V13, V5*V15, V7^2, V7*V10, V7*V11, V7*V13, V7*V14, V10^2, V20*V10, V11*V14, V11*V15, V13^2, V13*V15, V20*V13, V14^2, V15^2, V20^2",847.736717135,0.21625664893617022
