Metrica,Media,Std_Dev
Accuracy,0.9791446983011132,0.00287240827471663
F1-Score,0.9769445192718277,0.0033885685645702974
Recall,0.9734345106106799,0.00404165998243718
Precision,0.9820725369146392,0.00299938963579145
Vars_E1,10.033333333333333,2.042367343994731
Vars_E2,21.1,9.65740737679525
Tiempo,1607.9120875576332,148.82650384642386
