Metrica,Media,Std_Dev
Accuracy,0.993372319688109,0.00131513580441171
F1-Score,0.9916738434963118,0.001991615208119648
Recall,0.9921402491541381,0.002030442119685755
Precision,0.992069571690673,0.0022477385910795607
Vars_E1,3.0,0.0
Vars_E2,3.0,0.0
Tiempo,1.4610554217666667,1.3156718294252288
