Metrica,Media,Std_Dev
Accuracy,0.9023333333333333,0.016192093998182475
F1-Score,0.8971004688348927,0.017060073517333775
Recall,0.9020896804720334,0.01765219933025345
Precision,0.9063842311464858,0.014402247822322682
Vars_E1,11.0,0.7878385971583354
Vars_E2,38.166666666666664,5.2920456466698
Tiempo,759.8683457298999,105.70531745565073
