Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
21,0.9344729344729344,0.9220237138035321,0.9093894788339234,0.9469367502419905,9,"Attribute3, Attribute4, Attribute5, Attribute13, Attribute16, Attribute19, Attribute21, Attribute24, Attribute27",30,"Attribute3, Attribute16, Attribute19, Attribute5*Attribute3, Attribute19*Attribute3, Attribute3*Attribute21, Attribute24*Attribute3, Attribute5*Attribute4, Attribute13*Attribute4, Attribute4*Attribute16, Attribute19*Attribute4, Attribute4*Attribute21, Attribute5^2, Attribute5*Attribute16, Attribute5*Attribute19, Attribute27*Attribute5, Attribute13^2, Attribute13*Attribute16, Attribute13*Attribute21, Attribute13*Attribute24, Attribute13*Attribute27, Attribute16^2, Attribute19*Attribute16, Attribute24*Attribute16, Attribute27*Attribute16, Attribute19^2, Attribute21^2, Attribute24*Attribute21, Attribute24^2, Attribute27^2",3083.640690374,0.06673869680851063
22,0.9344729344729347,0.9239553519812966,0.9114323856970918,0.9493920411655455,9,"Attribute4, Attribute5, Attribute13, Attribute16, Attribute18, Attribute21, Attribute24, Attribute28, Attribute34",29,"Attribute4, Attribute5, Attribute21, Attribute24, Attribute4^2, Attribute13*Attribute4, Attribute34*Attribute4, Attribute5^2, Attribute5*Attribute16, Attribute18*Attribute5, Attribute24*Attribute5, Attribute5*Attribute34, Attribute18*Attribute13, Attribute13*Attribute24, Attribute13*Attribute28, Attribute13*Attribute34, Attribute16^2, Attribute18*Attribute16, Attribute16*Attribute21, Attribute24*Attribute16, Attribute18^2, Attribute18*Attribute21, Attribute18*Attribute24, Attribute18*Attribute34, Attribute24^2, Attribute24*Attribute28, Attribute24*Attribute34, Attribute28*Attribute34, Attribute34^2",1593.8640433179999,0.06482712765957446
23,0.9515669515669517,0.9449338430031599,0.9412767283078451,0.9513642541652574,7,"Attribute5, Attribute6, Attribute10, Attribute15, Attribute24, Attribute27, Attribute34",22,"Attribute5, Attribute6, Attribute10, Attribute15, Attribute24, Attribute34, Attribute5^2, Attribute5*Attribute6, Attribute6^2, Attribute15*Attribute6, Attribute27*Attribute6, Attribute34*Attribute6, Attribute15*Attribute10, Attribute24*Attribute10, Attribute15*Attribute24, Attribute15*Attribute27, Attribute15*Attribute34, Attribute24^2, Attribute24*Attribute34, Attribute27^2, Attribute27*Attribute34, Attribute34^2",2682.373914977,0.08876329787234043
24,0.928774928774929,0.9162257955355466,0.9111513687600645,0.9392919363864181,7,"Attribute5, Attribute6, Attribute8, Attribute15, Attribute21, Attribute24, Attribute34",17,"Attribute5, Attribute8, Attribute21, Attribute34, Attribute5*Attribute6, Attribute5*Attribute8, Attribute15*Attribute5, Attribute5*Attribute21, Attribute6^2, Attribute15*Attribute8, Attribute24*Attribute8, Attribute34*Attribute8, Attribute15^2, Attribute15*Attribute24, Attribute24*Attribute21, Attribute24^2, Attribute24*Attribute34",2794.4749576140002,0.09192154255319149
25,0.9373219373219375,0.9303612025081686,0.9254970005736449,0.9403314800435322,6,"Attribute3, Attribute5, Attribute13, Attribute16, Attribute24, Attribute27",13,"Attribute3, Attribute5, Attribute13, Attribute3^2, Attribute5*Attribute3, Attribute24*Attribute3, Attribute5^2, Attribute13*Attribute5, Attribute27*Attribute5, Attribute13^2, Attribute16^2, Attribute24^2, Attribute27^2",1329.5607443130002,0.1344747340425532
26,0.9344729344729344,0.9242108089621066,0.913042948594072,0.9465967293948175,9,"Attribute1, Attribute5, Attribute8, Attribute9, Attribute10, Attribute15, Attribute24, Attribute28, Attribute32",36,"Attribute1, Attribute5, Attribute28, Attribute1^2, Attribute5*Attribute1, Attribute8*Attribute1, Attribute9*Attribute1, Attribute15*Attribute1, Attribute24*Attribute1, Attribute5*Attribute10, Attribute15*Attribute5, Attribute28*Attribute5, Attribute8^2, Attribute8*Attribute10, Attribute15*Attribute8, Attribute24*Attribute8, Attribute28*Attribute8, Attribute8*Attribute32, Attribute9^2, Attribute15*Attribute9, Attribute24*Attribute9, Attribute28*Attribute9, Attribute9*Attribute32, Attribute10^2, Attribute15*Attribute10, Attribute24*Attribute10, Attribute28*Attribute10, Attribute15^2, Attribute15*Attribute24, Attribute15*Attribute28, Attribute24^2, Attribute24*Attribute28, Attribute24*Attribute32, Attribute28^2, Attribute28*Attribute32, Attribute32^2",2739.158130652,0.0639128989361702
27,0.9487179487179489,0.9399762663379316,0.9323495853108451,0.9566489614179445,9,"Attribute5, Attribute6, Attribute7, Attribute8, Attribute10, Attribute16, Attribute21, Attribute27, Attribute29",26,"Attribute5, Attribute7, Attribute8, Attribute10, Attribute27, Attribute5^2, Attribute5*Attribute7, Attribute27*Attribute5, Attribute5*Attribute29, Attribute6^2, Attribute7*Attribute6, Attribute8*Attribute6, Attribute29*Attribute6, Attribute7*Attribute8, Attribute8^2, Attribute8*Attribute10, Attribute8*Attribute16, Attribute8*Attribute21, Attribute27*Attribute8, Attribute8*Attribute29, Attribute10^2, Attribute16^2, Attribute16*Attribute21, Attribute27*Attribute16, Attribute29*Attribute21, Attribute27^2",1583.5526906740001,0.06216755319148936
28,0.9430199430199432,0.9292388257326314,0.9202636212021161,0.9543035528661852,7,"Attribute2, Attribute5, Attribute6, Attribute8, Attribute14, Attribute21, Attribute30",16,"Attribute5, Attribute6, Attribute8, Attribute21, Attribute5*Attribute14, Attribute6^2, Attribute8*Attribute6, Attribute14*Attribute6, Attribute6*Attribute21, Attribute8^2, Attribute8*Attribute14, Attribute8*Attribute30, Attribute14^2, Attribute14*Attribute30, Attribute21^2, Attribute30^2",2495.665284451,0.12824135638297873
29,0.9430199430199432,0.9367948803012801,0.9305578909569334,0.9536108880590488,10,"Attribute2, Attribute5, Attribute6, Attribute8, Attribute10, Attribute16, Attribute21, Attribute24, Attribute26, Attribute29",28,"Attribute5, Attribute6, Attribute8, Attribute10, Attribute21, Attribute29, Attribute5*Attribute10, Attribute24*Attribute5, Attribute5*Attribute26, Attribute6^2, Attribute8*Attribute6, Attribute24*Attribute6, Attribute6*Attribute26, Attribute8*Attribute10, Attribute8*Attribute16, Attribute8*Attribute26, Attribute8*Attribute29, Attribute10^2, Attribute10*Attribute21, Attribute16^2, Attribute16*Attribute21, Attribute24*Attribute16, Attribute26*Attribute21, Attribute24^2, Attribute24*Attribute26, Attribute24*Attribute29, Attribute29*Attribute26, Attribute29^2",1576.898160451,0.06283244680851063
30,0.9316239316239316,0.9195834212418778,0.9121758953018381,0.9364281170433759,8,"Attribute1, Attribute7, Attribute8, Attribute10, Attribute17, Attribute24, Attribute29, Attribute34",20,"Attribute7, Attribute10, Attribute24, Attribute7*Attribute1, Attribute8*Attribute1, Attribute29*Attribute1, Attribute7*Attribute8, Attribute24*Attribute7, Attribute34*Attribute7, Attribute8^2, Attribute8*Attribute17, Attribute24*Attribute8, Attribute8*Attribute29, Attribute10^2, Attribute24*Attribute17, Attribute17*Attribute29, Attribute24^2, Attribute24*Attribute34, Attribute29^2, Attribute34^2",2725.922244726,0.07214095744680851
