Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
1,0.9193904084789836,0.9077651320213548,0.9091422636877052,0.9120646814934918,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",20,"i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_edbasinc^2, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_nolav*i_edbasinc, i_ptierra*i_noagua, i_nolav*i_ptierra, i_nolav*i_nosan, i_nodren*i_nolav",283.800695,0.31266666666666665
2,0.9202116454362923,0.9054557901454248,0.9056607223524458,0.9125715169622239,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",22,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_nosan, i_analf*i_noref, i_asistesc*i_edbasinc, i_nodren*i_asistesc, i_asistesc*i_nolav, i_edbasinc^2, i_nolav*i_edbasinc, i_nodren*i_ptierra, i_nosan*i_noagua, i_noagua^2, i_nodren*i_noagua, i_nodren*i_nolav",971.6153384,0.351
3,0.9104835258878905,0.8950625246459604,0.8941213988637309,0.9025363395329808,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",18,"i_analf, i_edbasinc, i_noagua, i_noref, i_analf*i_nosan, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_noagua, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_edbasinc, i_ptierra^2, i_nodren*i_ptierra, i_nolav^2",313.96759160000005,0.3343333333333333
4,0.913325762812284,0.8945057188156715,0.8963729726242724,0.905637437522192,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",18,"i_analf, i_edbasinc, i_nosan, i_noagua, i_nodren, i_nolav, i_noref, i_ptierra*i_analf, i_analf*i_nosan, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_noagua, i_nodren*i_asistesc, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_nodren*i_ptierra, i_nodren*i_noref",278.7319424,0.33666666666666667
5,0.9104901089496724,0.8925353295806691,0.8962285190931236,0.8977640803846063,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",16,"i_analf, i_edbasinc, i_nosan, i_noagua, i_nodren, i_noref, i_ptierra*i_analf, i_analf*i_noagua, i_asistesc*i_ptierra, i_asistesc*i_nolav, i_asistesc*i_noref, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_nolav*i_ptierra, i_nosan^2, i_nodren*i_noref",963.5596198000001,0.3273333333333333
6,0.9222342911688225,0.910958608270219,0.9136851818045159,0.9154906362778448,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",22,"i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noref, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_nosan, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_nodren*i_asistesc, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_nolav*i_ptierra, i_nodren*i_noagua, i_nodren*i_nolav",312.867959,0.343
7,0.9092755340508869,0.8952080079899508,0.8976629705682505,0.9011212772345502,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",20,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noref, i_analf^2, i_analf*i_noagua, i_nodren*i_analf, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_nolav, i_edbasinc^2, i_nodren*i_nosan, i_noref*i_nosan, i_nolav^2, i_nolav*i_noref",287.3759828,0.323
8,0.9137306211118791,0.9002297869531327,0.9019318603033744,0.9066541594314697,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",19,"i_analf, i_edbasinc, i_nosan, i_noagua, i_nodren, i_noref, i_analf^2, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_nosan, i_analf*i_noref, i_asistesc*i_nolav, i_asistesc*i_noref, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nolav*i_edbasinc, i_ptierra*i_noagua, i_nolav*i_ptierra, i_nolav*i_nosan",972.0995506,0.3406666666666667
9,0.9165613376781542,0.9009410949535012,0.902858656742142,0.9059340662992309,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",20,"i_analf, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_noref, i_analf^2, i_analf*i_edbasinc, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_nolav, i_asistesc*i_noref, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_nodren*i_ptierra, i_nodren*i_nolav",311.94333009999997,0.33266666666666667
10,0.9210213620354827,0.9051820561170393,0.9090509728579719,0.9090659975989533,9,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",22,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_noagua, i_nodren, i_noref, i_analf*i_nosan, i_nodren*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_noagua, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_nosan*i_edbasinc, i_nolav*i_edbasinc, i_nosan^2, i_noref*i_noagua, i_nodren^2, i_nodren*i_noref",278.7061392,0.33266666666666667
