Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
1,0.8810137713622034,0.8660605896140435,0.8782057965434709,0.8621815087448393,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",21,"i_analf, i_ptierra, i_ptierra*i_analf, i_nodren*i_analf, i_nolav*i_analf, i_asistesc^2, i_asistesc*i_sdsalud, i_asistesc*i_ptierra, i_edbasinc*i_sdsalud, i_edbasinc*i_noagua, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_ptierra*i_sdsalud, i_nosan*i_sdsalud, i_nodren*i_sdsalud, i_nolav*i_sdsalud, i_nodren*i_ptierra, i_nolav*i_ptierra, i_ptierra*i_noref, i_nolav*i_nosan, i_nodren^2",274.2118731,0.32466666666666666
2,0.8846739671478346,0.8683590417667022,0.8802630871606322,0.8650545078325044,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",21,"i_ptierra, i_nosan, i_noagua, i_nodren, i_noref, i_analf^2, i_analf*i_edbasinc, i_ptierra*i_analf, i_nolav*i_analf, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_ptierra, i_asistesc*i_nosan, i_nodren*i_asistesc, i_asistesc*i_nolav, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_ptierra*i_sdsalud, i_nosan*i_sdsalud, i_ptierra^2, i_nodren^2",298.0351052,0.3416666666666667
3,0.8854836568773852,0.8724770364678396,0.8897182128816608,0.865783337915263,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",22,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nosan, i_nodren, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_noref, i_asistesc*i_sdsalud, i_nodren*i_asistesc, i_asistesc*i_nolav, i_asistesc*i_noref, i_ptierra*i_edbasinc, i_edbasinc*i_noagua, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_nosan*i_sdsalud, i_noagua*i_sdsalud, i_nolav*i_sdsalud, i_ptierra^2, i_nodren*i_ptierra",243.11584,0.3353333333333333
4,0.8842774182843869,0.8720621863713062,0.8806752552796258,0.8740208680184158,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",22,"i_ptierra, i_nodren, i_analf*i_edbasinc, i_analf*i_sdsalud, i_ptierra*i_analf, i_analf*i_noagua, i_asistesc^2, i_asistesc*i_sdsalud, i_asistesc*i_nolav, i_asistesc*i_noref, i_edbasinc^2, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_noref*i_edbasinc, i_ptierra*i_sdsalud, i_ptierra^2, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nosan*i_noagua, i_noref*i_nosan, i_nolav*i_noagua",270.8004315,0.3426666666666667
5,0.8785465405674465,0.8624571267915275,0.8795088229743632,0.8563644525598028,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",23,"i_edbasinc, i_ptierra, i_analf^2, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_nosan, i_analf*i_noagua, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_nodren*i_asistesc, i_asistesc*i_nolav, i_edbasinc*i_sdsalud, i_nodren*i_edbasinc, i_noref*i_edbasinc, i_ptierra*i_sdsalud, i_nosan*i_sdsalud, i_noref*i_sdsalud, i_ptierra*i_nosan, i_nodren*i_ptierra, i_ptierra*i_noref, i_nosan^2, i_nolav*i_noagua, i_noref^2",286.3667702,0.3473333333333333
6,0.8887323709971794,0.8787695368516676,0.8924574016557871,0.8734313720096175,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",26,"i_edbasinc, i_ptierra, i_nosan, i_analf^2, i_analf*i_edbasinc, i_nolav*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_sdsalud, i_asistesc*i_nosan, i_asistesc*i_nolav, i_asistesc*i_noref, i_ptierra*i_edbasinc, i_nosan*i_edbasinc, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_nosan*i_sdsalud, i_noref*i_sdsalud, i_ptierra^2, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nolav*i_ptierra, i_ptierra*i_noref, i_nolav*i_noagua, i_nodren^2, i_nodren*i_noref",244.6130776,0.31866666666666665
7,0.883054587688734,0.8730151571014657,0.8870777842226717,0.8677557838097594,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",23,"i_analf, i_asistesc, i_nodren, i_noref, i_ptierra*i_analf, i_analf*i_noref, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_edbasinc^2, i_edbasinc*i_sdsalud, i_ptierra*i_edbasinc, i_sdsalud^2, i_ptierra*i_sdsalud, i_nosan*i_sdsalud, i_noagua*i_sdsalud, i_nolav*i_sdsalud, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nosan*i_noagua, i_nolav*i_nosan, i_noref*i_nosan, i_noagua^2, i_nolav*i_noagua",281.19004,0.31766666666666665
8,0.8867479674796748,0.8770845948849217,0.8881464611451948,0.8734741025936597,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",20,"i_edbasinc, i_ptierra, i_noagua, i_analf^2, i_analf*i_edbasinc, i_ptierra*i_analf, i_asistesc*i_sdsalud, i_asistesc*i_ptierra, i_asistesc*i_nolav, i_ptierra*i_edbasinc, i_nodren*i_edbasinc, i_nolav*i_edbasinc, i_noref*i_edbasinc, i_nosan*i_sdsalud, i_noagua*i_sdsalud, i_ptierra^2, i_ptierra*i_nosan, i_ptierra*i_noagua, i_ptierra*i_noref, i_noagua^2",306.2208961,0.347
9,0.8887506222000996,0.8747960212335488,0.8929262237433999,0.8677986361296781,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",23,"i_analf, i_asistesc, i_edbasinc, i_ptierra, i_nodren, i_asistesc*i_analf, i_nodren*i_analf, i_analf*i_noref, i_asistesc*i_sdsalud, i_asistesc*i_ptierra, i_nodren*i_asistesc, i_asistesc*i_noref, i_nosan*i_edbasinc, i_edbasinc*i_noagua, i_noref*i_edbasinc, i_ptierra*i_nosan, i_ptierra*i_noagua, i_nodren*i_ptierra, i_nosan*i_noagua, i_nodren*i_nosan, i_nolav*i_nosan, i_noagua^2, i_nolav^2",245.1208468,0.30933333333333335
10,0.8805923344947736,0.868245146835017,0.8819270674020554,0.8637930001040057,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",24,"i_ptierra, i_nosan, i_nodren, i_analf^2, i_nolav*i_analf, i_analf*i_noref, i_asistesc^2, i_asistesc*i_edbasinc, i_asistesc*i_ptierra, i_asistesc*i_nosan, i_asistesc*i_nolav, i_edbasinc^2, i_ptierra*i_edbasinc, i_noref*i_edbasinc, i_sdsalud^2, i_ptierra*i_sdsalud, i_nosan*i_sdsalud, i_noagua*i_sdsalud, i_ptierra*i_noagua, i_ptierra*i_noref, i_nolav*i_nosan, i_noref*i_nosan, i_noagua^2, i_nodren*i_noagua",275.9293699,0.33266666666666667
11,0.8797743487638959,0.870628179105343,0.8831268645517799,0.8689769644470609,10,"i_analf, i_asistesc, i_edbasinc, i_sdsalud, i_ptierra, i_nosan, i_noagua, i_nodren, i_nolav, i_noref",18,"i_asistesc, i_ptierra, i_asistesc*i_analf, i_analf*i_edbasinc, i_ptierra*i_analf, i_analf*i_nosan, i_analf*i_noref, i_asistesc*i_nolav, i_edbasinc^2, i_edbasinc*i_sdsalud, i_noref*i_edbasinc, i_nodren*i_sdsalud, i_nolav*i_sdsalud, i_ptierra^2, i_nodren*i_ptierra, i_noref*i_noagua, i_nodren^2, i_noref^2",297.60599879999995,0.3313333333333333
