"pob_tot","i_analf","i_asistesc","i_edbasinc","i_sdsalud","i_ptierra","i_nosan","i_noagua","i_nodren","i_noelec","i_nolav","i_noref","grs"
15297,6.228883,4.709987,34.471108,18.023142,0.937866,5.064478,6.424385,5.463072,0.98476,18.100821,15.474795,"Bajo"
1022,2.211302,4.310345,32.923833,42.857143,0,0.276243,0.552486,1.933702,0,13.535912,1.657459,"Muy bajo"
163058,1.678127,4.973423,26.943027,19.483251,0.938738,0.510691,0.701405,1.082834,0.481024,15.829289,3.566358,"Muy bajo"
23056,2.078108,9.231186,25.570285,23.013532,0.335914,0.394333,0.204469,1.387469,0.175259,9.770702,1.971666,"Muy bajo"
29578,3.680097,4.681036,31.101703,28.166205,2.352805,1.437181,3.256838,2.73528,0.68382,13.004172,5.458971,"Muy bajo"
1643,7.419899,14.43662,46.121417,18.80706,0.425532,1.06383,0.851064,2.765957,0.425532,12.340426,3.617021,"Bajo"
29128,1.582938,5.052632,23.061611,15.843862,0.429902,0.668737,3.319799,5.684261,0.549319,15.392883,2.483879,"Muy bajo"
12715,3.640589,6.641895,33.119398,20,1.430843,1.27186,5.670376,7.763646,2.7292,18.733439,7.074722,"Muy bajo"
3047,3.429355,5.313093,36.625514,35.674434,0.330761,1.764057,4.740904,10.47409,0.661521,15.104741,4.520397,"Muy bajo"
59035,2.872978,5.879917,29.85718,22.027611,1.315789,1.592798,1.750189,4.65248,0.295895,19.887938,4.998741,"Muy bajo"
82409,1.497095,5.258252,21.005809,15.890255,0.368387,0.376954,0.466909,0.890983,0.23988,12.281002,2.116085,"Muy bajo"
11898,4.665885,5.398587,32.778429,19.8941,0.971731,3.386337,1.766784,3.180212,0.677267,18.93404,7.243816,"Muy bajo"
1643,6.910569,8.429119,39.593496,18.563603,1.730769,1.730769,2.115385,6.346154,1.538462,15.576923,3.846154,"Muy bajo"
1735,4.816112,11.046512,36.690018,52.21902,0.609756,1.01626,2.439024,4.878049,1.219512,21.138211,5.894309,"Muy bajo"
9502,3.061076,6.42623,49.934716,24.889497,1.211454,2.202643,1.615272,9.801762,1.688693,16.593245,5.61674,"Muy bajo"
1584,2.867072,5.511811,41.355343,30.492424,0.824742,2.268041,1.030928,3.298969,0.824742,13.608247,1.85567,"Muy bajo"
1764,3.106509,5.371901,34.097633,13.435374,0,0.542495,0.180832,2.169982,0.542495,12.296564,2.350814,"Muy bajo"
118337,3.090667,6.079424,30.129358,23.317306,1.658061,1.465636,1.058337,2.216093,0.253359,21.086559,4.701581,"Muy bajo"
237951,1.182056,4.519008,18.144753,15.570012,0.457014,0.32521,0.607441,0.477071,0.24355,11.753413,1.962723,"Muy bajo"
7928,1.695208,3.950426,27.313614,18.579717,0.300172,0.471698,0.428816,3.602058,0.25729,7.761578,1.415094,"Muy bajo"
71627,2.49961,5.817005,29.270574,16.824661,0.702485,1.879754,0.62497,3.115159,0.71702,12.252313,4.224602,"Muy bajo"
6539,2.304893,4.934542,24.807926,14.222358,0.456158,1.165737,0.506842,5.727319,0.405474,15.002534,2.280791,"Muy bajo"
33129,1.757365,6.069669,25.834112,17.139062,0.886279,0.683396,0.448478,1.398825,0.363054,9.631607,2.466631,"Muy bajo"
9642,3.879247,8.632677,38.719557,17.288944,1.539617,1.802478,6.458881,7.209914,4.919264,25.159594,16.372512,"Bajo"
44472,3.515111,4.382997,26.112251,22.142022,1.542093,3.170732,3.351692,4.177813,0.440598,19.850511,5.444532,"Muy bajo"
176327,1.417763,6.196574,22.591084,19.751371,0.586811,0.433814,0.387334,0.443498,0.230464,10.415416,2.457635,"Muy bajo"
3239,3.351718,6.924644,42.766228,19.357826,0.603622,3.018109,1.207243,8.651911,0.100604,17.50503,5.231388,"Muy bajo"
122243,1.677349,4.860938,18.407655,16.330587,0.771066,0.480098,0.910731,2.010591,0.293878,16.649209,4.416899,"Muy bajo"
64811,1.620284,6.133088,23.615791,15.926309,0.569222,0.306885,0.62862,1.257239,0.232639,9.374845,2.034351,"Muy bajo"
2471,3.410341,5.511811,28.492849,25.414812,0.137931,1.37931,0.275862,3.724138,0.137931,15.172414,2.068966,"Muy bajo"
879958,1.253532,4.231443,16.253015,16.175999,0.574483,0.575308,0.849971,0.510147,0.126609,9.868483,2.871176,"Muy bajo"
24759,1.486626,5.344969,20.357007,15.081385,0.328127,0.525003,0.446253,1.693136,0.485628,11.038194,2.126263,"Muy bajo"
42260,1.494726,6.356641,25.054609,12.167534,0.595829,0.465969,0.427775,1.978458,0.236804,7.211061,1.795126,"Muy bajo"
101041,3.627952,4.593557,32.677807,27.188963,1.53238,1.912651,6.261295,4.393825,0.414157,21.046687,5.365211,"Muy bajo"
6744,2.366364,5.975395,27.424467,12.322064,0.782881,0.991649,1.878914,1.826722,1.096033,15.91858,7.254697,"Muy bajo"
720848,1.238287,4.799372,18.973964,21.934721,0.935658,0.401528,0.218212,0.232635,0.089797,15.044503,3.124288,"Muy bajo"
20305,4.666346,7.179931,41.557281,27.830584,2.417541,4.647676,10.063718,7.908546,0.505997,26.592954,7.964768,"Bajo"
6188,2.822308,4.693878,31.925943,27.504848,0.330033,1.650165,1.320132,4.015402,1.155116,13.036304,3.850385,"Muy bajo"
13135,2.973545,5.367614,35.746032,19.550818,1.455823,1.029116,0.62751,6.90261,2.51004,14.106426,4.944779,"Muy bajo"
27626,7.142857,8.260105,46.299012,9.820459,5.579976,1.379731,1.758242,1.147741,0.854701,28.461538,10.31746,"Bajo"
157048,2.381705,4.058107,23.485604,17.76909,1.627666,0.660618,0.53128,0.31638,0.481535,21.390481,4.968561,"Muy bajo"
21661,3.223474,5.191945,35.657046,19.37122,3.885969,1.974837,0.891862,1.369645,1.178532,35.578914,13.330148,"Muy bajo"
20837,5.902513,6.257901,38.544047,19.359793,4.910063,0.923675,1.604278,0.90747,1.40982,33.446767,8.718198,"Bajo"
31267,3.781095,5.874529,34.423715,15.204529,1.708208,2.009024,1.547056,1.24624,0.408251,23.001719,9.346798,"Muy bajo"
5623,7.123162,3.990326,43.336397,5.24631,7.457428,1.879037,2.290076,1.879037,1.761597,35.466823,11.332942,"Bajo"
191031,2.432706,5.937663,25.327787,15.99531,1.769081,0.623199,0.522683,0.345105,0.333378,23.172284,5.25196,"Muy bajo"
10231,5.208476,5.857988,34.053315,8.757697,4.173853,2.863056,2.207658,3.208003,1.724733,29.320455,12.073129,"Bajo"
116305,7.35535,10.690839,41.455282,17.739564,6.104342,0.565161,1.227553,0.395005,0.632008,35.678041,11.497676,"Bajo"
149762,1.317089,3.211117,16.513873,18.090036,0.942165,0.446611,0.214128,0.136634,0.250836,19.40819,3.670772,"Muy bajo"
17994,10.755765,10.251451,51.733715,33.839057,3.85575,4.150601,6.849626,4.64958,2.132003,56.679519,27.103652,"Bajo"
21187,15.876344,12.025478,50.639248,34.327654,5.955243,1.997411,3.088589,2.44128,1.109673,43.480673,20.861846,"Bajo"
26899,13.721655,9.464587,50.499498,40.113015,8.299248,3.865945,16.242248,4.129832,1.174297,39.899723,17.706821,"Bajo"
36160,22.985562,14.222798,62.925515,23.697456,6.680899,4.998116,13.562728,22.943614,3.189753,84.252166,64.912721,"Alto"
24512,17.081102,10.401802,52.20607,29.605907,25.442008,1.803395,11.050212,8.079915,4.862093,82.920792,58.239038,"Alto"
31735,15.355858,9.39567,58.517888,22.142745,6.922975,1.942132,3.131193,3.765359,1.281543,53.573788,30.20214,"Medio"
11283,26.487524,14.570361,74.993145,26.570947,19.890582,11.957796,23.563892,20.125049,2.149277,96.67839,90.425948,"Muy alto"
31947,17.603946,11.30031,56.011276,27.041663,15.02562,3.462124,2.381942,3.323639,2.063426,57.762083,33.236394,"Medio"
41135,8.373401,6.458364,41.863736,40.243102,3.007946,2.456624,13.01281,2.416086,1.224258,37.952003,14.699205,"Bajo"
7365,10.809116,8.009858,60.025089,20.692464,6.704981,0.83014,40.038314,4.789272,0.766284,62.643678,42.911877,"Medio"
20157,10.08152,7.182706,57.333034,12.695342,12.173528,2.124834,16.356795,5.688358,2.235502,64.541833,45.219124,"Medio"
64632,9.997288,12.605109,46.167405,42.712588,9.662463,3.128091,17.111771,3.635015,1.199308,42.247774,24.295252,"Bajo"
37263,13.953164,8.100669,48.620017,28.108311,14.686979,8.807427,7.664842,7.081647,0.690312,76.815044,50.666508,"Medio"
24273,22.549086,13.988149,64.71898,15.033164,18.906064,1.149425,0.713436,4.77606,2.160127,88.862465,61.097899,"Alto"
50112,9.888934,6.896919,39.564413,43.061542,6.943185,1.492537,2.284159,2.523295,1.030758,59.783953,28.778758,"Bajo"
17619,12.904463,9.117221,47.776415,39.366593,8.923335,5.613741,3.288647,6.032677,2.15752,39.400922,17.762882,"Bajo"
88106,10.037474,7.224456,44.017884,46.498536,8.044338,3.799099,7.331432,4.498206,1.779965,47.364548,25.126483,"Bajo"
9900,14.838611,8.304326,52.929478,19.676768,11.374795,3.600655,1.391162,3.805237,0.777414,61.947627,42.962357,"Medio"
166178,9.101705,8.579377,44.305894,41.871367,6.007577,0.841151,11.740032,4.268898,0.563774,40.18131,21.924048,"Bajo"
49920,17.469035,11.317063,55.947651,22.113381,11.159325,5.673817,7.859833,5.395448,2.60357,51.940396,29.867365,"Medio"
22192,10.692189,6.348021,44.328435,32.133201,10.206782,3.490488,3.490488,4.168734,1.985112,62.084367,31.794872,"Bajo"
21915,29.162133,21.794195,81.141709,24.814054,40.04158,17.858628,49.376299,72.785863,13.139293,99.62578,92.266112,"Muy alto"
101967,32.578814,17.459662,86.126694,19.178754,20.145094,2.446253,17.672299,38.737503,1.331505,95.961249,92.05963,"Muy alto"
13678,22.365439,8.889468,59.27762,13.847054,27.127173,3.385178,34.675206,50.045746,3.019213,98.764867,92.040256,"Muy alto"
7472,14.748559,5.786249,40.806997,18.683084,20.743754,1.743173,7.786171,5.810575,4.067403,77.280651,46.775131,"Medio"
47371,27.600887,24.620035,80.130223,20.324671,34.017688,4.527269,19.1514,36.302379,3.221731,97.831122,90.482207,"Muy alto"
112075,9.098641,8.009387,37.157472,42.339505,5.819963,1.665259,7.059618,1.574058,0.699206,42.023307,17.274109,"Bajo"
6156,21.866667,6.274131,58.088889,23.684211,3.015385,1.476923,1.476923,1.538462,1.107692,40.123077,25.230769,"Bajo"
5402,11.481976,5.09684,46.408545,38.781933,8.220109,2.98913,6.657609,2.105978,0.543478,52.038043,21.263587,"Bajo"
36785,16.177126,7.806691,60.580156,21.989942,14.917379,3.589744,9.230769,4.809117,2.017094,52.934473,30.643875,"Medio"
137262,26.607032,14.097605,60.391353,24.428465,24.033336,11.194534,13.548314,18.154516,6.30678,95.5815,77.03281,"Muy alto"
30896,11.969553,8.35851,48.09705,31.864966,7.97967,3.379924,8.996188,4.612452,2.439644,56.810673,27.179161,"Medio"
7245,19.95335,6.367771,55.703986,27.177364,20.919387,2.798135,2.198534,4.13058,1.665556,74.417055,44.770153,"Medio"
80897,10.96458,9.183409,54.217562,40.544149,8.166004,1.809145,7.897614,2.276342,1.232604,43.215706,19.72167,"Bajo"
14556,12.803113,12.615031,42.500748,42.607859,9.345287,4.265145,9.209454,4.292312,1.738658,51.181744,21.162728,"Bajo"
7701,8.923077,8.607741,48.65641,17.192572,7.226563,0.716146,17.513021,4.231771,0.651042,59.244792,45.507813,"Medio"
36333,12.426059,10.507416,42.469645,41.367352,9.719313,4.681609,16.788856,4.597822,1.445329,59.007122,23.250943,"Medio"
22975,18.252159,9.206471,63.122625,16.304679,21.117877,1.500652,20.813397,28.512397,2.892562,95.802523,89.560679,"Muy alto"
27893,21.743572,11.12919,58.896646,33.273581,26.5625,2.598852,5.277423,18.000638,1.27551,90.577168,60.395408,"Alto"
53242,8.881527,9.360326,41.326182,43.054356,8.612575,1.629786,7.558834,3.238497,1.383913,47.586934,21.243414,"Bajo"
46409,12.57407,15.149026,69.413334,16.018445,7.853403,1.633869,6.797256,27.170969,0.686044,50.288861,52.44629,"Medio"
11377,13.869626,8.793868,48.654646,10.538806,9.174664,1.765835,0.460653,1.880998,0.84453,74.395393,47.600768,"Medio"
10961,10.222998,6.548176,37.600752,35.170149,9.671326,1.775595,3.853419,2.040045,3.588969,61.428032,36.116358,"Bajo"
28999,13.425926,11.523643,53.652263,20.862788,14.594858,4.37683,2.489424,4.767328,0.846079,76.163358,49.593231,"Medio"
6284,13.317972,10.569106,53.410138,34.914067,15.555556,3.660131,3.594771,3.529412,4.117647,62.810458,41.437908,"Medio"
41063,10.489439,6.267685,46.533983,33.692132,8.246597,2.935682,7.401477,4.750467,1.298817,46.766302,22.880527,"Bajo"
24966,15.819447,10.477713,47.598959,26.22767,8.977189,5.573951,1.361295,3.863135,0.84621,83.88521,66.813834,"Medio"
21807,10.317971,6.971736,44.342173,38.175815,6.355723,2.496305,12.859254,2.545574,0.673345,33.191,15.963212,"Bajo"
31259,17.351411,11.00974,62.895214,18.177165,6.618633,1.172922,5.563003,17.510054,1.105898,95.760724,88.438338,"Alto"
5232,12.022558,10.714286,44.834658,43.272171,1.834282,3.605313,13.409235,3.795066,1.70778,45.351044,12.650221,"Bajo"
46130,11.938076,8.38785,52.905408,35.863863,6.695973,2.001727,12.21446,2.425622,1.318785,43.103854,18.078342,"Bajo"
141027,18.780165,13.495901,64.036364,17.242797,13.929227,3.140055,20.763872,38.359963,2.755346,79.998614,63.41455,"Alto"
7901,8.139985,9.627507,59.377417,10.327807,8.505611,1.063201,8.682812,9.98228,1.122268,63.083284,31.659776,"Medio"
28250,11.380941,10.199106,44.807166,33.723894,10.665299,5.114729,12.049737,5.512114,1.012691,43.712345,23.855916,"Bajo"
5876,8.276864,7.545272,35.866409,42.103472,8.651399,3.371501,8.842239,2.798982,1.208651,50.381679,16.030534,"Bajo"
13755,36.629545,21.823362,79.457936,6.412214,27.01107,1.549815,25.166052,33.062731,0.774908,99.594096,92.103321,"Muy alto"
76398,10.519486,8.311672,54.627855,20.488756,10.137665,1.207584,7.082478,2.23403,1.002294,68.331119,34.120275,"Medio"
4765,14.24465,7.192118,61.130629,7.701994,8.950914,1.251203,0.866218,0.769971,0.481232,73.33975,23.676612,"Medio"
234661,21.889596,12.217448,56.867853,29.491905,27.23458,5.977435,11.156308,20.133165,6.52765,84.756685,60.521527,"Alto"
14088,27.963375,12.35543,64.860183,19.754401,21.137376,5.447071,4.898938,11.408016,1.027749,92.840014,71.25728,"Alto"
97397,10.307548,11.255006,51.112858,42.696387,12.095186,2.308434,7.189241,5.810884,2.25397,50.115212,30.160459,"Medio"
18469,12.578926,8.587632,47.339073,30.618875,9.926224,3.37581,7.601163,3.532305,2.794545,47.015426,28.839705,"Medio"
3983,7.41688,5.766526,40.189989,16.168717,4.427334,2.309913,0.673725,2.40616,0.577478,51.106833,28.200192,"Bajo"
54932,15.98233,7.11014,52.841162,7.36547,42.340826,4.842064,69.937618,58.916724,11.674423,97.603723,91.593227,"Muy alto"
132265,14.159501,7.632655,44.799919,36.971232,5.502542,4.836648,4.916912,6.81352,1.795535,58.233003,30.366539,"Bajo"
26391,36.009685,27.348674,74.774244,27.509378,21.003453,7.048548,9.689214,20.455007,3.189112,95.81556,80.641885,"Muy alto"
12266,22.436139,6.779661,52.799799,19.305397,23.890785,3.959044,1.228669,3.651877,0.921502,85.56314,66.860068,"Alto"
31919,11.196439,7.201309,39.946767,45.596667,6.747465,2.528843,8.285748,2.726955,1.363477,50.192285,21.990444,"Bajo"
51193,12.312181,6.558625,49.614137,36.717911,5.891442,3.211071,22.450625,3.318554,1.128577,37.686417,17.244391,"Bajo"
12263,8.843102,11.967037,45.200921,4.427954,9.745939,2.957101,6.205748,12.161599,0.749688,67.846731,57.809246,"Medio"
30297,12.246435,9.824498,49.465807,44.278311,8.306082,3.53172,13.342054,3.845651,1.386527,48.005232,26.265533,"Bajo"
29636,19.535114,12.144897,58.198703,26.427318,20.984615,2.815385,5.584615,5.892308,1.138462,77.246154,64.876923,"Alto"
10866,15.983548,7.831325,45.440363,21.838763,14.315439,2.913025,13.441531,5.493134,1.290054,74.864752,60.840616,"Medio"
44829,6.53281,6.078078,35.628791,33.625555,5.890828,1.824876,3.481671,1.560749,0.664319,23.571314,13.990716,"Muy bajo"
28829,21.412381,17.390524,64.534327,29.650699,20.717849,2.217295,19.650776,2.064856,1.552106,52.536031,39.578714,"Alto"
29889,20.225127,6.555249,53.081232,14.573924,21.134249,1.092896,12.184315,18.224782,1.94949,96.101019,66.430365,"Alto"
64251,23.139155,7.20971,55.160979,18.223841,16.528589,7.802526,7.945131,10.600299,3.565123,85.291321,54.094798,"Alto"
215874,9.212306,10.290839,38.343307,44.746472,9.344496,0.79726,5.765389,5.158405,0.489012,51.764818,36.616878,"Bajo"
41793,10.7716,11.312975,53.426861,35.101572,4.744142,2.563367,10.779531,2.199904,0.793879,47.594452,26.360593,"Bajo"
25937,15.054612,5.485674,54.332524,11.15395,14.101578,1.616006,5.829165,4.193921,1.866102,63.139669,47.422085,"Medio"
52935,24.598143,16.165622,62.82741,28.3782,18.857517,2.468212,7.245699,18.390052,1.065819,89.21092,66.361257,"Alto"
15518,40.081822,24.513427,73.850066,26.524037,32.680957,46.132339,39.484312,59.521591,7.486797,95.46443,82.4169,"Muy alto"
19092,17.647498,10.411765,59.499627,18.787974,14.72623,2.174343,6.443961,2.747579,0.691836,39.948606,22.988733,"Medio"
8561,13.87314,9.950249,51.045358,27.123,11.865234,2.685547,1.123047,2.783203,1.416016,65.332031,42.333984,"Medio"
10890,14.146676,10.976789,53.803975,17.630854,8.265107,3.079922,3.040936,2.378168,1.520468,70.79922,37.660819,"Medio"
25627,11.730727,6.851343,39.057987,39.388145,6.265743,1.353904,7.493703,1.338161,1.479849,49.59068,17.821159,"Bajo"
41672,14.260451,18.110236,53.317536,49.810424,16.232758,2.667397,17.749155,5.97424,2.119302,59.057276,26.518681,"Medio"
2308,12.419562,4.988662,42.535393,29.332756,11.764706,2.139037,11.229947,2.139037,2.673797,60.606061,36.00713,"Medio"
353706,6.869078,9.440388,33.960246,42.559923,9.279038,2.040242,7.551397,1.605727,0.832561,45.296919,17.688003,"Bajo"
4547,13.369528,4.259635,48.048863,22.102485,17.545455,3.454545,2.272727,3.727273,1.272727,76.363636,60.272727,"Medio"
13592,11.625404,5.955994,34.725511,23.506474,10.017371,1.071222,2.171395,1.360741,0.868558,59.55414,38.216561,"Bajo"
21426,13.9527,6.642355,54.767229,61.05666,12.532411,3.820225,5.237684,4.407952,4.096802,59.377701,34.312878,"Medio"
48162,19.287865,12.136207,71.142604,14.199992,13.48913,1.445652,5.663043,22.108696,1.554348,98.478261,94.902174,"Alto"
49499,21.009148,17.449054,72.701086,31.544072,16.724895,2.499328,8.537132,5.939264,1.791633,66.872704,62.787781,"Alto"
83505,23.025148,7.623657,56.423408,24.496737,24.344153,15.706981,7.942419,10.299022,3.507114,95.74811,74.722099,"Alto"
91913,9.348769,6.190599,39.968767,38.69964,3.403121,2.317102,6.892496,2.262213,0.858622,32.905983,14.584804,"Bajo"
7211,25.387637,9.870317,57.535663,21.869366,10.444316,1.731102,2.019619,3.115984,1.500289,71.783035,40.33468,"Medio"
83111,13.820164,9.494324,63.416497,20.700028,6.052316,1.545476,16.361891,19.25606,1.300696,48.639309,30.712743,"Medio"
38025,26.677356,9.486781,57.465877,18.177515,11.150264,5.688397,17.669268,17.16587,3.863579,95.834382,74.301535,"Alto"
604147,3.765032,5.763526,23.334474,40.743064,2.261134,0.746476,5.281406,0.249026,0.252644,27.075721,7.357428,"Muy bajo"
41024,11.205984,7.627841,36.203422,43.30392,10.393523,2.861985,25.362455,2.824327,1.29919,57.606854,18.621728,"Bajo"
30302,10.789916,8.874239,45.743097,47.871428,8.395158,4.060914,9.189119,4.516465,0.793961,61.473383,26.981648,"Bajo"
16560,16.776728,8.902909,58.789601,24.903382,5.102916,3.237564,7.80446,4.738422,0.964837,42.431389,28.066038,"Medio"
16008,10.570396,6.405817,38.023451,32.933533,7.466871,1.452599,1.095821,2.140673,1.172273,60.907238,34.301733,"Bajo"
67292,20.643007,9.950131,56.486081,31.834393,15.50847,3.885503,4.79678,3.885503,1.638061,51.350143,34.606139,"Medio"
65643,15.356044,11.107311,48.314286,42.447786,7.81082,5.284844,7.607787,5.553565,4.203989,44.983877,25.188105,"Medio"
109536,11.107426,8.500367,44.348059,36.5971,5.84137,2.457357,8.816968,2.388715,1.074236,39.616295,18.814566,"Bajo"
40285,23.606694,16.790093,55.274118,34.690331,23.554996,3.330663,6.924574,8.755866,2.563809,78.516653,52.695433,"Alto"
7526,21.325351,7.45003,57.638315,20.143503,9.011469,3.932277,1.747679,3.440743,2.457673,68.050246,47.078099,"Medio"
45373,31.008584,22.331134,84.05441,17.283406,13.086175,5.053514,26.172349,12.015889,0.606863,92.618338,86.020082,"Muy alto"
37948,30.779891,13.535474,69.755328,16.751871,32.600575,11.264368,26.594828,45.847701,3.218391,99.640805,95.301724,"Muy alto"
8480,21.198645,13.269731,71.833969,13.915094,14.718353,1.574803,6.723198,10.23622,1.150818,98.970321,95.093882,"Alto"
23603,14.850812,13.576614,54.312513,49.59539,10.839611,3.729561,11.133566,8.506338,2.535367,48.374058,33.639537,"Medio"
14714,19.207248,17.48191,69.365798,13.273073,12.013769,2.822719,17.246127,41.101549,3.063683,76.144578,60,"Alto"
12892,18.775817,12.863496,59.682063,20.338194,8.963585,5.532213,20.343137,14.460784,1.435574,57.387955,37.640056,"Medio"
8412,14.617256,8.342246,57.046603,13.195435,17.172833,4.141358,2.098288,3.754832,2.098288,55.825511,49.199337,"Medio"
6047,29.41344,23.636364,73.889522,16.057549,8.085431,2.059497,1.067887,5.568268,1.144165,96.796339,79.481312,"Alto"
4959,33.213645,7.395751,62.585278,7.118371,22.502744,5.488474,1.646542,5.598244,0.768386,98.902305,94.072448,"Muy alto"
4315,15.137451,7.352941,60.978222,8.968714,28.019925,5.354919,4.98132,6.724782,2.366127,67.372354,58.281445,"Alto"
8718,24.196078,14.754857,71.411765,25.303969,26.258798,2.92366,2.3281,9.474824,1.245263,94.639957,72.441798,"Alto"
15587,14.184461,8.233587,51.211197,32.969783,5.831178,3.00964,3.456384,3.033153,1.786974,34.798965,21.678815,"Bajo"
10783,13.128205,5.738132,47.307692,36.900677,8.888889,3.633157,7.689594,3.844797,1.305115,46.4903,20.811287,"Bajo"
23847,13.494699,11.437712,53.352919,35.727764,13.548498,3.38281,5.453918,4.590956,3.175699,48.809113,30.255437,"Medio"
11650,18.517029,5.395137,58.862966,14.360515,20.922289,2.519214,1.921435,2.775406,2.006832,71.690863,48.035867,"Medio"
14635,3.077852,12.429379,48.833233,15.428767,1.047619,0.928571,0.52381,1.071429,0.428571,10.333333,3.119048,"Muy bajo"
26047,2.445001,6.388031,29.194036,7.951012,0.412972,0.364387,0.230779,0.48585,0.242925,8.75744,1.943399,"Muy bajo"
8487,3.255387,6.920415,35.442458,17.815483,0.801457,1.493625,0.473588,1.347905,1.275046,13.697632,4.590164,"Muy bajo"
24344,1.123784,8.390893,24.851839,21.438547,1.11299,0.746689,0.324035,0.154973,0.098619,18.794026,4.057481,"Muy bajo"
26093,4.718442,14.446907,49.917026,31.920438,1.279129,1.101824,0.734549,3.140831,0.899189,17.147923,6.788247,"Bajo"
