"pob_tot","i_analf","i_asistesc","i_edbasinc","i_sdsalud","i_ptierra","i_nosan","i_noagua","i_nodren","i_noelec","i_nolav","i_noref","grs"
31230,9.6176,6.2362,38.3748,14.9856,1.3332,11.8677,2.6402,19.1217,2.8101,29.3687,31.4207,"Bajo"
40100,10.0592,17.6238,53.144,13,2.9655,16.2136,2.525,27.5921,3.0622,30.5039,35.5969,"Medio"
8971,9.8113,2.7232,41.9968,4.7152,3.779,2.8444,21.6985,2.6412,2.2349,27.8342,19.0979,"Bajo"
10665,10.8715,1.4243,39.2889,5.6259,1.2346,22.0407,2.3602,28.4677,1.9245,31.0094,28.1046,"Bajo"
58553,9.484,4.093,46.2294,8.3941,4.8603,4.8732,2.7102,9.9845,2.575,33.7518,23.7222,"Bajo"
28424,15.1425,3.6461,49.7864,7.6625,11.4,6.3286,32.1143,26.3143,4.5429,47.8143,41.9714,"Alto"
43879,12.7084,7.496,52.4218,11.5272,14.0701,9.3254,16.3302,18.9786,9.4289,46.5062,37.5259,"Alto"
1015,2.5381,7.1942,37.6904,12.4138,0.2899,1.1594,1.1594,4.6377,0,12.4638,4.3478,"Muy bajo"
147809,1.7276,4.564,35.7808,10.7111,0.7952,0.8882,1.2503,1.1084,0.9298,17.3848,4.9549,"Muy bajo"
22654,2.0332,2.5668,33.0171,7.076,0.3115,0.5762,0.3115,2.9435,0.0934,9.2509,1.7131,"Muy bajo"
23271,5.2922,2.9635,47.6476,16.325,1.7929,1.8865,4.0848,4.194,0.4989,18.5376,9.3701,"Bajo"
1720,6.5165,4.1237,53.4191,17.1512,0,2.1154,1.3462,6.9231,1.1538,17.1154,5.9615,"Bajo"
28068,1.8168,3.5608,29.9032,8.5293,0.5122,1.5877,4.4686,5.9155,0.4225,16.21,3.4315,"Muy bajo"
13546,4.0907,4.7694,39.747,4.7468,1.9457,2.5346,5.6836,10.8551,2.4066,24.0399,11.0855,"Bajo"
3077,3.245,3.5714,39.5338,15.9571,0.5695,1.5945,11.6173,15.3758,0.7973,18.451,5.1253,"Bajo"
58360,3.7245,3.7636,37.3459,12.0631,1.1101,3.396,2.8179,5.5505,0.4598,22.7667,7.4882,"Muy bajo"
80991,1.4391,3.2485,26.8795,9.4344,0.3548,0.7418,1.4375,2.2253,0.1428,14.5865,2.4833,"Muy bajo"
12471,6.5239,3.3921,43.0287,6.5111,1.2213,6.1646,2.0064,7.9383,1.6284,26.2286,10.2646,"Bajo"
1697,6.6884,2.4055,53.1811,21.0961,0.7828,2.3483,2.544,14.6771,2.1526,21.9178,5.4795,"Bajo"
1565,6.8367,4.0431,44.3877,36.23,0.9324,3.4965,2.331,4.662,2.5641,21.9114,6.993,"Bajo"
10243,3.7685,6.3587,58.7637,16.1964,1.5934,3.3599,8.0707,14.548,4.018,23.3114,7.6204,"Bajo"
1574,2.0601,2.1739,47.6395,9.7205,0.8772,2.193,2.8509,6.5789,1.5351,16.4474,5.2632,"Muy bajo"
1773,3.6898,2.5547,34.3374,10.2087,1.3011,2.2305,0.9294,5.5762,0.7435,16.171,5.0186,"Muy bajo"
108950,3.1317,3.2216,34.8127,19.5539,1.727,3.2151,1.7454,6.2686,0.3895,23.3107,5.9526,"Muy bajo"
231107,1.3331,2.0409,22.4539,10.0438,0.3275,0.9022,1.2267,1.1888,0.2108,12.8884,2.1971,"Muy bajo"
8599,2.5389,3.3955,32.1376,7.3497,0.4484,1.223,1.0599,13.2491,0.1631,11.1292,1.916,"Muy bajo"
69102,2.7552,5.0703,35.9072,7.1199,0.5958,1.5904,1.663,7.1025,1.0775,12.9721,4.5071,"Muy bajo"
6614,3.237,1.6698,29.0719,7.4841,0.3098,1.3939,1.3939,5.2659,0.7228,17.3464,2.6846,"Muy bajo"
30698,2.3488,5.0608,33.8068,9.411,1.1773,1.7125,1.7838,3.4606,0.7849,12.665,4.2098,"Muy bajo"
11671,4.3674,5.2823,43.8607,11.7642,2.1891,3.3312,8.3439,11.4848,2.0305,31.2817,19.8921,"Bajo"
44799,4.178,2.7478,31.7599,9.4399,1.5731,5.5141,6.6575,8.409,0.7055,25.1541,8.3766,"Bajo"
163595,1.476,4.5704,28.8946,13.4497,0.9852,1.5777,1.0385,1.3158,0.3151,15.3172,4.6131,"Muy bajo"
3304,4.6025,2.9144,50.3347,10.2603,0.6173,2.8807,1.3374,7.0988,0.7202,17.5926,3.6008,"Bajo"
92828,1.993,2.5122,23.211,11.4071,0.5533,1.1767,1.7066,1.6793,0.6195,18.4181,5.7939,"Muy bajo"
63522,1.9153,3.7319,28.9878,8.4648,0.7186,1.0726,1.1852,2.4991,0.3861,11.8732,3.3249,"Muy bajo"
2360,3.6778,6,34.209,11.3136,0.5857,1.6105,0.5857,7.7599,0.2928,13.47,1.9034,"Muy bajo"
807537,1.5364,2.0525,21.6801,13.1141,0.5119,0.5016,1.8985,1.0045,0.3263,11.3402,3.8359,"Muy bajo"
23587,1.7776,2.095,24.5627,12.0575,0.1266,1.1958,1.6742,2.5324,0.2532,10.9876,2.4761,"Muy bajo"
43232,1.619,3.4472,30.8098,5.186,0.7846,1.7691,0.8461,3.9228,0.3692,10.5684,3.6536,"Muy bajo"
106142,4.6071,3.1649,40.3652,12.683,0.8979,3.831,5.7653,7.9651,0.6472,25.5752,7.4675,"Bajo"
6988,3.3605,4.6363,36.1929,10.3606,1.3249,3.3386,4.1336,3.6036,1.1659,18.283,12.1357,"Bajo"
679288,1.4755,3.3646,24.1841,21.0874,0.7415,0.7753,0.6555,0.7972,0.1568,16.8889,4.6584,"Muy bajo"
21549,5.3976,3.815,49.0948,18.4556,2.0491,6.6088,8.4549,12.2392,0.923,34.0041,10.6517,"Bajo"
6352,2.9002,2.7482,37.857,9.7292,0.6493,1.8939,0.9199,10.0108,0.9199,13.6905,4.1125,"Muy bajo"
13257,2.6966,4.2247,41.2306,10.9753,0.7682,1.0499,1.5109,6.146,0.6658,14.3918,4.3534,"Muy bajo"
29599,8.6824,5.4564,54.2795,7.0171,5.8571,2.861,3.3644,2.0015,0.7613,33.276,13.6419,"Bajo"
150673,2.8524,2.6833,27.802,13.66,1.8266,0.5353,0.9351,0.5484,0.7909,20.8788,4.8592,"Muy bajo"
21544,3.9776,3.1525,41.7423,11.3535,3.4243,3.2378,1.1866,2.5089,0.9493,40.8035,16.613,"Bajo"
20198,5.5122,4.1999,43.9359,9.9663,2.5908,1.5333,0.9165,0.9341,0.8283,32.1114,9.0589,"Bajo"
30198,3.4892,3.4386,38.0969,6.8779,1.1077,0.5185,0.5656,0.5185,0.3417,19.6677,5.5503,"Muy bajo"
5527,10.5596,3.0451,49.4891,3.2205,2.9814,1.9876,1.4286,2.4224,1.1801,36.4596,11.7391,"Bajo"
184541,3.0238,4.0778,31.9923,13.4187,1.5144,0.8814,1.141,0.8833,0.3146,25.4611,6.7382,"Muy bajo"
8985,5.9741,2.3344,43.5658,5.9989,3.7245,3.4441,3.0837,2.7633,0.7209,30.0761,9.6916,"Bajo"
123191,7.3103,7.1538,48.0333,11.5325,5.0058,1.305,1.5971,0.6432,0.8794,41.2796,15.2565,"Bajo"
136779,1.7053,2.5121,20.2699,12.6108,0.9545,0.5116,0.3292,0.1492,0.2605,20.0298,3.8677,"Muy bajo"
18082,11.705,4.0806,56.8151,17.6031,5.6075,4.5531,8.1476,4.601,1.6535,60.508,28.6125,"Medio"
31424,16.392,7.4249,54.5388,9.2763,7.5627,3.1449,2.7206,5.3039,1.6224,47.0111,22.5134,"Medio"
28380,15.1589,4.1955,57.7119,20.518,8.3656,8.526,28.1705,8.8467,1.9511,51.3831,23.8006,"Medio"
32872,24.8593,9.8962,70.4602,15.4569,14.8137,3.9571,19.8145,31.2944,6.4937,86.1284,72.8366,"Alto"
19348,23.2062,6.4139,62.459,4.7809,19.7873,2.3144,15.5963,6.5054,5.4629,87.9691,64.5329,"Alto"
30732,15.4282,6.0314,65.7687,11.0731,6.3645,3.4131,3.1053,3.483,2.5038,63.0718,38.1032,"Medio"
9913,31.1271,8.6646,81.2746,16.7759,21.7776,9.6324,27.1289,19.1252,3.7227,97.3941,92.1359,"Muy alto"
28162,19.5019,8.1626,61.3924,10.5461,10.5774,3.5258,3.3802,3.2508,2.9597,68.5428,38.1853,"Alto"
40114,8.1931,5.362,45.9139,13.504,1.7399,3.6204,14.3937,3.1195,1.6081,42.5923,15.7997,"Bajo"
7494,11.4445,5.2319,68.5812,7.0056,13.499,0.8059,36.5346,13.8348,1.0746,82.27,64.2713,"Alto"
20142,11.473,4.195,63.1974,5.6896,9.5294,2.8235,17.7647,17.5529,3.2235,73.5765,52.8,"Alto"
51722,11.5818,11.9324,53.964,23.8892,8.7027,3.7391,16.5483,5.6413,1.6001,45.6445,27.9043,"Medio"
34997,15.2969,4.5057,53.0019,14.0526,18.0363,0.9395,7.7147,7.9397,1.707,79.4495,53.2751,"Alto"
22606,25.6605,8.4656,69.7554,15.5136,23.3608,3.1866,2.4071,9.6745,1.3297,93.558,74.6905,"Alto"
45594,11.5214,5.1178,47.0357,23.3803,7.9779,2.6379,2.4908,3.9246,1.296,71.3235,35.3401,"Medio"
17065,15.5518,6.4398,57.0877,7.7762,7.7668,6.2392,6.3038,7.401,3.4639,44.3417,19.7289,"Medio"
84455,10.8539,4.4476,48.2095,15.6201,7.3733,6.5342,6.8718,8.1015,1.249,48.6232,26.1706,"Medio"
9210,15.5612,4.2699,63.2823,8.9468,8.8958,7.1077,2.0563,9.2535,1.8328,81.1355,59.2311,"Alto"
153448,11.4075,7.2516,52.4417,13.6659,7.0958,1.2196,12.3291,6.0905,0.6659,45.221,26.906,"Medio"
46405,19.2403,9.5842,60.6813,11.8263,12.5955,7.912,10.8949,8.7214,3.092,55.0746,31.9753,"Alto"
21800,11.9165,3.3721,52.0368,11.6193,10.0669,3.6607,4.6638,4.2943,2.7807,70.8377,36.818,"Medio"
16803,31.888,15.6271,83.7761,16.6637,35.5543,5.1338,43.2277,72.1737,15.2376,99.645,95.03,"Muy alto"
87332,37.275,14.2021,90.492,20.627,23.3427,4.75,26.8922,61.567,1.9835,98.3453,95.9651,"Muy alto"
12181,26.0223,3.411,66.4458,4.8272,28.9355,3.898,41.2294,60.7196,4.048,99.95,97.0015,"Muy alto"
7644,15.7854,3.4353,49.7951,11.1068,13.8198,2.8192,7.7391,7.131,4.1459,88.4467,55.7214,"Alto"
39648,28.2214,13.9321,83.756,19.1611,38.8416,4.8998,17.4993,35.7672,3.9528,98.0099,91.8886,"Muy alto"
100751,10.4703,5.5778,43.5938,18.0078,7.5025,3.3285,7.9138,3.001,1.1273,46.7743,19.3503,"Bajo"
5899,24.3944,7.0436,67.2376,9.4253,4.6164,2.0156,2.1456,1.7555,1.9506,53.1209,33.42,"Medio"
5000,10.1784,2.7412,51.828,13.22,5.2632,2.4409,4.2716,1.6781,0.5339,53.0892,24.714,"Bajo"
34744,15.6179,5.0948,67.7766,11.4638,9.9304,5.4232,12.3733,5.8385,2.394,62.7702,35.4464,"Alto"
127914,30.0332,10.1622,67.2737,16.3954,29.2483,13.6829,15.0809,25.0372,8.7069,96.2436,81.868,"Muy alto"
31822,11.9566,4.2049,54.2784,17.997,5.57,4.2134,7.4615,4.9048,3.1046,67.4537,30.9418,"Medio"
7430,20.8747,3.7433,63.6805,10.8748,14.4162,4.0444,3.0006,5.4795,3.392,82.257,47.032,"Alto"
73436,11.6053,5.2527,60.8328,17.6439,8.4233,2.7079,11.4591,4.189,1.7412,53.0725,24.128,"Medio"
14416,14.2505,6.6152,49.1889,24.3202,8.2463,6.5518,23.4115,6.4953,2.3157,57.3567,27.1392,"Medio"
7057,11.295,5.5863,58.9449,10.8828,10.4335,1.6899,18.0749,20.9405,1.9104,74.651,65.0992,"Alto"
35017,13.3031,5.2491,46.2532,22.9774,9.6473,7.0435,41.1038,7.3773,2.0363,66.1288,23.4672,"Medio"
23625,20.839,4.1914,67.0893,8.0804,25.3985,1.5303,17.9596,42.7418,3.9532,93.9851,91.5834,"Alto"
23172,21.5326,6.1502,66.1086,6.9912,29.9388,3.1394,14.7397,22.6646,1.608,93.147,64.6248,"Alto"
54332,10.4902,5.8637,48.0639,21.7496,10.4396,3.3653,14.4565,4.11,1.9476,57.9694,26.1993,"Medio"
44891,15.3884,11.4649,77.5421,6.8566,8.9181,1.7663,6.5278,37.602,0.9216,57.1662,60.4589,"Alto"
11342,17.1703,5.2632,56.1282,5.9161,7.7703,0.8258,1.9144,0.6381,0.7132,80.3679,53.7162,"Medio"
10772,12.1485,2.9496,49.0511,19.1422,9.6863,4.2353,9.5294,6.3529,7.0588,73.2941,45.6078,"Medio"
27198,13.9023,6.8324,60.3585,13.9422,8.1802,5.9965,6.6205,7.0017,1.2478,75.8059,51.3691,"Alto"
5384,15.2605,6.8437,60.5395,6.9836,18.5703,5.9829,9.0132,4.4289,1.7871,75.913,45.1437,"Alto"
39109,11.1822,4.7599,55.4833,14.5874,8.0796,3.2547,10.4397,3.9113,1.18,51.8557,27.1317,"Medio"
20606,20.2358,5.3413,55.799,28.8994,10.2223,1.421,1.6273,7.0823,1.3294,87.5544,73.3899,"Alto"
21222,12.5025,4.3099,49.5516,11.6954,5.7302,3.5926,18.3223,3.2872,1.5089,34.7225,16.7595,"Medio"
23889,22.1128,7.2519,71.8781,12.4241,14.3301,1.4197,10.2706,21.9388,2.0186,98.3363,95.0754,"Alto"
4915,12.8782,4.9673,51.0686,38.2096,1.6621,5.0554,16.4127,4.5706,2.0776,48.615,14.1274,"Bajo"
47932,13.5353,4.0856,58.1674,21.3261,6.7556,4.0084,13.6637,4.1128,1.5905,46.6624,21.2387,"Medio"
122821,20.188,7.4671,71.4121,14.8753,11.7563,2.7767,29.4066,51.2477,8.3617,81.811,67.0483,"Alto"
7769,9.4654,6.6826,67.2428,9.6538,5.985,1.8703,3.616,1.3716,0.7481,77.7431,44.4514,"Medio"
29239,13.072,7.0508,50.564,15.4041,11.4085,8.7444,38.9675,15.4366,1.5934,50.6692,27.3932,"Alto"
5743,10.8129,4.3103,42.9754,25.7705,9.5808,3.4598,5.3892,2.4617,1.2641,58.4165,18.5629,"Bajo"
11906,40.7282,13.7556,86.1447,9.8186,28.8343,0.9202,41.5863,49.6494,1.2708,97.1954,95.092,"Muy alto"
72967,11.4367,3.7161,59.9906,17.338,9.8827,1.5351,1.9963,3.9926,0.8367,76.6702,41.3559,"Medio"
4262,18.5922,4.8544,73.3359,7.9305,9.901,2.3102,1.9802,1.9802,0.33,80.6381,31.3531,"Alto"
218893,22.7154,6.7074,62.8433,17.0115,21.7709,3.9418,11.209,24.3145,8.7646,84.691,61.4818,"Alto"
12508,34.796,5.5317,71.9254,15.0943,22.0975,7.2755,5.8823,16.8731,1.2771,97.3297,83.3591,"Alto"
92103,11.3377,8.9588,56.8569,20.8191,13.2937,2.7904,14.2791,7.7727,1.6991,55.247,34.328,"Medio"
18128,15.4841,5.8791,57.3856,7.3753,10.7856,2.634,10.4451,2.4069,5.8129,59.1281,35.2634,"Alto"
3682,10.2264,2.2517,51.0509,15.9967,3.7077,1.9629,0.4362,0.9815,0.4362,57.6881,29.1167,"Bajo"
48126,17.0225,4.4043,63.4863,11.2538,35.0268,3.4928,71.3457,67.8528,12.3508,98.3686,95.3137,"Muy alto"
119826,16.2358,4.2916,51.2296,16.4822,8.0067,7.4892,7.213,10.7898,1.458,62.5468,34.8205,"Medio"
22011,37.2481,18.7566,80.2747,17.0233,33.2922,3.9516,15.1148,28.4021,7.508,95.7273,84.5147,"Muy alto"
12136,26.2982,3.8068,64.8688,9.1546,21.3568,5.061,2.6561,4.8815,1.1486,89.9139,72.9361,"Alto"
31107,12.9239,6.2223,46.4628,10.0363,7.4124,3.6143,9.336,3.8838,3.1365,55.8074,24.0505,"Medio"
53525,13.4692,5.0752,55.7641,22.5633,7.2037,4.9973,26.6978,4.6879,1.959,43.3393,19.2329,"Medio"
14121,10.0294,2.6778,55.5791,2.691,6.8624,0.5337,20.9302,9.6454,0.305,81.7385,69.7674,"Alto"
28961,13.7596,4.9134,56.6792,19.8267,7.4503,8.4023,26.9316,8.4161,2.6214,54.0425,28.9459,"Medio"
31942,23.9324,8.0074,69.2536,9.1604,23.6256,1.0104,1.6493,9.2571,1.3224,85.3492,72.9123,"Alto"
9578,19.8002,4.4475,57.0525,7.3919,17.4679,1.8087,12.851,5.0452,1.7135,78.9148,66.2542,"Alto"
45104,6.8849,4.2588,39.8942,15.7746,2.7554,1.8923,5.1789,1.5022,0.3403,22.0848,12.7147,"Bajo"
28261,25.7367,13.7581,73.2862,10.8312,22.5702,3.0143,26.702,5.2786,2.0438,58.0503,46.1697,"Alto"
26921,21.7562,3.4064,62.1138,8.3206,27.8207,1.5284,15.0094,23.9739,6.7834,96.8573,72.4197,"Alto"
63446,23.8385,4.601,61.4358,12.7809,17.2442,8.5482,9.6343,12.0429,3.2139,86.8637,55.6188,"Alto"
209591,10.0078,6.8509,40.8922,26.097,7.1472,1.0374,2.431,4.2101,0.255,56.7666,40.0062,"Medio"
39204,13.4131,10.8079,62.7377,17.3324,5.1087,3.111,8.6463,2.7052,0.7595,55.8735,30.4027,"Medio"
35192,15.3912,4.4302,63.7995,6.5413,14.9971,2.6126,3.7818,5.5572,2.8147,75.433,52.627,"Alto"
44295,27.2671,9.6966,68.114,14.6947,26.3201,3.2035,6.9937,19.2795,2.2999,91.5278,70.8754,"Alto"
13844,42.1086,14.6794,79.4044,13.0526,23.5525,57.9342,44.2459,63.045,13.188,95.3538,85.99,"Muy alto"
18539,19.2942,6.8023,68.3695,11.9586,9.3895,4.1104,7.4149,4.0701,1.5313,43.8042,26.899,"Medio"
8082,19.0226,5.3107,61.8185,6.6568,12.4933,5.2235,3.4464,5.385,2.154,75.7135,47.7652,"Alto"
10707,16.6033,6.3216,58.879,3.6331,5.7811,2.624,1.066,1.107,0.82,73.7187,38.9094,"Medio"
24049,14.3602,4.8449,44.6142,14.0588,6.8714,2.0242,7.4751,2.5391,1.2962,52.5923,18.9276,"Medio"
38797,14.4598,11.1157,56.2439,33.8377,11.3639,5.7021,17.2783,6.1672,1.9715,66.1106,29.1882,"Medio"
2283,14.3593,4.1063,51.0625,6.3951,11.1314,1.8248,14.0511,2.1898,2.5547,69.5256,39.4161,"Medio"
348156,6.5568,4.3118,37.149,24.6177,5.4265,2.4684,9.5214,2.3852,1.0872,46.4465,15.6385,"Bajo"
3839,14.5701,2.3502,61.4252,11.7218,13.1658,6.8342,2.1105,3.6181,1.005,86.4322,70.9548,"Alto"
12887,15.1575,2.6667,43.666,4.7334,8.8581,1.4462,1.1148,1.2654,0.3314,69.6897,41.85,"Medio"
41305,15.258,6.7207,61.2562,13.3325,10.6053,5.2688,6.5182,5.7046,4.3196,65.2494,35.293,"Alto"
43593,21.8806,7.6479,77.9552,8.7927,18.3861,1.6982,9.1164,34.3846,2.7962,98.6083,97.0123,"Alto"
43175,25.4809,15.1749,78.4118,15.5924,12.2456,2.4794,5.7817,11.217,2.6418,72.8779,69.1317,"Alto"
77554,24.5909,5.2074,62.1854,16.925,25.1629,1.8484,15.0188,23.5088,5.0251,94.5113,72.287,"Alto"
89178,10.3224,3.5733,45.4985,14.6303,3.7014,3.5791,16.2093,3.2756,1.1973,38.1013,16.4074,"Bajo"
7284,29.2847,7.5069,64.506,11.0653,8.2574,4.493,1.4572,5.2216,2.2465,80.6922,49.7268,"Alto"
76917,15.5447,6.4609,71.2869,12.6383,10.5012,1.9325,24.3477,18.6803,1.3478,62.8288,39.1469,"Alto"
34305,29.0823,6.3952,64.3495,13.7502,15.1897,5.2292,30.0425,28.8121,5.9177,97.1876,78.9366,"Muy alto"
598710,4.2866,4.782,26.6961,23.039,2.0005,0.377,7.3859,0.5455,0.1829,29.9807,8.4776,"Muy bajo"
41823,11.2382,3.0936,40.6716,20.0799,14.0324,3.8376,24.6729,3.9733,1.6281,67.9232,24.2271,"Medio"
31755,11.6827,4.7656,52.4845,20.9605,6.6332,5.7611,16.3848,6.6993,1.176,71.3663,34.3155,"Medio"
15316,18.0626,7.1455,66.8667,7.3453,6.6213,3.6628,12.7025,4.1324,1.5497,46.9124,32.0498,"Medio"
15350,12.6456,2.8021,45.5374,19.101,7.2299,4.143,5.0907,4.847,1.7601,74.059,44.652,"Medio"
65009,20.5792,7.1563,63.1993,13.835,9.4416,5.8163,6.329,6.8111,1.4526,52.1697,35.7827,"Medio"
79003,17.6192,9.0775,54.9873,14.9285,6.1738,7.0529,15.6743,7.4875,3.8262,46.5385,26.5485,"Medio"
104833,13.0797,6.6612,51.7389,15.0096,6.1284,3.1195,9.919,3.0767,0.7888,45.9828,19.9308,"Medio"
37833,26.6697,15.2444,61.1524,16.7446,22.0729,4.1482,9.6401,10.6567,6.1697,80.6146,56.9175,"Alto"
7202,24.0972,4.9559,66.2726,5.1097,5.751,2.6242,17.0296,3.2384,2.1217,78.2803,52.708,"Alto"
41112,36.5168,19.0433,88.3601,16.1096,7.6847,6.8901,29.8696,16.4742,0.8566,97.0453,91.9056,"Muy alto"
34829,34.2866,8.6602,76.9923,11.9039,49.7553,7.0817,31.034,47.4916,4.0532,99.74,97.874,"Muy alto"
6712,24.1389,7.8063,79.1655,12.3659,13.1944,2.6235,12.2685,17.4383,1.7747,99.7685,97.6852,"Alto"
20193,16.4762,9.5547,61.6987,21.0617,9.3454,5.1016,29.4582,11.2867,3.6795,55.3499,35.8916,"Alto"
12945,21.4211,12.3803,75.9963,10.4751,15.7685,3.0739,25.3094,51.8563,5.8283,84.0319,62.8743,"Muy alto"
11444,20.9387,10.0184,67.8754,14.9773,10.2425,5.2258,35.7859,12.8762,2.5084,70.2759,43.9381,"Alto"
7682,17.1828,4.867,63.8939,8.0838,16.8142,6.1947,2.4652,4.8673,2.3388,58.2807,48.0405,"Alto"
5163,30.0991,12.3126,78.4079,26.2638,5.2198,2.2894,1.8315,5.5861,1.0989,98.8095,84.0659,"Alto"
3684,38.3366,8.1443,71.3583,1.9273,21.51,0.2849,13.5328,9.2593,0,99.7151,97.151,"Muy alto"
12568,3.21,5.689,53.6869,8.7683,0.9066,2.1429,1.2912,3.7088,0.4945,13.2418,4.6703,"Bajo"
24761,2.9617,3.2229,37.3941,6.4335,0.387,1.4927,1.0366,0.9537,0.4008,11.3062,3.3034,"Muy bajo"
8751,4.1788,2.0707,42.2976,15.0154,0.7647,2.9498,1.1653,3.0954,1.311,14.421,5.6082,"Muy bajo"
15516,1.5645,4.0286,29.1345,6.1549,0.136,0.6348,0.2267,0.4534,0.0907,18.2725,4.3981,"Muy bajo"
24966,3.4785,8.9595,53.8686,19.7348,0.9335,3.0192,1.1377,5.28,0.9481,15.7089,6.549,"Bajo"
6156,5.3892,3.3755,65.9752,8.3658,0.6098,3.0019,0.6567,13.3208,0.5629,11.5385,3.5178,"Bajo"
16824,25.9794,19.6791,72.6874,25.4517,11.7661,21.3578,30.4421,53.4429,21.6719,72.5538,55.0616,"Muy alto"
11289,34.0179,22.7894,82.0509,12.8178,43.5203,53.6557,40.9284,80.6576,46.3056,90.2128,75.0484,"Muy alto"
27909,12.4981,4.6056,56.2593,14.8339,8.9513,9.6417,23.9019,45.9945,19.8429,61.3855,46.0898,"Alto"
51572,2.6948,3.3041,32.7394,7.7542,0.4754,1.8951,0.766,1.2744,0.3698,12.6981,4.2723,"Muy bajo"
11432,3.2372,3.3864,46.7567,11.0654,0.4606,2.1301,2.0437,11.2838,1.1226,16.0046,9.6718,"Bajo"
2096,4.6856,1.476,46.4242,7.5859,0.8811,2.3495,0.5874,1.7621,1.1747,17.768,2.6432,"Muy bajo"
1684,7.6087,10,65.1398,13.4204,1.2028,4.6392,4.2955,6.0137,2.921,24.7423,9.4502,"Bajo"
3861,2.763,2.5641,41.2327,10.1269,0.5277,3.606,0.7916,2.8144,1.1434,10.8179,3.9578,"Muy bajo"
168482,2.3269,5.5246,41.7115,11.8802,0.3337,1.1591,0.8794,2.1664,0.3957,12.0551,4.6126,"Muy bajo"
4594,5.6772,12.1951,73.487,9.926,1.0667,3.3333,0.8667,13.4,1.8667,16.2667,7,"Bajo"
878062,0.9883,2.3368,20.9504,7.8783,0.4985,0.5435,0.986,0.5907,0.1607,9.8482,2.0638,"Muy bajo"
7501,10.1323,4.5969,62.0778,12.7316,19.3364,10.1607,15.0337,57.6464,14.3079,71.3323,55.4173,"Alto"
