"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,10,0.0796142301302857,0.966666666666667,0.95,0.966647823629169,0.966666666666667,0.967741935483871,14.81
2,1,0.398071150651429,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,10.12
3,10,0.159228460260571,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.83
4,100,0.159228460260571,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,14.86
5,100,0.0796142301302857,0.966666666666667,0.95,0.966647823629169,0.966666666666667,0.967741935483871,10.24
6,10,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.67
7,100,0.0796142301302857,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,15.11
8,10,0.159228460260571,0.966666666666667,0.95,0.966475255472199,0.966666666666667,0.966641947843283,10.2
9,100,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.64
10,100,0.159228460260571,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,15.01
11,100,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,9.96000000000001
12,100,0.159228460260571,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3
13,10,0.159228460260571,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,15.06
14,100,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,10.14
15,10,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.64999999999999
16,1,0.796142301302857,1,1,1,1,1,15.09
17,100,0.0796142301302857,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,9.8
18,100,0.159228460260571,0.966666666666667,0.95,0.966657404834676,0.966666666666667,0.967000370782351,2.61
19,10,0.159228460260571,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,15.06
20,100,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,9.96000000000001
21,10,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.84
22,10,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,15.03
23,1,0.796142301302857,0.944444444444444,0.916666666666667,0.944429008057794,0.944444444444444,0.944753429736744,9.84
24,100,0.0796142301302857,1,1,1,1,1,2.77
25,100,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,15.1
26,10,0.0796142301302857,0.966666666666667,0.95,0.96664844177146,0.966666666666667,0.967672413793103,9.94
27,1,1.59228460260571,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,2.7
28,100,0.0796142301302857,1,1,1,1,1,14.99
29,100,0.0159228460260571,0.977777777777778,0.966666666666666,0.977774690500448,0.977777777777778,0.978136200716846,10.09
30,10,0.159228460260571,0.966666666666667,0.95,0.966657404834676,0.966666666666667,0.967000370782351,2.64
31,100,0.0796142301302857,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,15.09
32,10,0.398071150651429,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,9.76000000000001
33,10,0.159228460260571,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,2.83
