"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.56
2,1,0.0771769299734154,1,1,1,1,1,4.31
3,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,14.28
4,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.67
5,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,5.42
6,10,0.0771769299734154,1,1,1,1,1,13.64
7,10,0.0771769299734154,0.955555555555556,0.933333333333333,0.955357142857143,0.955555555555556,0.96078431372549,3.53
8,1,0.0771769299734154,0.966666666666667,0.95,0.966583124477861,0.966666666666667,0.96969696969697,4.36
9,1,0.0771769299734154,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,14.27
10,1,0.0771769299734154,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,3.47
11,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,4.98
12,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,13.88
13,10,0.0771769299734154,1,1,1,1,1,3.48
14,1,0.0771769299734154,1,1,1,1,1,4.23
15,1,0.0771769299734154,0.977777777777778,0.966666666666666,0.977777777777778,0.977777777777778,0.977777777777778,14.44
16,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.39
17,10,0.0771769299734154,1,1,1,1,1,3.73999999999999
18,1,0.0771769299734154,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,14.46
19,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.36
20,1,0.0771769299734154,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,3.94
21,1,0.0771769299734154,0.977777777777778,0.966666666666666,0.977753058954394,0.977777777777778,0.979166666666667,14.37
22,1,0.0771769299734154,1,1,1,1,1,3.44
23,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,4.07000000000001
24,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,14.41
25,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.52
26,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,4.83
27,1,0.0771769299734154,1,1,1,1,1,13.91
28,1,0.0771769299734154,0.977777777777778,0.966666666666666,0.977576785377803,0.977777777777778,0.978494623655914,3.5
29,10,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,5.14
30,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,13.78
31,1,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,3.39
32,1,0.0771769299734154,1,1,1,1,1,4.60000000000001
33,10,0.0771769299734154,0.988888888888889,0.983333333333333,0.988885801611559,0.988888888888889,0.989247311827957,14.06
