"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,1,0.078272469002118,0.941176470588235,0.873905948672304,0.953271028037383,0.953271028037383,0.953271028037383,41.25
2,1,0.078272469002118,0.947058823529412,0.887615689731159,0.957345971563981,0.94392523364486,0.971153846153846,38.83
3,1,0.078272469002118,0.958823529411765,0.912021292325891,0.967136150234742,0.962616822429907,0.971698113207547,28.61
4,1,0.078272469002118,0.958823529411765,0.912589980902013,0.966824644549763,0.953271028037383,0.980769230769231,40.78
5,1,0.078272469002118,0.964705882352941,0.924343569203382,0.97196261682243,0.97196261682243,0.97196261682243,38.86
6,1,0.078272469002118,0.935294117647059,0.862641398560306,0.947867298578199,0.934579439252336,0.961538461538462,29.31
7,10,0.078272469002118,0.952941176470588,0.899124758937843,0.962616822429907,0.962616822429907,0.962616822429907,40.39
8,1,0.078272469002118,0.970588235294118,0.937158065947065,0.976525821596244,0.97196261682243,0.981132075471698,38.93
9,1,0.078272469002118,0.958823529411765,0.912589980902013,0.966824644549763,0.953271028037383,0.980769230769231,29.02
10,10,0.078272469002118,0.958823529411765,0.913151364764268,0.966507177033493,0.94392523364486,0.990196078431373,40.78
11,100,0.078272469002118,0.958823529411765,0.912589980902013,0.966824644549763,0.953271028037383,0.980769230769231,38.97
12,1,0.078272469002118,0.958823529411765,0.913151364764268,0.966507177033493,0.94392523364486,0.990196078431373,28.83
13,1,0.078272469002118,0.947058823529412,0.88833746898263,0.956937799043062,0.934579439252336,0.980392156862745,40.69
14,1,0.078272469002118,0.941176470588235,0.874723655121592,0.952830188679245,0.94392523364486,0.961904761904762,38.99
15,1,0.078272469002118,1,1,1,1,1,29.25
16,1,0.078272469002118,0.988235294117647,0.974781189734461,0.990654205607477,0.990654205607477,0.990654205607477,41.08
17,1,0.078272469002118,0.976470588235294,0.949562379468921,0.981308411214953,0.981308411214953,0.981308411214953,38.75
18,1,0.078272469002118,0.964705882352941,0.923846498432134,0.972222222222222,0.981308411214953,0.963302752293578,29.05
19,1,0.078272469002118,0.958823529411765,0.911445155529097,0.967441860465116,0.97196261682243,0.962962962962963,41.38
20,1,0.078272469002118,0.976470588235294,0.949562379468921,0.981308411214953,0.981308411214953,0.981308411214953,38.67
21,1,0.078272469002118,0.947058823529412,0.886884518704717,0.957746478873239,0.953271028037383,0.962264150943396,28.97
22,1,0.078272469002118,0.958823529411765,0.912021292325891,0.967136150234742,0.962616822429907,0.971698113207547,41.16
23,10,0.078272469002118,0.929411764705882,0.848687138406765,0.94392523364486,0.94392523364486,0.94392523364486,38.9
24,1,0.078272469002118,0.976470588235294,0.949230998954756,0.981481481481482,0.990654205607477,0.972477064220184,28.69
25,1,0.078272469002118,0.947058823529412,0.88833746898263,0.956937799043062,0.934579439252336,0.980392156862745,41.22
26,1,0.078272469002118,0.958823529411765,0.913151364764268,0.966507177033493,0.94392523364486,0.990196078431373,38.81
27,100,0.078272469002118,0.947058823529412,0.88833746898263,0.956937799043062,0.934579439252336,0.980392156862745,29.42
28,10,0.078272469002118,0.929411764705882,0.851593190746399,0.942307692307692,0.91588785046729,0.97029702970297,40.36
29,1,0.078272469002118,0.958823529411765,0.911445155529097,0.967441860465116,0.97196261682243,0.962962962962963,39.31
30,1,0.078272469002118,0.947058823529412,0.88833746898263,0.956937799043062,0.934579439252336,0.980392156862745,28.75
31,1,0.078272469002118,0.952941176470588,0.900424659540196,0.961904761904762,0.94392523364486,0.980582524271845,40.71
32,10,0.078272469002118,0.976470588235294,0.949230998954756,0.981481481481482,0.990654205607477,0.972477064220184,38.72
33,1,0.078272469002118,0.941176470588235,0.876327658955332,0.951923076923077,0.925233644859813,0.98019801980198,29.39
