"Corrida","Cost_Optimo","Gamma_Optimo","Accuracy","Kappa","Macro_F1","Macro_Rec","Macro_Prec","Tiempo_Segundos"
1,10,0.00220519558547602,0.97029702970297,0.952693208430913,0.96222028480093,0.95,0.979166666666667,11.12
2,10,0.110259779273801,0.96039603960396,0.936677115987461,0.948778565799842,0.933333333333333,0.972789115646258,10.58
3,100,0.0220519558547602,0.99009900990099,0.984473481936972,0.988124600347127,0.992592592592593,0.984126984126984,6.9
4,100,0.0220519558547602,0.99009900990099,0.984473481936972,0.988124600347127,0.992592592592593,0.984126984126984,11.23
5,100,0.00220519558547602,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,10.64
6,100,0.00220519558547602,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,6.86
7,100,0.00220519558547602,0.98019801980198,0.968827160493827,0.975925925925926,0.975925925925926,0.975925925925926,11.38
8,100,0.110259779273801,0.99009900990099,0.984473481936972,0.988124600347127,0.992592592592593,0.984126984126984,14.24
9,100,0.110259779273801,0.97029702970297,0.953059643687064,0.963369963369963,0.959259259259259,0.967963386727689,3.62
10,100,0.0220519558547602,0.98019801980198,0.968584758942457,0.975209763539283,0.966666666666667,0.985815602836879,11.63
11,100,0.00220519558547602,0.98019801980198,0.968584758942457,0.975209763539283,0.966666666666667,0.985815602836879,14.53
12,100,0.0220519558547602,0.98019801980198,0.968584758942457,0.975209763539283,0.966666666666667,0.985815602836879,2.62
13,100,0.0220519558547602,0.98019801980198,0.96906584992343,0.976551226551227,0.985185185185185,0.96969696969697,11.8
14,100,0.110259779273801,1,1,1,1,1,13.99
15,10,0.110259779273801,0.98019801980198,0.968827160493827,0.975925925925926,0.975925925925926,0.975925925925926,2.93
16,100,0.00220519558547602,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,12.82
17,100,0.110259779273801,0.98019801980198,0.968584758942457,0.975209763539283,0.966666666666667,0.985815602836879,13.17
18,100,0.0220519558547602,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,2.72
19,1,0.110259779273801,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,14.41
20,10,0.110259779273801,0.99009900990099,0.984473481936972,0.988124600347127,0.992592592592593,0.984126984126984,11.78
21,10,0.110259779273801,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,2.61
22,100,0.00220519558547602,0.98019801980198,0.968827160493827,0.975925925925926,0.975925925925926,0.975925925925926,16.1
23,10,1.65389668910701,0.97029702970297,0.953059643687064,0.963369963369963,0.959259259259259,0.967963386727689,10.63
24,10,0.0220519558547602,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,2.28
25,100,0.110259779273801,0.98019801980198,0.968827160493827,0.975925925925926,0.975925925925926,0.975925925925926,17.02
26,100,0.00220519558547602,0.96039603960396,0.937169517884914,0.950419527078566,0.942592592592593,0.960204885736801,8.64
27,10,0.220519558547602,0.98019801980198,0.968584758942457,0.975209763539283,0.966666666666667,0.985815602836879,2.63
28,100,0.00220519558547602,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,17.58
29,100,0.00220519558547602,0.97029702970297,0.952693208430913,0.96222028480093,0.95,0.979166666666667,6.62
30,100,0.0220519558547602,0.98019801980198,0.968827160493827,0.975925925925926,0.975925925925926,0.975925925925926,2.63
31,100,0.110259779273801,0.98019801980198,0.968827160493827,0.975925925925926,0.975925925925926,0.975925925925926,17.56
32,100,0.0220519558547602,1,1,1,1,1,5.32
33,100,0.0220519558547602,0.99009900990099,0.984353214562355,0.987789987789988,0.983333333333333,0.992753623188406,3.43
