Metrica,Media,Std_Dev
Accuracy,0.9597777777777783,0.0062473493740776345
F1-Score,0.9575816883344385,0.006735881963974547
Recall,0.9598752433115177,0.007371141497572191
Precision,0.9601914172428878,0.006296613067874676
Vars_E1,9.0,0.0
Vars_E2,22.1,3.871647604368687
Tiempo,1830.0662752930334,654.6964967539157
