Metrica,Media,Std_Dev
Accuracy,0.9801405975395431,0.003169163030145402
F1-Score,0.9783314173636634,0.003386316518278064
Recall,0.975506444463724,0.003474671342991535
Precision,0.9823720696748919,0.003720287787296337
Vars_E1,8.433333333333334,1.430778262618498
Vars_E2,24.466666666666665,9.420203282576097
Tiempo,2006.2499271300662,375.4010537927502
