Corrida,Acc,F1,Rec,Prec,Vars_E1,Nombres_E1,Vars_E2,Nombres_E2,Tiempo,Ahorro
16,0.95,0.9475852452832949,0.9508763458763456,0.9499831649831648,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",24,"V4, V5, V6, V7, V1^2, V4*V1, V5*V1, V2^2, V3^2, V3*V6, V3*V8, V4^2, V5*V4, V6*V4, V5^2, V5*V6, V5*V7, V6^2, V7*V6, V6*V8, V7^2, V9*V7, V8^2, V9^2",994.565018261,0.4956781914893617
17,0.9633333333333335,0.9600181541639452,0.9650980228921403,0.9603282828282825,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",13,"V4, V5, V1^2, V4*V1, V2^2, V3^2, V4^2, V5^2, V6^2, V7^2, V9*V7, V8^2, V9^2",2237.8895237389997,0.49285239361702127
18,0.96,0.9599673850177284,0.9636280386280387,0.9613079513079512,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",21,"V5, V1^2, V4*V1, V2^2, V3*V2, V7*V2, V2*V8, V3^2, V3*V8, V4^2, V5*V4, V7*V4, V5^2, V5*V8, V9*V5, V6^2, V6*V8, V7^2, V7*V8, V8^2, V9^2",2434.188301768,0.49251994680851063
19,0.9666666666666668,0.9680559182819245,0.9685157435157434,0.9711083361083359,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",16,"V4, V5, V1^2, V4*V1, V2^2, V7*V2, V3^2, V4^2, V5*V4, V5^2, V5*V8, V6^2, V9*V6, V7^2, V8^2, V9^2",996.61578241,0.49609375
20,0.9633333333333333,0.959031431065756,0.963131313131313,0.9587138787138786,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",17,"V5, V6, V9, V1^2, V2^2, V2*V8, V3^2, V3*V6, V9*V3, V4^2, V5^2, V5*V8, V6^2, V7^2, V8^2, V9*V8, V9^2",2224.7165173850003,0.4931848404255319
21,0.9700000000000001,0.9687989863470408,0.9711139786139782,0.9696382783882782,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",20,"V5, V6, V9, V1^2, V4*V1, V2^2, V2*V4, V3^2, V3*V6, V9*V3, V4^2, V5^2, V9*V5, V6^2, V7*V6, V6*V8, V7^2, V8^2, V9*V8, V9^2",2435.9476719120003,0.49368351063829785
22,0.9600000000000002,0.9542864105627602,0.9531072631072629,0.9599864024864022,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",31,"V4, V5, V6, V8, V1^2, V4*V1, V5*V1, V6*V1, V7*V1, V2^2, V3*V2, V2*V4, V6*V2, V3^2, V7*V3, V3*V8, V9*V3, V4^2, V5*V4, V5^2, V5*V8, V9*V5, V6^2, V7*V6, V6*V8, V7^2, V7*V8, V9*V7, V8^2, V9*V8, V9^2",983.225892335,0.49418218085106386
23,0.9633333333333333,0.957959436313945,0.9619244970715559,0.9604166666666668,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",23,"V1, V4, V5, V9, V1^2, V3*V1, V4*V1, V6*V1, V9*V1, V2^2, V6*V2, V3^2, V5*V3, V3*V8, V4^2, V5^2, V5*V8, V6^2, V7*V6, V7^2, V7*V8, V8^2, V9^2",2250.2416498,0.49251994680851063
24,0.9633333333333333,0.9595200503087611,0.9655580530580531,0.9587851037851035,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",22,"V3, V5, V6, V8, V9, V1^2, V4*V1, V2^2, V3^2, V3*V6, V4^2, V5*V4, V6*V4, V4*V8, V5^2, V5*V8, V6^2, V9*V6, V7^2, V8^2, V9*V8, V9^2",2461.222294326,0.49052526595744683
25,0.9633333333333335,0.9621588003213389,0.961580179080179,0.9672900247900247,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",23,"V5, V6, V9, V1^2, V4*V1, V9*V1, V2^2, V3^2, V5*V3, V3*V6, V7*V3, V3*V8, V9*V3, V4^2, V5*V4, V5^2, V5*V8, V6^2, V6*V8, V7^2, V8^2, V9*V8, V9^2",996.4270306799999,0.4936003989361702
26,0.9633333333333333,0.962443682106221,0.9624864024864024,0.9674011174011173,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",21,"V5, V7, V9, V1^2, V2*V1, V2^2, V6*V2, V2*V8, V3^2, V9*V3, V4^2, V5*V4, V9*V4, V5^2, V6^2, V6*V8, V7^2, V7*V8, V8^2, V9*V8, V9^2",2252.513051802,0.49443151595744683
27,0.9600000000000002,0.9603090844286154,0.9631167443667443,0.9627442002442003,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",19,"V5, V1^2, V4*V1, V2^2, V3*V2, V5*V2, V7*V2, V3^2, V5*V3, V4^2, V5*V4, V5^2, V9*V5, V6^2, V6*V8, V7^2, V9*V7, V8^2, V9^2",969.701104642,0.4940159574468085
28,0.9500000000000002,0.9483413557737606,0.9550549450549448,0.9467532467532467,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",24,"V5, V8, V9, V1^2, V4*V1, V9*V1, V2^2, V2*V4, V7*V2, V3^2, V7*V3, V3*V8, V4^2, V9*V4, V5^2, V5*V8, V9*V5, V6^2, V9*V6, V7^2, V7*V8, V9*V7, V8^2, V9^2",2188.8069680480003,0.4953457446808511
29,0.9633333333333333,0.962087310133817,0.9637542087542086,0.964587542087542,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",23,"V5, V6, V9, V1^2, V4*V1, V6*V1, V9*V1, V2^2, V3^2, V5*V3, V9*V3, V4^2, V5*V4, V9*V4, V5^2, V5*V6, V6^2, V7*V6, V9*V6, V7^2, V7*V8, V8^2, V9^2",978.012550178,0.4936003989361702
30,0.96,0.9581843025378914,0.9638364413364412,0.9583189033189037,9,"V1, V2, V3, V4, V5, V6, V7, V8, V9",20,"V1, V3, V5, V9, V1^2, V9*V1, V2^2, V7*V2, V3^2, V3*V4, V4^2, V5*V4, V6*V4, V5^2, V5*V6, V6^2, V7^2, V7*V8, V8^2, V9^2",2207.8420500680004,0.4926030585106383
